,datetime,date,time,timestamp,open,high,low,close,volume,Capital Gains,Dividends,Stock Splits,average_volume,book_value,day_high,day_low,dividend_frequency,dividend_yield,fifty_day_average,fifty_two_week_high,fifty_two_week_low,forward_pe,latest_dividend_amount,market_cap,price_to_book,shares_outstanding,two_hundred_day_average,atr,ema_short,ema_long,rsi,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,stoch_k,stoch_d,williams_r,cci,adx,plus_di,minus_di,obv,donchian_upper,donchian_middle,donchian_lower,keltner_upper,keltner_middle,keltner_lower,returns,volatility
0,2025-01-23 00:00:00-05:00,2025-01-23,00:00:00,1737608400,84.80527783636768,85.14786460978922,84.69760664074497,84.99125671386719,39506403,0.0,0.0,0.0,37732140,148.865,86.505,85.96,68.5,4.39,86.1616,101.64,83.3,-4300.0,0.328,9434200064,0.5777046,109700000,89.22115,,84.99125671386719,84.99125671386719,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1,2025-01-24 00:00:00-05:00,2025-01-24,00:00:00,1737694800,84.88358926703582,85.43172812871825,84.76612773903305,85.37300109863281,39506403,0.0,0.0,0.0,37732140,148.865,86.505,85.96,68.5,4.39,86.1616,101.64,83.3,-4300.0,0.328,9434200064,0.5777046,109700000,89.22115,,85.06066478382458,85.02761332194011,,0.030452543514073227,0.006090508702814646,0.024362034811258582,,,,,,,,,,,,,,,,,,0.004491572421982282,
2,2025-01-27 00:00:00-05:00,2025-01-27,00:00:00,1737954000,86.29309689469119,86.55737599534399,85.98965648391875,86.38118743896484,39506403,0.0,0.0,0.0,37732140,148.865,86.505,85.96,68.5,4.39,86.1616,101.64,83.3,-4300.0,0.328,9434200064,0.5777046,109700000,89.22115,,85.3007598120319,85.15652514260913,,0.13438945753576093,0.0317502984694039,0.10263915906635702,,,,,,,,,,,,,,,,,,0.011809194093660436,
3,2025-01-28 00:00:00-05:00,2025-01-28,00:00:00,1738040400,85.97985452375974,86.33223158884326,85.80367345904881,86.32244873046875,39506403,0.0,0.0,0.0,37732140,148.865,86.505,85.96,68.5,4.39,86.1616,101.64,83.3,-4300.0,0.328,9434200064,0.5777046,109700000,89.22115,,85.48652143356587,85.26756548431005,,0.20960429995150776,0.06732109876582468,0.14228320118568308,,,,,,,,,,,,,,,,,,-0.000679994223714453,
4,2025-01-29 00:00:00-05:00,2025-01-29,00:00:00,1738126800,86.55736722316924,86.74334608823023,85.77430539243662,86.1462631225586,39506403,0.0,0.0,0.0,37732140,148.865,86.505,85.96,68.5,4.39,86.1616,101.64,83.3,-4300.0,0.328,9434200064,0.5777046,109700000,89.22115,,85.60647446792818,85.35125097366706,,0.25208996218239577,0.1042748714491389,0.14781509073325688,,,,,,,,,,,,,,,,,,-0.002041017261457334,
5,2025-01-30 00:00:00-05:00,2025-01-30,00:00:00,1738213200,86.53780125186785,86.83144386199784,86.30287820236582,86.46927642822266,39506403,0.0,0.0,0.0,37732140,148.865,86.505,85.96,68.5,4.39,86.1616,101.64,83.3,-4300.0,0.328,9434200064,0.5777046,109700000,89.22115,,85.76334755161807,85.45772958838664,,0.3082710727902622,0.14507411171736356,0.16319696107289866,,,,,,,,,,,,,,,,,,0.0037495916126335516,
6,2025-01-31 00:00:00-05:00,2025-01-31,00:00:00,1738299600,86.50843911819238,86.78251603731162,85.57855955592187,85.90157318115234,39506403,0.0,0.0,0.0,37732140,148.865,86.505,85.96,68.5,4.39,86.1616,101.64,83.3,-4300.0,0.328,9434200064,0.5777046,109700000,89.22115,,85.78847948426066,85.50000040674529,,0.3034876830695481,0.1767568259878005,0.1267308570817476,,,,,,,,,,,,,,,,,,-0.006565375246797123,
7,2025-02-03 00:00:00-05:00,2025-02-03,00:00:00,1738558800,87.01355358976463,87.52435461519532,86.24734830438038,86.60098266601562,39506403,0.0,0.312,0.0,37732140,148.865,86.505,85.96,68.5,4.39,86.1616,101.64,83.3,-4300.0,0.328,9434200064,0.5777046,109700000,89.22115,,85.93620733548883,85.60485586000912,,0.35207481318551004,0.2118204234273424,0.14025438975816765,,,,,,,,,,,,,,,,,,0.008141986915517041,
8,2025-02-04 00:00:00-05:00,2025-02-04,00:00:00,1738645200,86.00176793479127,86.88584633033878,85.93300611526033,86.86620330810547,39506403,0.0,0.0,0.0,37732140,148.865,86.505,85.96,68.5,4.39,86.1616,101.64,83.3,-4300.0,0.328,9434200064,0.5777046,109700000,89.22115,,86.1052975123282,85.72498418839925,,0.4072866066546226,0.2509136600727985,0.1563729465818241,,,,,,,,,,,,,,,,,,0.003062559268093956,
9,2025-02-05 00:00:00-05:00,2025-02-05,00:00:00,1738731600,87.86815549178482,88.58524940642945,87.80921893518892,88.30037689208984,39506403,0.0,0.0,0.0,37732140,148.865,86.505,85.96,68.5,4.39,86.1616,101.64,83.3,-4300.0,0.328,9434200064,0.5777046,109700000,89.22115,,86.50440285410305,85.97025968398883,,0.56030927653768,0.31279278336577476,0.24751649317190527,,,,,,,,,,,,,,,,,,0.016510144674995342,
10,2025-02-06 00:00:00-05:00,2025-02-06,00:00:00,1738818000,88.2709107680849,88.55578328937696,87.96639522560669,88.2610855102539,39506403,0.0,0.0,0.0,37732140,148.865,86.505,85.96,68.5,4.39,86.1616,101.64,83.3,-4300.0,0.328,9434200064,0.5777046,109700000,89.22115,,86.82379970067592,86.18843357220456,,0.6706791865669857,0.3843700640060169,0.28630912256096874,,,,,,,,,,,,,,,,,,-0.0004449741124429307,
11,2025-02-07 00:00:00-05:00,2025-02-07,00:00:00,1738904400,87.66186930740065,87.8681547482163,87.36717903243925,87.69133758544922,39506403,0.0,0.0,0.0,37732140,148.865,86.505,85.96,68.5,4.39,86.1616,101.64,83.3,-4300.0,0.328,9434200064,0.5777046,109700000,89.22115,,86.98153386154378,86.33156728775168,,0.7040582937386546,0.44830770995254443,0.25575058378611015,,,,,,,,,,,,,,,,,,-0.006455256260569087,
12,2025-02-10 00:00:00-05:00,2025-02-10,00:00:00,1739163600,87.68152118119767,87.94674318222057,87.27876805635745,87.42611694335938,39506403,0.0,0.0,0.0,37732140,148.865,86.505,85.96,68.5,4.39,86.1616,101.64,83.3,-4300.0,0.328,9434200064,0.5777046,109700000,89.22115,,87.06236714914661,86.43581011209527,,0.7010293573248134,0.4988520394269983,0.20217731789781512,,,,,,,,,,,,,,,,,,-0.0030244793772407075,
13,2025-02-11 00:00:00-05:00,2025-02-11,00:00:00,1739250000,86.96443340822451,87.11178230564117,86.81708451080783,86.86620330810547,39506403,0.0,0.0,0.0,37732140,148.865,86.505,85.96,68.5,4.39,86.1616,101.64,83.3,-4300.0,0.328,9434200064,0.5777046,109700000,89.22115,0.9136353571017344,87.02670099623003,86.47679994028672,64.766733524252,0.6460018452729059,0.5282820005961798,0.11771984467672614,,,,55.78178855583926,,-44.21821144416074,,,34.00829506363326,18.55972217221432,,,,,,,,-0.006404420724949511,
