,datetime,date,time,timestamp,open,high,low,close,volume,Dividends,Stock Splits,average_volume,day_high,day_low,fifty_day_average,fifty_two_week_high,fifty_two_week_low,two_hundred_day_average,atr,ema_short,ema_long,rsi,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,stoch_k,stoch_d,williams_r,cci,adx,plus_di,minus_di,obv,donchian_upper,donchian_middle,donchian_lower,keltner_upper,keltner_middle,keltner_lower,returns,volatility
0,2025-01-23 00:00:00-06:00,2025-01-23,00:00:00,1737612000,15.279999732971191,15.390000343322754,14.59000015258789,15.020000457763672,0,0.0,0.0,0,16.99,16.3,18.1712,65.73,12.7,19.65685,,15.020000457763672,15.020000457763672,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1,2025-01-24 00:00:00-06:00,2025-01-24,00:00:00,1737698400,15.020000457763672,15.15999984741211,14.579999923706055,14.850000381469727,0,0.0,0.0,0,16.99,16.3,18.1712,65.73,12.7,19.65685,,14.989091352982955,15.003809974307107,,-0.013561259647381974,-0.002712251929476395,-0.01084900771790558,,,,,,,,,,,,,,,,,,-0.011318247078086707,
2,2025-01-27 00:00:00-06:00,2025-01-27,00:00:00,1737957600,18.829999923706055,22.510000228881836,17.56999969482422,17.899999618530273,0,0.0,0.0,0,16.99,16.3,18.1712,65.73,12.7,19.65685,,15.518347401264284,15.279637559471217,,0.2192731485385302,0.04168482816412492,0.17758832037440528,,,,,,,,,,,,,,,,,,0.20538714873478559,
3,2025-01-28 00:00:00-06:00,2025-01-28,00:00:00,1738044000,18.290000915527344,18.389999389648438,16.25,16.40999984741211,0,0.0,0.0,0,16.99,16.3,18.1712,65.73,12.7,19.65685,,15.680466027836616,15.387291110703682,,0.28033404901050574,0.08941467233340109,0.19091937667710465,,,,,,,,,,,,,,,,,,-0.08324021245093771,
4,2025-01-29 00:00:00-06:00,2025-01-29,00:00:00,1738130400,16.420000076293945,18.079999923706055,16.170000076293945,16.559999465942383,0,0.0,0.0,0,16.99,16.3,18.1712,65.73,12.7,19.65685,,15.8403811984013,15.498977620726416,,0.33694487736548595,0.13892071333981806,0.1980241640256679,,,,,,,,,,,,,,,,,,0.009140744663317601,
5,2025-01-30 00:00:00-06:00,2025-01-30,00:00:00,1738216800,15.930000305175781,16.420000076293945,15.319999694824219,15.84000015258789,0,0.0,0.0,0,16.99,16.3,18.1712,65.73,12.7,19.65685,,15.840311917344316,15.531455957094176,,0.3200224201410773,0.1751410547000699,0.14488136544100738,,,,,,,,,,,,,,,,,,-0.04347822080763086,
6,2025-01-31 00:00:00-06:00,2025-01-31,00:00:00,1738303200,15.449999809265137,17.09000015258789,14.899999618530273,16.43000030517578,0,0.0,0.0,0,16.99,16.3,18.1712,65.73,12.7,19.65685,,15.947527987859127,15.617031609292424,,0.35018264479972316,0.21014937272000056,0.1400332720797226,,,,,,,,,,,,,,,,,,0.03724748402174094,
7,2025-02-03 00:00:00-06:00,2025-02-03,00:00:00,1738562400,20.360000610351562,20.420000076293945,17.65999984741211,18.6200008392334,0,0.0,0.0,0,16.99,16.3,18.1712,65.73,12.7,19.65685,,16.43343214265445,15.90302867881061,,0.5445226623368793,0.27702403064337633,0.26749863169350296,,,,,,,,,,,,,,,,,,0.1332927871807601,
8,2025-02-04 00:00:00-06:00,2025-02-04,00:00:00,1738648800,18.780000686645508,19.110000610351562,16.780000686645508,17.209999084472656,0,0.0,0.0,0,16.99,16.3,18.1712,65.73,12.7,19.65685,,16.57462613207594,16.027502050778423,,0.5780992009125754,0.33723906469721615,0.24086013621535923,,,,,,,,,,,,,,,,,,-0.07572511768043466,
9,2025-02-05 00:00:00-06:00,2025-02-05,00:00:00,1738735200,17.540000915527344,17.75,15.770000457763672,15.770000457763672,0,0.0,0.0,0,16.99,16.3,18.1712,65.73,12.7,19.65685,,16.428330554928255,16.002978089538924,,0.4829458953764352,0.36638043083305993,0.11656546454337524,,,,,,,,,,,,,,,,,,-0.08367220821110855,
10,2025-02-06 00:00:00-06:00,2025-02-06,00:00:00,1738821600,15.880000114440918,16.149999618530273,14.989999771118164,15.5,0,0.0,0.0,0,16.99,16.3,18.1712,65.73,12.7,19.65685,,16.259543181304934,15.95507541434474,,0.3813534297886072,0.36937503062416943,0.01197839916443777,,,,,,,,,,,,,,,,,,-0.01712114457363567,
11,2025-02-07 00:00:00-06:00,2025-02-07,00:00:00,1738908000,15.380000114440918,16.65999984741211,14.789999961853027,16.540000915527344,0,0.0,0.0,0,16.99,16.3,18.1712,65.73,12.7,19.65685,,16.3105354966181,16.01078260493356,,0.38037532118165274,0.3715750887356661,0.008800232445986655,,,,,,,,,,,,,,,,,,0.06709683325982874,
12,2025-02-10 00:00:00-06:00,2025-02-10,00:00:00,1739167200,16.579999923706055,16.610000610351562,15.699999809265137,15.8100004196167,0,0.0,0.0,0,16.99,16.3,18.1712,65.73,12.7,19.65685,,16.21952911898148,15.99166049204624,,0.3170405774861038,0.3606681864857536,-0.04362760899964979,,,,,,,,,,,,,,,,,,-0.04413545680190001,
13,2025-02-11 00:00:00-06:00,2025-02-11,00:00:00,1739253600,16.1299991607666,16.420000076293945,15.75,16.020000457763672,0,0.0,0.0,0,16.99,16.3,18.1712,65.73,12.7,19.65685,2.102142810821533,16.18325118057824,15.994359536400282,53.714709978876044,0.28055848130916594,0.3446462454504361,-0.06408776414127015,,,,18.15889632586461,,-81.8411036741354,,,40.29901757285118,16.75161540540184,,,,,,,,0.013282734508116123,
14,2025-02-12 00:00:00-06:00,2025-02-12,00:00:00,1739340000,15.90999984741211,17.18000030517578,15.640000343322754,15.890000343322754,0,0.0,0.0,0,16.99,16.3,18.1712,65.73,12.7,19.65685,2.1549999373299733,16.129932846531787,15.984420565630995,53.20088232059889,0.23840801527429356,0.32339859941520765,-0.0849905841409141,,,,16.51955068351868,,-83.48044931648133,,,41.8296360829911,16.340737317024207,,,,,,,,-0.008114863341212808,
15,2025-02-13 00:00:00-06:00,2025-02-13,00:00:00,1739426400,15.970000267028809,16.329999923706055,14.979999542236328,15.100000381469727,0,0.0,0.0,0,16.99,16.3,18.1712,65.73,12.7,19.65685,2.2099999700273787,15.942672398338685,15.90019007190135,50.87966214831332,0.1396473054379097,0.2866483406197481,-0.14700103518183838,,,,4.015549338005514,12.897998782462935,-95.98445066199449,,,40.788626407205186,18.03490935054254,,,,,,,,-0.04971679954588537,
16,2025-02-14 00:00:00-06:00,2025-02-14,00:00:00,1739512800,15.079999923706055,15.420000076293945,14.739999771118164,14.770000457763672,0,0.0,0.0,0,16.99,16.3,18.1712,65.73,12.7,19.65685,1.7114285741533553,15.729459318234136,15.792552965792998,36.37946604206127,0.03435447839936856,0.2361895681756722,-0.20183508977630363,,,,0.5281810745356883,7.021093698686627,-99.47181892546432,,,21.99499352826898,24.29048680814879,,,,,,,,-0.021854299031079605,
17,2025-02-18 00:00:00-06:00,2025-02-18,00:00:00,1739858400,15.569999694824219,16.030000686645508,15.350000381469727,15.350000381469727,0,0.0,0.0,0,16.99,16.3,18.1712,65.73,12.7,19.65685,1.648571491241455,15.66046678427697,15.750405100619354,44.99055159503354,-0.0022636056046945185,0.18849893341959884,-0.19076253902429335,,,,10.739446788334012,5.0943924002917385,-89.260553211666,,,25.476606778979583,19.497403737469337,,,,,,,,0.03926878170143766,
18,2025-02-19 00:00:00-06:00,2025-02-19,00:00:00,1739944800,15.140000343322754,15.960000038146973,15.050000190734863,15.270000457763672,0,0.0,0.0,0,16.99,16.3,18.1712,65.73,12.7,19.65685,1.5771429198128837,15.589472906729096,15.70465227749024,43.86299359668168,-0.037308951879531094,0.14333735635977285,-0.18064630823930394,,,,9.33099750298527,6.8662084552849905,-90.66900249701473,,,26.63043856188856,21.3768162733113,,,,,,,,-0.005211721284556381,
19,2025-02-20 00:00:00-06:00,2025-02-20,00:00:00,1740031200,15.609999656677246,16.6299991607666,15.119999885559082,15.65999984741211,0,0.0,0.0,0,16.99,16.3,18.1712,65.73,12.7,19.65685,1.596428598676409,15.60229598685328,15.700399665101846,49.115912249241326,-0.03322989634649964,0.10802390581851835,-0.14125380216501798,18.022685673094657,16.026000213623046,14.029314754151434,16.19718357155042,12.089209287623234,-83.80281642844957,-35.3460396532409,,29.306488048946232,17.315439701030147,0.0,22.510000228881836,18.545000076293945,14.579999923706055,19.933500019709268,16.26550008455912,12.597500149408976,0.025540234312838583,
20,2025-02-21 00:00:00-06:00,2025-02-21,00:00:00,1740117600,15.630000114440918,19.030000686645508,15.279999732971191,18.209999084472656,0,0.0,0.0,0,16.99,16.3,18.1712,65.73,12.7,19.65685,1.7078572000776018,16.076423822784076,15.939409133613353,57.331130927214865,0.173763375718071,0.12117179979842889,0.0525915759196421,18.346693134780917,16.185500144958496,14.024307155136077,61.091533924611376,28.87323833304902,-38.90846607538862,81.91855867816689,,34.62986768257906,16.185699329033703,0.0,22.510000228881836,18.545000076293945,14.579999923706055,20.3538334051768,16.39083339373271,12.427833382288618,0.1628352019097845,
21,2025-02-24 00:00:00-06:00,2025-02-24,00:00:00,1740376800,18.079999923706055,20.239999771118164,17.309999465942383,18.979999542236328,0,0.0,0.0,0,16.99,16.3,18.1712,65.73,12.7,19.65685,1.6321429525102888,16.604346680866303,16.228989172529825,51.67909823698377,0.3953819202544473,0.17601382388963258,0.21936809636481472,18.791952274502023,16.392000102996825,13.992047931491628,77.09090492942117,51.459874141860986,-22.909095070578836,148.7286806613364,,26.9584264383046,16.93654535276202,0.0,22.510000228881836,18.625,14.739999771118164,20.78783342043559,16.589833370844524,12.39183332125346,0.04228448635234905,
22,2025-02-25 00:00:00-06:00,2025-02-25,00:00:00,1740463200,19.09000015258789,21.479999542236328,18.850000381469727,19.43000030517578,0,0.0,0.0,0,16.99,16.3,18.1712,65.73,12.7,19.65685,1.653571469443185,17.118101885286208,16.533847375638963,61.372956806566904,0.6004064029575531,0.2608923397032167,0.3395140632543364,19.151673714142394,16.4685001373291,13.78532656051581,69.58458001964513,69.25567295789256,-30.415419980354873,209.81868103029058,,31.965444446206696,12.915773669814893,0.0,21.479999542236328,18.109999656677246,14.739999771118164,20.314500029881795,16.61950004895528,12.924500068028767,0.023709208313628327,
23,2025-02-26 00:00:00-06:00,2025-02-26,00:00:00,1740549600,18.959999084472656,20.059999465942383,17.829999923706055,19.100000381469727,0,0.0,0.0,0,16.99,16.3,18.1712,65.73,12.7,19.65685,1.671428612300328,17.478447066410485,16.778242900003796,69.24855107680285,0.7278711017260804,0.35428809210778944,0.37358300961829094,19.53222902655925,16.603000164031982,13.673771301504717,64.6884385521016,70.45464116705597,-35.31156144789839,128.99603257121422,,31.62393329594441,12.820520658072757,0.0,21.479999542236328,18.109999656677246,14.739999771118164,20.422500054041542,16.71850005785624,13.014500061670937,-0.016984041097423352,
24,2025-02-27 00:00:00-06:00,2025-02-27,00:00:00,1740636000,18.25,21.469999313354492,17.670000076293945,21.1299991607666,0,0.0,0.0,0,16.99,16.3,18.1712,65.73,12.7,19.65685,1.8599999972752161,18.142365629020688,17.1926958772193,77.04130280158554,0.9813790036484562,0.47970627441592284,0.5016727292325334,20.391643233092125,16.831500148773195,13.271357064454262,94.8071158255891,76.36004479911195,-5.192884174410908,154.99369593073368,,33.83256694517204,8.52535032240894,0.0,21.479999542236328,18.109999656677246,14.739999771118164,20.769166644414266,16.87616670926412,12.983166774113972,0.1062826564792283,
25,2025-02-28 00:00:00-06:00,2025-02-28,00:00:00,1740722400,21.209999084472656,22.399999618530273,19.049999237060547,19.6299991607666,0,0.0,0.0,0,16.99,16.3,18.1712,65.73,12.7,19.65685,1.9657143184116908,18.41284445297449,17.4248199994619,64.21342478781402,1.0491543797568887,0.5935958954841161,0.4555584842727727,20.758005910551958,17.021000099182128,13.283994287812297,63.838113408063556,74.44455592858475,-36.16188659193645,140.09857530025553,,33.53924543016048,8.06686476662772,0.0,22.399999618530273,18.56999969482422,14.739999771118164,21.20516667366028,17.101166677474975,12.997166681289672,-0.07098911782188544,
26,2025-03-03 00:00:00-06:00,2025-03-03,00:00:00,1740981600,19.829999923706055,24.309999465942383,19.25,22.780000686645508,0,0.0,0.0,0,16.99,16.3,18.1712,65.73,12.7,19.65685,2.2621427944728305,19.206872859096492,17.9348372077651,76.22272493241219,1.3415807433905087,0.7431928650653947,0.598387878325114,21.860619808241747,17.338500118255617,12.816380428269486,84.01255143065104,80.88592688810122,-15.987448569348967,176.22373915084117,36.45045002071781,35.17524676963519,7.009792491966114,0.0,24.309999465942383,19.524999618530273,14.739999771118164,21.790833234786987,17.399833345413207,13.008833456039428,0.16046875499488777,
27,2025-03-04 00:00:00-06:00,2025-03-04,00:00:00,1741068000,22.959999084472656,26.350000381469727,21.709999084472656,23.510000228881836,0,0.0,0.0,0,16.99,16.3,18.1712,65.73,12.7,19.65685,2.5457143102373396,19.989259653602918,18.46580511453812,77.11803063276605,1.6136346300238422,0.9172812180570843,0.6963534119667579,22.862254533629663,17.583000087738036,12.303745641846408,75.53832899840052,74.46299794570504,-24.461671001599477,199.98068580028823,38.58575374895474,36.980923490140775,6.228959594045143,0.0,26.350000381469727,20.545000076293945,14.739999771118164,22.103666702906292,17.647666660944623,13.191666618982953,0.032045633021612785,
28,2025-03-05 00:00:00-06:00,2025-03-05,00:00:00,1741154400,23.030000686645508,24.84000015258789,21.3700008392334,21.93000030517578,0,0.0,0.0,0,16.99,16.3,18.1712,65.73,12.7,19.65685,2.6835714067731584,20.34212159025253,18.79572846602742,69.79030225665227,1.6823533834150197,1.0702956511286714,0.6120577322863483,23.439046340979143,17.819000148773192,12.198953956567241,61.92937257597523,73.8267510016756,-38.07062742402477,135.40496838849288,40.15742796691023,33.058294199771545,6.813945932224902,0.0,26.350000381469727,20.545000076293945,14.739999771118164,22.46833332379659,17.898333342870075,13.32833336194356,-0.06720544059225653,
29,2025-03-06 00:00:00-06:00,2025-03-06,00:00:00,1741240800,22.600000381469727,25.920000076293945,22.389999389648438,24.8700008392334,0,0.0,0.0,0,16.99,16.3,18.1712,65.73,12.7,19.65685,2.872142791748047,21.1653723627945,19.374230596808943,78.0585885795281,1.951550701370934,1.246546661177124,0.7050040401938098,24.621914485379172,18.27400016784668,11.926085850314188,87.252373260715,74.90669161169691,-12.747626739285007,152.69856248635324,42.774812054743236,33.57374101231309,4.725189525283162,0.0,26.350000381469727,20.545000076293945,14.739999771118164,23.067500003178914,18.296499999364215,13.525499995549518,0.1340629499838053,
30,2025-03-07 00:00:00-06:00,2025-03-07,00:00:00,1741327200,24.850000381469727,26.559999465942383,23.09000015258789,23.3700008392334,0,0.0,0.0,0,16.99,16.3,18.1712,65.73,12.7,19.65685,3.0714284351893832,21.56621390396521,19.754780143706512,73.14316581481,2.0205622672751886,1.4013497823967371,0.6192124848784515,25.26228885602176,18.66750020980835,12.072711563594936,72.28497977771184,73.82224187146736,-27.715020222288157,132.17368204025456,48.062521385610864,32.88372318727907,3.860462714814595,0.0,26.559999465942383,20.649999618530273,14.739999771118164,23.738166634241736,18.736166683832803,13.734166733423868,-0.06031362884530711,
31,2025-03-10 00:00:00-05:00,2025-03-10,00:00:00,1741582800,24.700000762939453,29.559999465942383,24.68000030517578,27.860000610351562,0,0.0,0.0,0,16.99,16.3,18.1712,65.73,12.7,19.65685,3.4235711778913225,22.71053875967182,20.52670590243461,77.8123618412555,2.409781427234954,1.6030361113643805,0.8067453158705733,26.9133037533222,19.23350019454956,11.55369663577692,88.28394941069693,82.6071008163746,-11.71605058930306,171.10597492356567,52.95205194908373,34.48779666874155,3.4633820473313794,0.0,29.559999465942383,22.149999618530273,14.739999771118164,24.738666502634683,19.304666678110756,13.87066685358683,0.1921266414154501,
32,2025-03-11 00:00:00-05:00,2025-03-11,00:00:00,1741669200,27.940000534057617,29.56999969482422,26.18000030517578,26.920000076293945,0,0.0,0.0,0,16.99,16.3,18.1712,65.73,12.7,19.65685,3.6007140023367747,23.475895362694025,21.135591061849784,74.94646558501894,2.612277519332906,1.8048843929580858,0.8073931263748204,28.01402480298563,19.78900017738342,11.563975551781214,81.66090205183856,80.74327708008245,-18.33909794816143,150.93480320160165,58.227844106795885,32.810952714852384,2.697875044704078,0.0,29.56999969482422,22.15499973297119,14.739999771118164,25.562499682108562,19.880499998728435,14.198500315348308,-0.03374014764767641,
33,2025-03-12 00:00:00-05:00,2025-03-12,00:00:00,1741755600,26.8799991607666,26.90999984741211,23.889999389648438,24.229999542236328,0,0.0,0.0,0,16.99,16.3,18.1712,65.73,12.7,19.65685,3.7092855317252025,23.613005213519898,21.430296631410407,66.70565143276451,2.5265718221704923,1.9492218788005673,0.577349943369925,28.451955015613276,20.199500131607056,11.947045247600837,62.63120946925855,77.52535364393135,-37.36879053074145,89.80118223734195,60.862322884943936,30.560372848661316,7.028692081981322,0.0,29.56999969482422,22.15499973297119,14.739999771118164,26.245833047231038,20.327833302815755,14.409833558400472,-0.09992572535044164,
34,2025-03-13 00:00:00-05:00,2025-03-13,00:00:00,1741842000,24.920000076293945,26.1299991607666,23.459999084472656,24.65999984741211,0,0.0,0.0,0,16.99,16.3,18.1712,65.73,12.7,19.65685,3.6321426119123186,23.803367874227575,21.73788741388676,63.705907462555416,2.4649326613060367,2.0523640353016614,0.41256862600437527,28.858230989521623,20.638000106811525,12.417769224101425,59.95106235116341,68.08105795742019,-40.048937648836585,75.43731833728833,62.09146408995351,26.489675954386122,8.02359921174921,0.0,29.56999969482422,22.15499973297119,14.739999771118164,26.784499677022296,20.75349992116292,14.722500165303545,0.017746608060236646,
35,2025-03-14 00:00:00-05:00,2025-03-14,00:00:00,1741928400,24.350000381469727,24.360000610351562,21.479999542236328,21.770000457763672,0,0.0,0.0,0,16.99,16.3,18.1712,65.73,12.7,19.65685,3.6499997547694614,23.433664707597774,21.740945799017894,55.43859795234797,2.1580082089040253,2.0734928700221342,0.08451533888189111,28.77643065308423,20.97150011062622,13.16656956816821,34.453785822693185,52.345352547705055,-65.54621417730682,28.39647637967375,62.8779853841515,23.992174271208945,11.85909955595353,0.0,29.56999969482422,22.15499973297119,14.739999771118164,27.320833015441895,21.106833267211915,14.892833518981934,-0.1171938121464231,
36,2025-03-17 00:00:00-05:00,2025-03-17,00:00:00,1742187600,22.889999389648438,22.950000762939453,20.31999969482422,20.510000228881836,0,0.0,0.0,0,16.99,16.3,18.1712,65.73,12.7,19.65685,3.6499998910086497,22.90208934783124,21.623712887576367,52.04081610586462,1.79243480817793,2.0172812576532935,-0.22484644947536347,28.505459141974818,21.25850009918213,14.011541056389442,23.865548265779264,39.42346547987862,-76.13445173422073,-3.5276009741755776,61.33432119738772,21.565559269722094,14.129157590896924,0.0,29.56999969482422,22.30999994277954,15.050000190734863,27.82999976476033,21.420999940236406,15.01200011571248,-0.0578778228014456,
37,2025-03-18 00:00:00-05:00,2025-03-18,00:00:00,1742274000,20.829999923706055,22.56999969482422,20.40999984741211,21.700000762939453,0,0.0,0.0,0,16.99,16.3,18.1712,65.73,12.7,19.65685,3.6449999128069197,22.68352778694182,21.63097839951571,54.75841915994424,1.5805191116572033,1.9299288284540757,-0.3494097167968724,28.268193554243897,21.576000118255614,14.88380668226733,33.86555307422135,30.728295720897933,-66.13444692577866,-3.8920231285761187,60.3116818770981,21.5951415272903,12.149713901435936,0.0,29.56999969482422,22.30999994277954,15.050000190734863,28.21916637420654,21.72016658782959,15.221166801452636,0.05802050320710772,
