datetime,date,time,timestamp,open,high,low,close,volume,Capital Gains,Dividends,Stock Splits,average_volume,book_value,day_high,day_low,dividend_yield,fifty_day_average,fifty_two_week_high,fifty_two_week_low,market_cap,price_to_book,shares_outstanding,two_hundred_day_average,atr,ema_short,ema_long,rsi,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,stoch_k,stoch_d,williams_r,cci,adx,plus_di,minus_di,obv,donchian_upper,donchian_middle,donchian_lower,keltner_upper,keltner_middle,keltner_lower,returns,volatility
2024-07-31 00:00:00-04:00,2024-07-31,00:00:00,1722398400,223.72999572753906,226.60000610351562,223.63999938964844,226.5500030517578,17637965,0.0,0.0,0.0,11041676,170.017,311.09,305.74,0.0,306.4424,317.63,217.52,80240082944,1.8131129,260300000,272.41504,3.242140633719308,223.13063442408077,223.0802143941178,39.89791997673863,-1.2679882589095257,-1.254968881819243,-0.013019377090282669,229.19898866902668,223.45750045776367,217.71601224650067,40.89031902595254,32.04646710858062,-59.10968097404745,127.80506537368878,24.021001464147066,23.70569981211405,35.13991603121953,-15874168.5,229.64999389648438,223.58499908447266,217.52000427246094,229.48032760620117,223.46633377075196,217.45233993530275,0.018110725786084414,0.15837474754486922
2024-08-01 00:00:00-04:00,2024-08-01,00:00:00,1722484800,226.74000549316406,227.57000732421875,225.0500030517578,225.77000427246094,17637965,0.0,0.0,0.0,11041676,170.017,311.09,305.74,0.0,306.4424,317.63,217.52,80240082944,1.8131129,260300000,272.41504,3.242140633719308,224.01042437354084,223.5692670992711,39.89791997673863,-0.975251476988376,-1.1990254008530696,0.22377392386469364,229.19898866902668,223.45750045776367,217.71601224650067,40.89031902595254,32.04646710858062,-59.10968097404745,127.80506537368878,24.021001464147066,23.70569981211405,35.13991603121953,-15874168.5,229.64999389648438,223.58499908447266,217.52000427246094,229.48032760620117,223.46633377075196,217.45233993530275,-0.003442943141866439,0.15837474754486922
2024-08-02 00:00:00-04:00,2024-08-02,00:00:00,1722571200,227.9499969482422,228.75999450683594,222.8699951171875,225.33999633789062,17637965,0.0,0.0,0.0,11041676,170.017,311.09,305.74,0.0,306.4424,317.63,217.52,80240082944,1.8131129,260300000,272.41504,3.242140633719308,224.45361502832412,223.8912178699292,39.89791997673863,-0.7690879477339365,-1.1130379102292431,0.3439499624953066,229.19898866902668,223.45750045776367,217.71601224650067,40.89031902595254,32.04646710858062,-59.10968097404745,127.80506537368878,24.021001464147066,23.70569981211405,35.13991603121953,-15874168.5,229.64999389648438,223.58499908447266,217.52000427246094,229.48032760620117,223.46633377075196,217.45233993530275,-0.0019046282784819235,0.15837474754486922
2024-08-05 00:00:00-04:00,2024-08-05,00:00:00,1722830400,220.55999755859375,223.10000610351562,220.24000549316406,222.47999572753906,17637965,0.0,0.0,0.0,11041676,170.017,311.09,305.74,0.0,306.4424,317.63,217.52,80240082944,1.8131129,260300000,272.41504,3.242140633719308,223.79574192806245,223.63463202585825,39.89791997673863,-0.8269474769474527,-1.055819823572885,0.22887234662543232,229.19898866902668,223.45750045776367,217.71601224650067,40.89031902595254,32.04646710858062,-59.10968097404745,127.80506537368878,24.021001464147066,23.70569981211405,35.13991603121953,-15874168.5,229.64999389648438,223.58499908447266,217.52000427246094,229.48032760620117,223.46633377075196,217.45233993530275,-0.012691935106198704,0.15837474754486922
2024-08-06 00:00:00-04:00,2024-08-06,00:00:00,1722916800,221.5,222.13999938964844,220.11000061035156,220.6999969482422,17637965,0.0,0.0,0.0,11041676,170.017,311.09,305.74,0.0,306.4424,317.63,217.52,80240082944,1.8131129,260300000,272.41504,3.1985691615513394,222.76382693478905,223.10106201174625,37.08976557343221,-1.0048493186745873,-1.0456257225932255,0.04077640391863824,229.19898866902668,223.45750045776367,217.71601224650067,28.291774365212103,32.04646710858062,-71.7082256347879,127.80506537368878,24.021001464147066,24.02862302790745,35.9089174361945,-15874168.5,229.64999389648438,223.58499908447266,217.52000427246094,229.48032760620117,223.46633377075196,217.45233993530275,-0.008000713832612472,0.15837474754486922
2024-08-07 00:00:00-04:00,2024-08-07,00:00:00,1723003200,221.94000244140625,222.30999755859375,220.35000610351562,220.5500030517578,17637965,0.0,0.0,0.0,11041676,170.017,311.09,305.74,0.0,306.4424,317.63,217.52,80240082944,1.8131129,260300000,272.41504,3.1421399797712053,222.02588564044532,222.63723310993015,39.09963624429067,-1.144745154292366,-1.0654496089330536,-0.07929554535931227,229.19898866902668,223.45750045776367,217.71601224650067,26.95730793457721,32.04646710858062,-73.0426920654228,127.80506537368878,24.021001464147066,24.84659682558623,34.053250066078704,-15874168.5,229.64999389648438,223.58499908447266,217.52000427246094,229.48032760620117,223.46633377075196,217.45233993530275,-0.0006796279952806517,0.15837474754486922
2024-08-08 00:00:00-04:00,2024-08-08,00:00:00,1723089600,222.72999572753906,224.25,222.52000427246094,224.00999450683594,17637965,0.0,0.0,0.0,11041676,170.017,311.09,305.74,0.0,306.4424,317.63,217.52,80240082944,1.8131129,260300000,272.41504,3.094282967703683,222.68725526257555,222.88682609118575,54.87179353418426,-0.9652939105189091,-1.0454184692502249,0.08012455873131574,229.19898866902668,223.45750045776367,217.71601224650067,57.74017680662047,37.663086368803256,-42.259823193379525,127.80506537368878,24.021001464147066,29.709191596950635,24.97695505169571,-15874168.5,229.64999389648438,223.58499908447266,217.52000427246094,229.48032760620117,223.46633377075196,217.45233993530275,0.015688013635013043,0.15837474754486922
2024-08-09 00:00:00-04:00,2024-08-09,00:00:00,1723176000,224.82000732421875,225.27999877929688,223.82000732421875,224.55999755859375,17637965,0.0,0.0,0.0,11041676,170.017,311.09,305.74,0.0,306.4424,317.63,217.52,80240082944,1.8131129,260300000,272.41504,3.089996337890625,223.31150269458163,223.19103908525994,55.77888548171597,-0.7698228189833571,-0.9902993391968514,0.2204765202134943,229.19898866902668,223.45750045776367,217.71601224650067,62.63344664306349,49.11031046142039,-37.366553356936514,127.80506537368878,24.021001464147066,32.131358365395876,22.676858957265463,-15874168.5,229.64999389648438,223.58499908447266,217.52000427246094,229.48032760620117,223.46633377075196,217.45233993530275,0.0024552612171107047,0.15837474754486922
2024-08-12 00:00:00-04:00,2024-08-12,00:00:00,1723435200,226.13999938964844,228.5399932861328,225.97000122070312,228.41000366210938,17637965,0.0,0.0,0.0,11041676,170.017,311.09,305.74,0.0,306.4424,317.63,217.52,80240082944,1.8131129,260300000,272.41504,3.306424822126116,225.0110030170909,224.13994173559618,60.81633115256243,-0.30078004876497744,-0.8523954811104767,0.5516154323454993,229.19898866902668,223.45750045776367,217.71601224650067,96.88619974369557,72.41994106445985,-3.1138002563044376,127.80506537368878,24.021001464147066,35.27764171175525,21.192500934515362,-15874168.5,229.64999389648438,223.58499908447266,217.52000427246094,229.48032760620117,223.46633377075196,217.45233993530275,0.017144665770273848,0.15837474754486922
2024-08-13 00:00:00-04:00,2024-08-13,00:00:00,1723521600,228.07000732421875,228.8699951171875,227.58999633789062,228.05999755859375,17637965,0.0,0.0,0.0,11041676,170.017,311.09,305.74,0.0,306.4424,317.63,217.52,80240082944,1.8131129,260300000,272.41504,3.173567635672433,226.0273345309252,224.85267915795936,61.80240101495096,0.042210581168575345,-0.6734742686546663,0.7156848498232417,229.19898866902668,223.45750045776367,217.71601224650067,92.863451876967,84.12769942124203,-7.136548123032993,127.80506537368878,24.021001464147066,32.70316485453304,22.07969678830096,-15874168.5,229.64999389648438,223.58499908447266,217.52000427246094,229.48032760620117,223.46633377075196,217.45233993530275,-0.001532358906807807,0.15837474754486922
2024-08-14 00:00:00-04:00,2024-08-14,00:00:00,1723608000,226.5500030517578,227.47999572753906,225.35000610351562,226.1999969482422,17637965,0.0,0.0,0.0,11041676,170.017,311.09,305.74,0.0,306.4424,317.63,217.52,80240082944,1.8131129,260300000,272.41504,3.0614242553710938,226.08488867003086,225.09764602891988,65.7968566041573,0.16207828435150873,-0.5063637580534313,0.66844204240494,229.0221198803637,223.40600051879883,217.78988115723396,72.81058730846863,87.52007964304373,-27.189412691531366,82.96214983669701,24.021001464147066,33.90111820807592,18.268776507555177,-19401761.5,228.8699951171875,223.19499969482422,217.52000427246094,229.37799402872724,223.39100062052412,217.404007212321,-0.008155751250824572,0.15837474754486922
2024-08-15 00:00:00-04:00,2024-08-15,00:00:00,1723694400,226.50999450683594,227.5,225.1199951171875,226.91000366210938,17637965,0.0,0.0,0.0,11041676,170.017,311.09,305.74,0.0,306.4424,317.63,217.52,80240082944,1.8131129,260300000,272.41504,3.037853785923549,226.3599270007237,225.4271655985907,63.464830203494074,0.3107833932580206,-0.3429343277911409,0.6537177210491616,229.20059340370628,223.46250076293944,217.7244081221726,80.04080408600245,81.90494775714603,-19.95919591399754,87.806153847904,24.021001464147066,29.978871594618766,18.95134367545277,-21165558.0,228.8699951171875,223.19499969482422,217.52000427246094,229.33866093953452,223.38866704305013,217.43867314656575,0.0031388449312386157,0.15837474754486922
2024-08-16 00:00:00-04:00,2024-08-16,00:00:00,1723780800,229.99000549316406,232.02000427246094,229.00999450683594,231.99000549316406,17637965,0.0,0.0,0.0,11041676,170.017,311.09,305.74,0.0,306.4424,317.63,217.52,80240082944,1.8131129,260300000,272.41504,3.2242824009486606,228.23661983153718,226.62040921578583,70.77250507494404,0.8289908651833287,-0.10854928919624698,0.9375401543795756,230.79421361906918,223.9755012512207,217.1567888833722,99.74812115807896,84.19983751751668,-0.2518788419210438,176.6959833370292,24.021001464147066,38.25879933421042,16.415620905576596,-21165558.0,232.02000427246094,224.77000427246094,217.52000427246094,229.86599502563476,223.84200057983398,217.8180061340332,0.02238773852658915,0.15837474754486922
2024-08-19 00:00:00-04:00,2024-08-19,00:00:00,1724040000,230.14999389648438,231.77999877929688,229.74000549316406,231.61000061035156,17637965,0.0,0.0,0.0,11041676,170.017,311.09,305.74,0.0,306.4424,317.63,217.52,80240082944,1.8131129,260300000,272.41504,3.1992830548967635,229.361080091142,227.5276076511614,67.30108408765636,1.1952329010807148,0.15220714885914538,1.0430257522215693,231.99966547320403,224.46600112915038,216.93233678509674,96.55748500385634,92.11547008264593,-3.4425149961436654,152.34050465115345,24.021001464147066,35.49904526028368,16.54389332806424,-22929354.5,232.02000427246094,224.77000427246094,217.52000427246094,230.42249476114907,224.3255007425944,218.2285067240397,-0.0016380226467286318,0.15837474754486922
2024-08-20 00:00:00-04:00,2024-08-20,00:00:00,1724126400,233.7100067138672,234.00999450683594,231.1300048828125,232.4600067138672,17637965,0.0,0.0,0.0,11041676,170.017,311.09,305.74,0.0,306.4424,317.63,217.52,80240082944,1.8131129,260300000,272.41504,3.113567897251674,230.39405563205042,228.42440748074426,62.79774098813926,1.536360534031985,0.42903782589371336,1.1073227081382717,233.23243975554576,224.96000137329102,216.6875629910363,88.84900378725507,95.05153664973012,-11.150996212744936,158.89822385075706,24.021001464147066,33.149835597650586,16.999339450157894,-24693151.0,234.00999450683594,225.76499938964844,217.52000427246094,231.1223274230957,224.83233413696288,218.54234085083007,0.0036699887797402297,0.15837474754486922
2024-08-21 00:00:00-04:00,2024-08-21,00:00:00,1724212800,231.69000244140625,232.8699951171875,230.47999572753906,232.14999389648438,17637965,0.0,0.0,0.0,11041676,170.017,311.09,305.74,0.0,306.4424,317.63,217.52,80240082944,1.8131129,260300000,272.41504,3.1042818341936385,230.97936838686175,229.10178682906064,64.10251567193528,1.7613870241708867,0.6955076655491481,1.0658793586217385,234.20027404182568,225.47750091552734,216.754727789229,86.61869476919699,90.67506118676947,-13.381305230803008,127.12977272058174,24.021001464147066,31.01705608928615,18.545841904563282,-26456947.5,234.00999450683594,225.76499938964844,217.52000427246094,231.49866027832033,225.2836669921875,219.06867370605468,-0.0013336178629832496,0.15837474754486922
2024-08-22 00:00:00-04:00,2024-08-22,00:00:00,1724299200,230.35000610351562,230.3800048828125,228.25999450683594,229.3699951171875,17637965,0.0,0.0,0.0,11041676,170.017,311.09,305.74,0.0,306.4424,317.63,217.52,80240082944,1.8131129,260300000,272.41504,2.9614246913364957,230.4429106303037,229.15055197235642,58.06967091899714,1.6958507588466887,0.8955762842086562,0.8002744746380325,234.22940889345068,226.02950057983398,217.82959226621728,66.61869476919699,80.69546444188302,-33.38130523080301,72.49281366016125,24.021001464147066,32.51329809257526,19.53694335802002,-28220744.0,234.00999450683594,226.52999877929688,219.0500030517578,232.00799357096352,225.83200022379555,219.65600687662757,-0.011975011209935604,0.15837474754486922
2024-08-23 00:00:00-04:00,2024-08-23,00:00:00,1724385600,231.0399932861328,232.72999572753906,230.52000427246094,232.02000427246094,17637965,0.0,0.0,0.0,11041676,170.017,311.09,305.74,0.0,306.4424,317.63,217.52,80240082944,1.8131129,260300000,272.41504,2.837139674595424,230.9686085110228,229.67227057237542,69.26492936967006,1.8365754891831898,1.083776125203563,0.7527993639796269,234.80205305016005,226.5990005493164,218.39594804847275,85.68351720731104,79.64030224856835,-14.31648279268895,110.75870516409769,26.107249921182945,39.85398874490173,13.771456735791007,-29984540.5,234.00999450683594,226.52999877929688,219.0500030517578,232.63799463907878,226.39700037638346,220.15600611368814,0.011553425520716143,0.15837474754486922
2024-08-26 00:00:00-04:00,2024-08-26,00:00:00,1724644800,233.4499969482422,233.5,232.05999755859375,232.75999450683594,17637965,0.0,0.0,0.0,11041676,170.017,311.09,305.74,0.0,306.4424,317.63,217.52,80240082944,1.8131129,260300000,272.41504,2.7735682896205356,231.56573717629385,230.2336749240955,75.42154599888326,1.9849308323407229,1.264007066630995,0.7209237657097278,235.30506168903455,227.22099990844725,219.13693812785996,90.84918696053823,81.05046631234876,-9.150813039461763,116.52704848052332,28.357290069574614,42.75047548688285,13.75229884154105,-29984540.5,234.00999450683594,227.05999755859375,220.11000061035156,233.1593271891276,227.02033335367838,220.88133951822917,0.0031893380775307456,0.15837474754486922
2024-08-27 00:00:00-04:00,2024-08-27,00:00:00,1724731200,231.69000244140625,233.47000122070312,231.57000732421875,233.38999938964844,17637965,0.0,0.0,0.0,11041676,170.017,311.09,305.74,0.0,306.4424,317.63,217.52,80240082944,1.8131129,260300000,272.41504,2.769282749720982,232.17382458074542,230.80755209965056,76.52887121730873,2.1288001564367676,1.4369656845921497,0.6918344718446179,235.97837259632377,227.76449966430664,219.55062673228952,94.60404139132652,90.37891518639192,-5.395958608673481,105.13225662231088,30.642146311538315,42.37815389314035,15.037420872251092,-29984540.5,234.00999450683594,227.05999755859375,220.11000061035156,233.63316090901694,227.56416676839194,221.49517262776695,0.002706671669018279,0.15837474754486922
2024-08-28 00:00:00-04:00,2024-08-28,00:00:00,1724817600,232.0,232.02000427246094,230.72999572753906,231.75,17637965,0.0,0.0,0.0,11041676,170.017,311.09,305.74,0.0,306.4424,317.63,217.52,80240082944,1.8131129,260300000,272.41504,2.6949975149972096,232.03254972049697,230.97890626335044,67.29219833108225,2.086432294871287,1.566859006647977,0.5195732882233097,236.4040338295373,228.02449951171874,219.6449651939002,77.82141953337097,87.75821596174524,-22.17858046662903,71.02354852713096,32.66378624346832,38.40446221919536,17.678292017013185,-31748337.0,234.00999450683594,227.05999755859375,220.11000061035156,233.78632761637374,227.85933329264327,221.9323389689128,-0.007026862307456638,0.15837474754486922
2024-08-29 00:00:00-04:00,2024-08-29,00:00:00,1724904000,231.9499969482422,233.61000061035156,231.9199981689453,232.9499969482422,17637965,0.0,0.0,0.0,11041676,170.017,311.09,305.74,0.0,306.4424,317.63,217.52,80240082944,1.8131129,260300000,272.41504,2.723569597516741,232.33836546307873,231.33728638787622,68.21533468893134,2.12518734740911,1.6785246748002036,0.44666267260890624,236.9690315238604,228.3834991455078,219.79796676715523,88.0765170824644,86.83399266905396,-11.923482917535594,87.04840900233364,34.18747784769163,39.470227933567195,17.492834807190086,-31748337.0,234.00999450683594,227.05999755859375,220.11000061035156,234.0551602681478,228.19416631062828,222.33317235310875,0.005177980359189593,0.15742117155904067
2024-08-30 00:00:00-04:00,2024-08-30,00:00:00,1724990400,232.52999877929688,232.86000061035156,230.5500030517578,231.2899932861328,17637965,0.0,0.0,0.0,11041676,170.017,311.09,305.74,0.0,306.4424,317.63,217.52,80240082944,1.8131129,260300000,272.41504,2.610712323869978,231.98890807076344,231.32868764210468,56.90975000970146,1.9989103887743909,1.742601817595041,0.2563085711793498,237.23477520067968,228.6809989929199,220.12722278516014,69.40380869012984,78.4339151019884,-30.596191309870154,57.621169042399146,33.75662277630199,32.25718781349946,21.997303930675365,-31748337.0,234.00999450683594,227.05999755859375,220.11000061035156,234.00165990193688,228.48966649373375,222.97767308553063,-0.0071260085162319076,0.1489562693606462
2024-09-03 00:00:00-04:00,2024-09-03,00:00:00,1725336000,230.3800048828125,230.5399932861328,228.52000427246094,230.2899932861328,17637965,0.0,0.0,0.0,11041676,170.017,311.09,305.74,0.0,306.4424,317.63,217.52,80240082944,1.8131129,260300000,272.41504,2.7171401977539062,231.42260314255324,231.13983412283707,55.18844111388263,1.7974237643309436,1.7535662069422218,0.04385755738872188,237.1321934113068,229.0714988708496,221.01080433039243,58.1552139920874,71.87851325489389,-41.844786007912596,18.67150098687632,32.8326284242324,30.12618998815477,26.47217975865899,-31748337.0,234.00999450683594,227.05999755859375,220.11000061035156,234.16082611083985,228.8818328857422,223.60283966064455,-0.0043235765879541255,0.1498674573439964
2024-09-04 00:00:00-04:00,2024-09-04,00:00:00,1725422400,229.7899932861328,231.05999755859375,229.3800048828125,230.42999267578125,17637965,0.0,0.0,0.0,11041676,170.017,311.09,305.74,0.0,306.4424,317.63,217.52,80240082944,1.8131129,260300000,272.41504,2.643568856375558,231.0917329869626,231.0107720415542,60.69799768301446,1.630248454162512,1.72890265638628,-0.09865420222376797,236.60162367173902,229.55799865722656,222.5143736427141,59.730010384215994,62.429677688811076,-40.269989615784006,22.808984479526956,32.18867115354907,32.36964978138393,21.156510965848067,-29984540.5,234.00999450683594,227.18000030517578,220.35000610351562,234.557159169515,229.34716618855796,224.13717320760094,0.000607926500195255,0.149729943666774
2024-09-05 00:00:00-04:00,2024-09-05,00:00:00,1725508800,232.72000122070312,232.88999938964844,231.3300018310547,232.35000610351562,17637965,0.0,0.0,0.0,11041676,170.017,311.09,305.74,0.0,306.4424,317.63,217.52,80240082944,1.8131129,260300000,272.41504,2.6492832728794644,231.51115735914698,231.25426914372898,62.96470848352083,1.6338557814092383,1.7098932813908716,-0.07603749998163334,235.86683970341437,230.14799880981445,224.42915791621454,71.13063646399456,63.005286946765985,-28.869363536005434,65.45411046254846,32.65065949835716,37.233783459111834,20.490733640292124,-26456947.5,234.00999450683594,228.26499938964844,222.52000427246094,235.1631607055664,229.90316619873047,224.64317169189454,0.008332306942507639,0.1504275299896522
2024-09-06 00:00:00-04:00,2024-09-06,00:00:00,1725595200,231.8300018310547,232.75999450683594,229.6199951171875,230.6300048828125,17637965,0.0,0.0,0.0,11041676,170.017,311.09,305.74,0.0,306.4424,317.63,217.52,80240082944,1.8131129,260300000,272.41504,2.508568899972098,231.21743986703552,231.14076655083508,46.14075637347402,1.4808545212597437,1.6640855293646462,-0.18323100810490245,235.4147001363608,230.47899932861327,225.54329852086573,41.21757175611413,57.359406201441566,-58.78242824388587,24.8493942936268,29.804678397688097,26.452171555537795,26.509174834095262,-24693151.0,234.00999450683594,228.91500091552734,223.82000732421875,235.47766087849936,230.2736661275228,225.06967137654624,-0.007402630408956501,0.14397863641877306
2024-09-09 00:00:00-04:00,2024-09-09,00:00:00,1725854400,231.25999450683594,231.6199951171875,230.38999938964844,231.60000610351562,17637965,0.0,0.0,0.0,11041676,170.017,311.09,305.74,0.0,306.4424,317.63,217.52,80240082944,1.8131129,260300000,272.41504,2.435711451939174,231.34496194586222,231.22426465132244,49.97255769796374,1.421484918848165,1.61556540726135,-0.19408048841318482,234.92102394630004,230.83099975585938,226.74097556541872,58.087158203125,56.81178880774456,-41.912841796875,24.625704772915505,27.21078496144484,27.24341376648656,27.302122137575374,-22929354.5,234.00999450683594,229.56499481201172,225.1199951171875,235.7871612548828,230.60616607666014,225.4251708984375,0.004205876079289794,0.14182061898251316
