datetime,date,time,timestamp,open,high,low,close,volume,Capital Gains,Dividends,Stock Splits,average_volume,day_high,day_low,dividend_frequency,fifty_day_average,fifty_two_week_high,fifty_two_week_low,latest_dividend_amount,latest_split_ratio,split_frequency,two_hundred_day_average,atr,ema_short,ema_long,rsi,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,stoch_k,stoch_d,williams_r,cci,adx,plus_di,minus_di,obv,donchian_upper,donchian_middle,donchian_lower,keltner_upper,keltner_middle,keltner_lower,returns,volatility
2025-05-23 04:00:00-04:00,2025-05-23,04:00:00,1747987200,66.97,67.99,66.84,67.48,6130967,0.0,0.0,0.0,3670524,121.03,112.9101,3.25,66.6797,251.0,5.68,0.029,0.05,1,95.7885,2.1349564705984934,67.48,67.48,25.140334374797746,0.0,0.0,0.0,68.49022592625028,63.639989801635735,58.789753677021196,19.05085583637153,18.43233493112999,-80.94914416362847,66.23940933058485,28.154808822632482,7.828863339710002,35.72102980335893,3065483.5,70.45,64.78595,59.1219,67.96194737009684,63.73300831125895,59.50406925242106,0.009187907528156236,0.3136298684148267
2025-05-23 05:00:00-04:00,2025-05-23,05:00:00,1747990800,67.44,68.41,67.25,68.1,6130967,0.0,0.0,0.0,3670524,121.03,112.9101,3.25,66.6797,251.0,5.68,0.029,0.05,1,95.7885,2.1349564705984934,67.59272727272727,67.53904761904762,25.140334374797746,0.04945868945868881,0.009891737891737763,0.039566951566951045,68.49022592625028,63.639989801635735,58.789753677021196,19.05085583637153,18.43233493112999,-80.94914416362847,66.23940933058485,28.154808822632482,7.828863339710002,35.72102980335893,3065483.5,70.45,64.78595,59.1219,67.96194737009684,63.73300831125895,59.50406925242106,0.009187907528156236,0.3136298684148267
2025-05-23 06:00:00-04:00,2025-05-23,06:00:00,1747994400,68.06,68.6,67.05,67.22,6130967,0.0,0.0,0.0,3670524,121.03,112.9101,3.25,66.6797,251.0,5.68,0.029,0.05,1,95.7885,2.1349564705984934,67.52495867768594,67.50866213151927,25.140334374797746,0.017445312943891622,0.011402452902168535,0.006042860041723087,68.49022592625028,63.639989801635735,58.789753677021196,19.05085583637153,18.43233493112999,-80.94914416362847,66.23940933058485,28.154808822632482,7.828863339710002,35.72102980335893,3065483.5,70.45,64.78595,59.1219,67.96194737009684,63.73300831125895,59.50406925242106,-0.012922173274596105,0.3136298684148267
2025-05-23 07:00:00-04:00,2025-05-23,07:00:00,1747998000,67.4,67.79,66.1,66.6,6130967,0.0,0.0,0.0,3670524,121.03,112.9101,3.25,66.6797,251.0,5.68,0.029,0.05,1,95.7885,2.1349564705984934,67.35678437265213,67.4221228808984,25.140334374797746,-0.05729388874655683,-0.0023368154275765374,-0.054957073318980296,68.49022592625028,63.639989801635735,58.789753677021196,19.05085583637153,18.43233493112999,-80.94914416362847,66.23940933058485,28.154808822632482,7.828863339710002,35.72102980335893,3065483.5,70.45,64.78595,59.1219,67.96194737009684,63.73300831125895,59.50406925242106,-0.009223445403153896,0.3136298684148267
2025-05-23 08:00:00-04:00,2025-05-23,08:00:00,1748001600,66.6,70.45,59.1219,61.5,6130967,0.0,0.0,0.0,3670524,121.03,112.9101,3.25,66.6797,251.0,5.68,0.029,0.05,1,95.7885,2.1349564705984934,66.29191448671537,66.85811117795569,25.140334374797746,-0.5220349283758594,-0.10627643801723312,-0.4157584903586263,68.49022592625028,63.639989801635735,58.789753677021196,19.05085583637153,18.43233493112999,-80.94914416362847,66.23940933058485,28.154808822632482,7.828863339710002,35.72102980335893,3065483.5,70.45,64.78595,59.1219,67.96194737009684,63.73300831125895,59.50406925242106,-0.07657657657657646,0.3136298684148267
2025-05-23 09:00:00-04:00,2025-05-23,09:00:00,1748005200,61.48,62.06,60.99,61.67,6130967,0.0,0.0,0.0,3670524,121.03,112.9101,3.25,66.6797,251.0,5.68,0.029,0.05,1,95.7885,2.1349564705984934,65.45156639822166,66.36400535148373,25.140334374797746,-0.8666379089586371,-0.2583487322055139,-0.6082891767531232,68.49022592625028,63.639989801635735,58.789753677021196,19.05085583637153,18.43233493112999,-80.94914416362847,66.23940933058485,28.154808822632482,7.828863339710002,35.72102980335893,3065483.5,70.45,64.78595,59.1219,67.96194737009684,63.73300831125895,59.50406925242106,0.002764227642276351,0.3136298684148267
2025-05-23 09:30:00-04:00,2025-05-23,09:30:00,1748007000,62.09000015258789,63.79999923706055,61.940101623535156,62.904998779296875,6130967,0.0,0.0,0.0,3670524,121.03,112.9101,3.25,66.6797,251.0,5.68,0.029,0.05,1,95.7885,2.1349564705984934,64.98855410387169,66.0345761541326,25.140334374797746,-1.0282313625316277,-0.4123252582707367,-0.6159061042608911,68.49022592625028,63.639989801635735,58.789753677021196,19.05085583637153,18.43233493112999,-80.94914416362847,66.23940933058485,28.154808822632482,7.828863339710002,35.72102980335893,3065483.5,70.45,64.78595,59.1219,67.96194737009684,63.73300831125895,59.50406925242106,0.02002592474942233,0.3136298684148267
2025-05-23 10:30:00-04:00,2025-05-23,10:30:00,1748010600,63.0,63.619998931884766,62.45000076293945,63.029998779296875,6130967,0.0,0.0,0.0,3670524,121.03,112.9101,3.25,66.6797,251.0,5.68,0.029,0.05,1,95.7885,2.1349564705984934,64.63245313576718,65.74842592795777,25.140334374797746,-1.1331466738776328,-0.5564895413921159,-0.5766571324855169,68.49022592625028,63.639989801635735,58.789753677021196,19.05085583637153,18.43233493112999,-80.94914416362847,66.23940933058485,28.154808822632482,7.828863339710002,35.72102980335893,3065483.5,70.45,64.78595,59.1219,67.96194737009684,63.73300831125895,59.50406925242106,0.0019871234786692504,0.3136298684148267
2025-05-23 11:30:00-04:00,2025-05-23,11:30:00,1748014200,63.0,63.349998474121094,61.45000076293945,62.6150016784668,6130967,0.0,0.0,0.0,3670524,121.03,112.9101,3.25,66.6797,251.0,5.68,0.029,0.05,1,95.7885,2.1349564705984934,64.26564377989438,65.4500045708634,25.140334374797746,-1.2355371090567644,-0.6922990549250456,-0.5432380541317188,68.49022592625028,63.639989801635735,58.789753677021196,19.05085583637153,18.43233493112999,-80.94914416362847,66.23940933058485,28.154808822632482,7.828863339710002,35.72102980335893,3065483.5,70.45,64.78595,59.1219,67.96194737009684,63.73300831125895,59.50406925242106,-0.0065841204008778575,0.3136298684148267
2025-05-23 12:30:00-04:00,2025-05-23,12:30:00,1748017800,62.619998931884766,63.529998779296875,61.95869827270508,63.5,6130967,0.0,0.0,0.0,3670524,121.03,112.9101,3.25,66.6797,251.0,5.68,0.029,0.05,1,95.7885,2.1349564705984934,64.12643581991357,65.26428984982878,25.140334374797746,-1.2310791838006736,-0.8000550807001712,-0.43102410310050243,68.49022592625028,63.639989801635735,58.789753677021196,19.05085583637153,18.43233493112999,-80.94914416362847,66.23940933058485,28.154808822632482,7.828863339710002,35.72102980335893,3065483.5,70.45,64.78595,59.1219,67.96194737009684,63.73300831125895,59.50406925242106,0.014133966267025677,0.3136298684148267
