datetime,date,time,timestamp,open,high,low,close,volume,Dividends,Stock Splits,average_volume,beta,book_value,calculated_asset_turnover,calculated_cashflow_to_debt,calculated_debt_to_assets,calculated_ebitda_margin,calculated_fcf_yield,calculated_inventory_turnover,calculated_net_margin,calculated_operating_margin,calculated_receivables_turnover,calculated_roa,calculated_roe,cash_per_share,current_ratio,day_high,day_low,debt_to_equity,earnings_forward,earnings_growth,earnings_quarterly_growth,earnings_ttm,ebitda,ebitda_margin,enterprise_value,eps_forward,eps_ttm,ev_to_ebitda,ev_to_revenue,fifty_day_average,fifty_two_week_high,fifty_two_week_low,float_shares,forward_pe,free_cashflow,gross_margin,gross_profits,held_percent_insiders,held_percent_institutions,latest_split_ratio,market_cap,net_income,net_income_margin,net_income_ttm,operating_cashflow,operating_margin,payout_ratio,pe_ratio,price_to_book,price_to_sales,profit_margin,quarterly_accounts_payable,quarterly_accounts_receivable,quarterly_capital_expenditure,quarterly_change_in_inventory,quarterly_change_in_receivables,quarterly_debt,quarterly_depreciation,quarterly_ebit,quarterly_ebitda,quarterly_eps,quarterly_financing_cashflow,quarterly_free_cashflow,quarterly_goodwill,quarterly_gross_profit,quarterly_inventory,quarterly_investing_cashflow,quarterly_long_term_debt,quarterly_net_income,quarterly_operating_cashflow,quarterly_operating_expense,quarterly_operating_income,quarterly_research_development,quarterly_revenue,quarterly_selling_general_admin,quarterly_total_assets,quarterly_total_equity,quarterly_total_liabilities,quick_ratio,return_on_assets,return_on_equity,revenue_growth,revenue_per_share,shares_outstanding,shares_percent_shares_out,shares_short,shares_short_prior_month,short_percent_of_float,short_ratio,split_frequency,total_cash,total_debt,total_revenue,two_hundred_day_average,atr,ema_short,ema_long,rsi,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,stoch_k,stoch_d,williams_r,cci,adx,plus_di,minus_di,obv,donchian_upper,donchian_middle,donchian_lower,keltner_upper,keltner_middle,keltner_lower,returns,volatility
2025-05-23 04:00:00-04:00,2025-05-23,04:00:00,1747987200,342.82,344.01,342.44,343.7,76555278,0.0,0.0,109275434,2.398,23.184,0.8002785287130335,1.136730696374628,0.10754484712050463,0.1505578871941857,0.0033476268918450117,8.129316801198302,0.07298597604667827,0.07943494728221927,22.111815301041194,0.05002867050053248,263414415.4589372,11.486,1.996,335.4098,321.55,17.407,3.24,-0.707,-0.706,1.76,12549999616,0.13111,1046608740352,3.24,1.76,83.395,10.934,325.9268,488.54,182.0,2803165981,102.50308,3360000000,0.17662,16906999808,0.12892,0.49995998,3.0,1069712998400,6106999808,6106999808,6106999808,16837000192,0.0255,0.0,188.69885,14.324965,11.174972,0.063829996,12474000000.0,4418000000.0,-11342000000.0,937000000.0,-1083000000.0,13623000000.0,5368000000.0,9340000000.0,14708000000.0,2.23,3853000000.0,3581000000.0,244000000.0,17450000000.0,12017000000.0,-18787000000.0,5535000000.0,7130000000.0,14923000000.0,9690000000.0,7760000000.0,4540000000.0,97690000000.0,5150000000.0,122070000000.0,73680000000.0,48390000000.0,1.376,0.03724,0.087740004,-0.092,29.867,3220960000,0.0249,80074233,76998079,0.028499998,0.66,2,36996001792,13127999488,95724003328,318.5507,13.686831560407366,343.7,343.7,42.394100374595205,0.0,0.0,0.0,349.6203652330698,341.65597497558593,333.6915847181021,70.3424464021663,70.70699252811171,-29.6575535978337,114.69451539492044,81.87457411077335,3.647927023058769,56.268278471774714,137799500.4,391.2652,302.92545,214.5857,377.6080471346028,339.52253295003254,301.43701876546226,0.003200465522257945,0.11977357214288945
2025-05-23 05:00:00-04:00,2025-05-23,05:00:00,1747990800,343.78,346.47,342.79,344.8,76555278,0.0,0.0,109275434,2.398,23.184,0.8002785287130335,1.136730696374628,0.10754484712050463,0.1505578871941857,0.0033476268918450117,8.129316801198302,0.07298597604667827,0.07943494728221927,22.111815301041194,0.05002867050053248,263414415.4589372,11.486,1.996,335.4098,321.55,17.407,3.24,-0.707,-0.706,1.76,12549999616,0.13111,1046608740352,3.24,1.76,83.395,10.934,325.9268,488.54,182.0,2803165981,102.50308,3360000000,0.17662,16906999808,0.12892,0.49995998,3.0,1069712998400,6106999808,6106999808,6106999808,16837000192,0.0255,0.0,188.69885,14.324965,11.174972,0.063829996,12474000000.0,4418000000.0,-11342000000.0,937000000.0,-1083000000.0,13623000000.0,5368000000.0,9340000000.0,14708000000.0,2.23,3853000000.0,3581000000.0,244000000.0,17450000000.0,12017000000.0,-18787000000.0,5535000000.0,7130000000.0,14923000000.0,9690000000.0,7760000000.0,4540000000.0,97690000000.0,5150000000.0,122070000000.0,73680000000.0,48390000000.0,1.376,0.03724,0.087740004,-0.092,29.867,3220960000,0.0249,80074233,76998079,0.028499998,0.66,2,36996001792,13127999488,95724003328,318.5507,13.686831560407366,343.9,343.8047619047619,42.394100374595205,0.08774928774931823,0.017549857549863646,0.07019943019945458,349.6203652330698,341.65597497558593,333.6915847181021,70.3424464021663,70.70699252811171,-29.6575535978337,114.69451539492044,81.87457411077335,3.647927023058769,56.268278471774714,137799500.4,391.2652,302.92545,214.5857,377.6080471346028,339.52253295003254,301.43701876546226,0.003200465522257945,0.11977357214288945
2025-05-23 06:00:00-04:00,2025-05-23,06:00:00,1747994400,344.83,346.08,344.8,345.48,76555278,0.0,0.0,109275434,2.398,23.184,0.8002785287130335,1.136730696374628,0.10754484712050463,0.1505578871941857,0.0033476268918450117,8.129316801198302,0.07298597604667827,0.07943494728221927,22.111815301041194,0.05002867050053248,263414415.4589372,11.486,1.996,335.4098,321.55,17.407,3.24,-0.707,-0.706,1.76,12549999616,0.13111,1046608740352,3.24,1.76,83.395,10.934,325.9268,488.54,182.0,2803165981,102.50308,3360000000,0.17662,16906999808,0.12892,0.49995998,3.0,1069712998400,6106999808,6106999808,6106999808,16837000192,0.0255,0.0,188.69885,14.324965,11.174972,0.063829996,12474000000.0,4418000000.0,-11342000000.0,937000000.0,-1083000000.0,13623000000.0,5368000000.0,9340000000.0,14708000000.0,2.23,3853000000.0,3581000000.0,244000000.0,17450000000.0,12017000000.0,-18787000000.0,5535000000.0,7130000000.0,14923000000.0,9690000000.0,7760000000.0,4540000000.0,97690000000.0,5150000000.0,122070000000.0,73680000000.0,48390000000.0,1.376,0.03724,0.087740004,-0.092,29.867,3220960000,0.0249,80074233,76998079,0.028499998,0.66,2,36996001792,13127999488,95724003328,318.5507,13.686831560407366,344.18727272727267,343.96430839002267,42.394100374595205,0.2097437520799872,0.055988636455888356,0.15375511562409883,349.6203652330698,341.65597497558593,333.6915847181021,70.3424464021663,70.70699252811171,-29.6575535978337,114.69451539492044,81.87457411077335,3.647927023058769,56.268278471774714,137799500.4,391.2652,302.92545,214.5857,377.6080471346028,339.52253295003254,301.43701876546226,0.0019721577726217188,0.11977357214288945
2025-05-23 07:00:00-04:00,2025-05-23,07:00:00,1747998000,345.58,346.06,342.95,344.25,76555278,0.0,0.0,109275434,2.398,23.184,0.8002785287130335,1.136730696374628,0.10754484712050463,0.1505578871941857,0.0033476268918450117,8.129316801198302,0.07298597604667827,0.07943494728221927,22.111815301041194,0.05002867050053248,263414415.4589372,11.486,1.996,335.4098,321.55,17.407,3.24,-0.707,-0.706,1.76,12549999616,0.13111,1046608740352,3.24,1.76,83.395,10.934,325.9268,488.54,182.0,2803165981,102.50308,3360000000,0.17662,16906999808,0.12892,0.49995998,3.0,1069712998400,6106999808,6106999808,6106999808,16837000192,0.0255,0.0,188.69885,14.324965,11.174972,0.063829996,12474000000.0,4418000000.0,-11342000000.0,937000000.0,-1083000000.0,13623000000.0,5368000000.0,9340000000.0,14708000000.0,2.23,3853000000.0,3581000000.0,244000000.0,17450000000.0,12017000000.0,-18787000000.0,5535000000.0,7130000000.0,14923000000.0,9690000000.0,7760000000.0,4540000000.0,97690000000.0,5150000000.0,122070000000.0,73680000000.0,48390000000.0,1.376,0.03724,0.087740004,-0.092,29.867,3220960000,0.0249,80074233,76998079,0.028499998,0.66,2,36996001792,13127999488,95724003328,318.5507,13.686831560407366,344.1986776859503,343.9915171147824,42.394100374595205,0.2048135602925072,0.08575362122321212,0.11905993906929507,349.6203652330698,341.65597497558593,333.6915847181021,70.3424464021663,70.70699252811171,-29.6575535978337,114.69451539492044,81.87457411077335,3.647927023058769,56.268278471774714,137799500.4,391.2652,302.92545,214.5857,377.6080471346028,339.52253295003254,301.43701876546226,-0.0035602639805488723,0.11977357214288945
2025-05-23 08:00:00-04:00,2025-05-23,08:00:00,1748001600,344.29,346.3095,333.72,336.9,76555278,0.0,0.0,109275434,2.398,23.184,0.8002785287130335,1.136730696374628,0.10754484712050463,0.1505578871941857,0.0033476268918450117,8.129316801198302,0.07298597604667827,0.07943494728221927,22.111815301041194,0.05002867050053248,263414415.4589372,11.486,1.996,335.4098,321.55,17.407,3.24,-0.707,-0.706,1.76,12549999616,0.13111,1046608740352,3.24,1.76,83.395,10.934,325.9268,488.54,182.0,2803165981,102.50308,3360000000,0.17662,16906999808,0.12892,0.49995998,3.0,1069712998400,6106999808,6106999808,6106999808,16837000192,0.0255,0.0,188.69885,14.324965,11.174972,0.063829996,12474000000.0,4418000000.0,-11342000000.0,937000000.0,-1083000000.0,13623000000.0,5368000000.0,9340000000.0,14708000000.0,2.23,3853000000.0,3581000000.0,244000000.0,17450000000.0,12017000000.0,-18787000000.0,5535000000.0,7130000000.0,14923000000.0,9690000000.0,7760000000.0,4540000000.0,97690000000.0,5150000000.0,122070000000.0,73680000000.0,48390000000.0,1.376,0.03724,0.087740004,-0.092,29.867,3220960000,0.0249,80074233,76998079,0.028499998,0.66,2,36996001792,13127999488,95724003328,318.5507,13.686831560407366,342.87164537941385,343.3161345324222,42.394100374595205,-0.3877079695728298,-0.008938696935996276,-0.3787692726368336,349.6203652330698,341.65597497558593,333.6915847181021,70.3424464021663,70.70699252811171,-29.6575535978337,114.69451539492044,81.87457411077335,3.647927023058769,56.268278471774714,137799500.4,391.2652,302.92545,214.5857,377.6080471346028,339.52253295003254,301.43701876546226,-0.021350762527233225,0.11977357214288945
2025-05-23 09:00:00-04:00,2025-05-23,09:00:00,1748005200,336.9,341.04,334.45,337.47,76555278,0.0,0.0,109275434,2.398,23.184,0.8002785287130335,1.136730696374628,0.10754484712050463,0.1505578871941857,0.0033476268918450117,8.129316801198302,0.07298597604667827,0.07943494728221927,22.111815301041194,0.05002867050053248,263414415.4589372,11.486,1.996,335.4098,321.55,17.407,3.24,-0.707,-0.706,1.76,12549999616,0.13111,1046608740352,3.24,1.76,83.395,10.934,325.9268,488.54,182.0,2803165981,102.50308,3360000000,0.17662,16906999808,0.12892,0.49995998,3.0,1069712998400,6106999808,6106999808,6106999808,16837000192,0.0255,0.0,188.69885,14.324965,11.174972,0.063829996,12474000000.0,4418000000.0,-11342000000.0,937000000.0,-1083000000.0,13623000000.0,5368000000.0,9340000000.0,14708000000.0,2.23,3853000000.0,3581000000.0,244000000.0,17450000000.0,12017000000.0,-18787000000.0,5535000000.0,7130000000.0,14923000000.0,9690000000.0,7760000000.0,4540000000.0,97690000000.0,5150000000.0,122070000000.0,73680000000.0,48390000000.0,1.376,0.03724,0.087740004,-0.092,29.867,3220960000,0.0249,80074233,76998079,0.028499998,0.66,2,36996001792,13127999488,95724003328,318.5507,13.686831560407366,341.88952803770223,342.75935981504864,42.394100374595205,-0.8020458295006847,-0.16756012344893398,-0.6344857060517507,349.6203652330698,341.65597497558593,333.6915847181021,70.3424464021663,70.70699252811171,-29.6575535978337,114.69451539492044,81.87457411077335,3.647927023058769,56.268278471774714,137799500.4,391.2652,302.92545,214.5857,377.6080471346028,339.52253295003254,301.43701876546226,0.0016918967052539369,0.11977357214288945
2025-05-23 09:30:00-04:00,2025-05-23,09:30:00,1748007000,337.5150146484375,338.6499938964844,333.2099914550781,335.6499938964844,76555278,0.0,0.0,109275434,2.398,23.184,0.8002785287130335,1.136730696374628,0.10754484712050463,0.1505578871941857,0.0033476268918450117,8.129316801198302,0.07298597604667827,0.07943494728221927,22.111815301041194,0.05002867050053248,263414415.4589372,11.486,1.996,335.4098,321.55,17.407,3.24,-0.707,-0.706,1.76,12549999616,0.13111,1046608740352,3.24,1.76,83.395,10.934,325.9268,488.54,182.0,2803165981,102.50308,3360000000,0.17662,16906999808,0.12892,0.49995998,3.0,1069712998400,6106999808,6106999808,6106999808,16837000192,0.0255,0.0,188.69885,14.324965,11.174972,0.063829996,12474000000.0,4418000000.0,-11342000000.0,937000000.0,-1083000000.0,13623000000.0,5368000000.0,9340000000.0,14708000000.0,2.23,3853000000.0,3581000000.0,244000000.0,17450000000.0,12017000000.0,-18787000000.0,5535000000.0,7130000000.0,14923000000.0,9690000000.0,7760000000.0,4540000000.0,97690000000.0,5150000000.0,122070000000.0,73680000000.0,48390000000.0,1.376,0.03724,0.087740004,-0.092,29.867,3220960000,0.0249,80074233,76998079,0.028499998,0.66,2,36996001792,13127999488,95724003328,318.5507,13.686831560407366,340.7550672847535,342.082277346614,42.394100374595205,-1.262715057593482,-0.3865911102778436,-0.8761239473156384,349.6203652330698,341.65597497558593,333.6915847181021,70.3424464021663,70.70699252811171,-29.6575535978337,114.69451539492044,81.87457411077335,3.647927023058769,56.268278471774714,137799500.4,391.2652,302.92545,214.5857,377.6080471346028,339.52253295003254,301.43701876546226,-0.005393090062866812,0.11977357214288945
2025-05-23 10:30:00-04:00,2025-05-23,10:30:00,1748010600,335.6499938964844,338.8500061035156,335.1600036621094,337.2900085449219,76555278,0.0,0.0,109275434,2.398,23.184,0.8002785287130335,1.136730696374628,0.10754484712050463,0.1505578871941857,0.0033476268918450117,8.129316801198302,0.07298597604667827,0.07943494728221927,22.111815301041194,0.05002867050053248,263414415.4589372,11.486,1.996,335.4098,321.55,17.407,3.24,-0.707,-0.706,1.76,12549999616,0.13111,1046608740352,3.24,1.76,83.395,10.934,325.9268,488.54,182.0,2803165981,102.50308,3360000000,0.17662,16906999808,0.12892,0.49995998,3.0,1069712998400,6106999808,6106999808,6106999808,16837000192,0.0255,0.0,188.69885,14.324965,11.174972,0.063829996,12474000000.0,4418000000.0,-11342000000.0,937000000.0,-1083000000.0,13623000000.0,5368000000.0,9340000000.0,14708000000.0,2.23,3853000000.0,3581000000.0,244000000.0,17450000000.0,12017000000.0,-18787000000.0,5535000000.0,7130000000.0,14923000000.0,9690000000.0,7760000000.0,4540000000.0,97690000000.0,5150000000.0,122070000000.0,73680000000.0,48390000000.0,1.376,0.03724,0.087740004,-0.092,29.867,3220960000,0.0249,80074233,76998079,0.028499998,0.66,2,36996001792,13127999488,95724003328,318.5507,13.686831560407366,340.1250566047841,341.6258707940719,42.394100374595205,-1.478420947447887,-0.6049570777118523,-0.8734638697360348,349.6203652330698,341.65597497558593,333.6915847181021,70.3424464021663,70.70699252811171,-29.6575535978337,114.69451539492044,81.87457411077335,3.647927023058769,56.268278471774714,137799500.4,391.2652,302.92545,214.5857,377.6080471346028,339.52253295003254,301.43701876546226,0.0048860857388941525,0.11977357214288945
2025-05-23 11:30:00-04:00,2025-05-23,11:30:00,1748014200,337.2300109863281,340.6400146484375,336.27069091796875,339.17999267578125,76555278,0.0,0.0,109275434,2.398,23.184,0.8002785287130335,1.136730696374628,0.10754484712050463,0.1505578871941857,0.0033476268918450117,8.129316801198302,0.07298597604667827,0.07943494728221927,22.111815301041194,0.05002867050053248,263414415.4589372,11.486,1.996,335.4098,321.55,17.407,3.24,-0.707,-0.706,1.76,12549999616,0.13111,1046608740352,3.24,1.76,83.395,10.934,325.9268,488.54,182.0,2803165981,102.50308,3360000000,0.17662,16906999808,0.12892,0.49995998,3.0,1069712998400,6106999808,6106999808,6106999808,16837000192,0.0255,0.0,188.69885,14.324965,11.174972,0.063829996,12474000000.0,4418000000.0,-11342000000.0,937000000.0,-1083000000.0,13623000000.0,5368000000.0,9340000000.0,14708000000.0,2.23,3853000000.0,3581000000.0,244000000.0,17450000000.0,12017000000.0,-18787000000.0,5535000000.0,7130000000.0,14923000000.0,9690000000.0,7760000000.0,4540000000.0,97690000000.0,5150000000.0,122070000000.0,73680000000.0,48390000000.0,1.376,0.03724,0.087740004,-0.092,29.867,3220960000,0.0249,80074233,76998079,0.028499998,0.66,2,36996001792,13127999488,95724003328,318.5507,13.686831560407366,339.95322679951084,341.39293002090136,42.394100374595205,-1.4798052216818292,-0.7799267065058477,-0.6998785151759814,349.6203652330698,341.65597497558593,333.6915847181021,70.3424464021663,70.70699252811171,-29.6575535978337,114.69451539492044,81.87457411077335,3.647927023058769,56.268278471774714,137799500.4,391.2652,302.92545,214.5857,377.6080471346028,339.52253295003254,301.43701876546226,0.005603439422984469,0.11977357214288945
2025-05-23 12:30:00-04:00,2025-05-23,12:30:00,1748017800,339.20001220703125,343.17999267578125,338.3118896484375,343.03948974609375,76555278,0.0,0.0,109275434,2.398,23.184,0.8002785287130335,1.136730696374628,0.10754484712050463,0.1505578871941857,0.0033476268918450117,8.129316801198302,0.07298597604667827,0.07943494728221927,22.111815301041194,0.05002867050053248,263414415.4589372,11.486,1.996,335.4098,321.55,17.407,3.24,-0.707,-0.706,1.76,12549999616,0.13111,1046608740352,3.24,1.76,83.395,10.934,325.9268,488.54,182.0,2803165981,102.50308,3360000000,0.17662,16906999808,0.12892,0.49995998,3.0,1069712998400,6106999808,6106999808,6106999808,16837000192,0.0255,0.0,188.69885,14.324965,11.174972,0.063829996,12474000000.0,4418000000.0,-11342000000.0,937000000.0,-1083000000.0,13623000000.0,5368000000.0,9340000000.0,14708000000.0,2.23,3853000000.0,3581000000.0,244000000.0,17450000000.0,12017000000.0,-18787000000.0,5535000000.0,7130000000.0,14923000000.0,9690000000.0,7760000000.0,4540000000.0,97690000000.0,5150000000.0,122070000000.0,73680000000.0,48390000000.0,1.376,0.03724,0.087740004,-0.092,29.867,3220960000,0.0249,80074233,76998079,0.028499998,0.66,2,36996001792,13127999488,95724003328,318.5507,13.686831560407366,340.5143655170714,341.5497452328244,42.394100374595205,-1.1561457816786174,-0.8551705215404017,-0.30097526013821563,349.6203652330698,341.65597497558593,333.6915847181021,70.3424464021663,70.70699252811171,-29.6575535978337,114.69451539492044,81.87457411077335,3.647927023058769,56.268278471774714,137799500.4,391.2652,302.92545,214.5857,377.6080471346028,339.52253295003254,301.43701876546226,0.011378905459207722,0.11977357214288945
