,datetime,date,time,timestamp,open,high,low,close,volume,Capital Gains,Dividends,Stock Splits,average_volume,book_value,day_high,day_low,dividend_frequency,dividend_yield,fifty_day_average,fifty_two_week_high,fifty_two_week_low,latest_dividend_amount,latest_split_ratio,market_cap,pe_ratio,price_to_book,shares_outstanding,split_frequency,two_hundred_day_average,atr,ema_short,ema_long,rsi,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,stoch_k,stoch_d,williams_r,cci,adx,plus_di,minus_di,obv,donchian_upper,donchian_middle,donchian_lower,keltner_upper,keltner_middle,keltner_lower,returns,volatility
0,2023-07-24 00:00:00-04:00,2023-07-24,00:00:00,1690171200,34.167855705760196,34.584300969054844,34.15817256462453,34.47776794433594,32089764,0.0,0.0,0.0,35812895,34.017,52.745,52.47,26.5,1.38,51.3336,53.27,40.66,0.172,1.231,46539882496,18.680027,1.5486375,883444992,1,49.53495,,34.47776794433594,34.47776794433594,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1,2023-07-25 00:00:00-04:00,2023-07-25,00:00:00,1690257600,34.38091549070199,34.45839538345108,34.22595939964844,34.25501251220703,32089764,0.0,0.0,0.0,35812895,34.017,52.745,52.47,26.5,1.38,51.3336,53.27,40.66,0.172,1.231,46539882496,18.680027,1.5486375,883444992,1,49.53495,,34.43726695667613,34.45655314127604,,-0.017769664101450644,-0.003553932820290129,-0.014215731281160516,,,,,,,,,,,,,,,,,,-0.006460842606996531,
2,2023-07-26 00:00:00-04:00,2023-07-26,00:00:00,1690344000,34.216281565603175,34.56493005369907,34.16785477790398,34.45840072631836,32089764,0.0,0.0,0.0,35812895,34.017,52.745,52.47,26.5,1.38,51.3336,53.27,40.66,0.172,1.231,46539882496,18.680027,1.5486375,883444992,1,49.53495,,34.441109460247446,34.45672910175626,,-0.01526456147004751,-0.005896058550241605,-0.009368502919805906,,,,,,,,,,,,,,,,,,0.005937473064382859,
3,2023-07-27 00:00:00-04:00,2023-07-27,00:00:00,1690430400,34.45840206765074,34.54556142223359,33.97416372737085,34.022586822509766,32089764,0.0,0.0,0.0,35812895,34.017,52.745,52.47,26.5,1.38,51.3336,53.27,40.66,0.172,1.231,46539882496,18.680027,1.5486375,883444992,1,49.53495,,34.36501443520423,34.4153822180185,,-0.047893700607147593,-0.014295586961622805,-0.033598113645524785,,,,,,,,,,,,,,,,,,-0.012647537164304112,
4,2023-07-28 00:00:00-04:00,2023-07-28,00:00:00,1690516800,34.293753173961896,34.303436313535215,33.90636109102457,34.09037399291992,32089764,0.0,0.0,0.0,35812895,34.017,52.745,52.47,26.5,1.38,51.3336,53.27,40.66,0.172,1.231,46539882496,18.680027,1.5486375,883444992,1,49.53495,,34.31507980933435,34.384429053723395,,-0.06750452023333509,-0.024937373615965264,-0.04256714661736982,,,,,,,,,,,,,,,,,,0.001992416707283118,
5,2023-07-31 00:00:00-04:00,2023-07-31,00:00:00,1690776000,34.15817576996354,34.32281504583652,34.07101271378207,34.216285705566406,32089764,0.0,0.0,0.0,35812895,34.017,52.745,52.47,26.5,1.38,51.3336,53.27,40.66,0.172,1.231,46539882496,18.680027,1.5486375,883444992,1,49.53495,,34.297117245012906,34.368415401517964,,-0.07205560103722775,-0.03436101910021776,-0.03769458193700999,,,,,,,,,,,,,,,,,,0.0036934682110743022,
6,2023-08-01 00:00:00-04:00,2023-08-01,00:00:00,1690862400,34.14848893347357,34.245338826145016,34.03227275671349,34.216285705566406,32089764,0.0,0.0,0.0,35812895,34.017,52.745,52.47,26.5,1.38,51.3336,53.27,40.66,0.172,1.231,46539882496,18.680027,1.5486375,883444992,1,49.53495,,34.28242060147718,34.35392685904639,,-0.07480011618514482,-0.04244883851720317,-0.032351277667941644,,,,,,,,,,,,,,,,,,0.0,
7,2023-08-02 00:00:00-04:00,2023-08-02,00:00:00,1690948800,33.92573547363281,34.051638471116604,33.73204310143643,33.92573547363281,32089764,0.0,0.0,0.0,35812895,34.017,52.745,52.47,26.5,1.38,51.3336,53.27,40.66,0.172,1.231,46539882496,18.680027,1.5486375,883444992,1,49.53495,,34.21756876005092,34.31314672710224,,-0.09927575064406113,-0.053814220942574764,-0.04546152970148637,,,,,,,,,,,,,,,,,,-0.00849157721074112,
8,2023-08-03 00:00:00-04:00,2023-08-03,00:00:00,1691035200,33.722349736502046,34.0225787663854,33.62550356915618,33.945098876953125,32089764,0.0,0.0,0.0,35812895,34.017,52.745,52.47,26.5,1.38,51.3336,53.27,40.66,0.172,1.231,46539882496,18.680027,1.5486375,883444992,1,49.53495,,34.168028781305864,34.27809455089756,,-0.11577581098781309,-0.06620653895162243,-0.04956927203619066,,,,,,,,,,,,,,,,,,0.0005707585421503847,
9,2023-08-04 00:00:00-04:00,2023-08-04,00:00:00,1691121600,33.916046093819,34.245328238203435,33.78045998044502,33.809513092041016,32089764,0.0,0.0,0.0,35812895,34.017,52.745,52.47,26.5,1.38,51.3336,53.27,40.66,0.172,1.231,46539882496,18.680027,1.5486375,883444992,1,49.53495,,34.102844110530434,34.23346774529218,,-0.13819978628159646,-0.08060518841761724,-0.05759459786397922,,,,,,,,,,,,,,,,,,-0.003994266901492627,
