datetime,date,time,timestamp,open,high,low,close,volume,Dividends,Stock Splits,beta,book_value,book_value_ttm,cash_per_share,cash_per_share_ttm,current_ratio,current_ratio_ttm,debt_to_equity,debt_to_equity_ttm,dividend_yield,earnings_forward,earnings_growth,earnings_quarterly_growth,earnings_ttm,ebitda,ebitda_margin,ebitda_margins,enterprise_value,ev_to_ebitda,float_shares,forward_pe,free_cashflow,free_cashflow_ttm,gross_margins,gross_profits,held_percent_insiders,held_percent_institutions,market_cap,net_income,operating_cashflow,operating_cashflow_ttm,operating_margin,operating_margins,payout_ratio,pe_ratio,price_to_book,price_to_sales,profit_margin,profit_margins,quarterly_debt,quarterly_ebitda,quarterly_eps,quarterly_net_income,quarterly_operating_income,quarterly_revenue,quarterly_total_assets,quarterly_total_equity,quarterly_total_liabilities,quick_ratio,return_on_assets,return_on_equity,revenue_growth,revenue_per_share,revenue_per_share_ttm,shares_outstanding,shares_percent_shares_out,shares_short,shares_short_prior_month,short_percent_of_float,short_ratio,total_cash,total_cash_ttm,total_debt,total_debt_ttm,total_revenue,atr,ema_short,ema_long,rsi,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,stoch_k,stoch_d,williams_r,cci,adx,plus_di,minus_di,obv,donchian_upper,donchian_middle,donchian_lower,keltner_upper,keltner_middle,keltner_lower,returns,volatility
2025-07-10 10:30:00-04:00,2025-07-10,10:30:00,1752157800,212.02999877929688,213.47999572753906,211.89999389648438,212.97999572753906,8759012,0.0,0.0,1.211,4.471,4.471,3.247,3.247,0.821,0.821,146.994,146.994,0.51,8.31,0.078,0.048,6.42,138865999872,0.34685,0.34685,3114071490560,22.425,14911480604,25.163656,97251500032,97251500032,0.46632,186699005952,0.02085,0.62835,3123225034752,97294000128,109555998720,109555998720,0.31028998,0.31028998,0.1558,32.57165,46.770294,7.8009243,0.24301,0.24301,106629000000.0,134661000000.0,6.11,93736000000.0,123216000000.0,391035000000.0,364980000000.0,56950000000.0,308030000000.0,0.68,0.23809999,1.38015,0.051,26.455,26.455,14935799808,0.0067000003,100226522,105169332,0.0067000003,1.91,48497999872,48497999872,98186002432,98186002432,400366010368,,210.99727289371316,210.83041970660796,,0.16685318710520392,-0.04282904585514229,0.20968223296034622,,,,,,,,,,,,,,,,,,0.0045752617604630785,
2025-07-10 11:30:00-04:00,2025-07-10,11:30:00,1752161400,212.99000549316406,213.17999267578125,211.8300018310547,212.0800018310547,4598153,0.0,0.0,1.211,4.471,4.471,3.247,3.247,0.821,0.821,146.994,146.994,0.51,8.31,0.078,0.048,6.42,138865999872,0.34685,0.34685,3114071490560,22.425,14911480604,25.163656,97251500032,97251500032,0.46632,186699005952,0.02085,0.62835,3123225034752,97294000128,109555998720,109555998720,0.31028998,0.31028998,0.1558,32.57165,46.770294,7.8009243,0.24301,0.24301,106629000000.0,134661000000.0,6.11,93736000000.0,123216000000.0,391035000000.0,364980000000.0,56950000000.0,308030000000.0,0.68,0.23809999,1.38015,0.051,26.455,26.455,14935799808,0.0067000003,100226522,105169332,0.0067000003,1.91,48497999872,48497999872,98186002432,98186002432,400366010368,,211.1638465763811,210.92298134545587,,0.24086523092523748,0.013909809500933665,0.2269554214243038,,,,,,,,,,,,,,,,,,-0.004225720323685844,
2025-07-10 12:30:00-04:00,2025-07-10,12:30:00,1752165000,212.07000732421875,212.77999877929688,211.85000610351562,212.6199951171875,3384939,0.0,0.0,1.211,4.471,4.471,3.247,3.247,0.821,0.821,146.994,146.994,0.51,8.31,0.078,0.048,6.42,138865999872,0.34685,0.34685,3114071490560,22.425,14911480604,25.163656,97251500032,97251500032,0.46632,186699005952,0.02085,0.62835,3123225034752,97294000128,109555998720,109555998720,0.31028998,0.31028998,0.1558,32.57165,46.770294,7.8009243,0.24301,0.24301,106629000000.0,134661000000.0,6.11,93736000000.0,123216000000.0,391035000000.0,364980000000.0,56950000000.0,308030000000.0,0.68,0.23809999,1.38015,0.051,26.455,26.455,14935799808,0.0067000003,100226522,105169332,0.0067000003,1.91,48497999872,48497999872,98186002432,98186002432,400366010368,,211.38786942881285,211.04868606928784,,0.3391833595250091,0.07896451950574876,0.2602188400192603,,,,,,,,,,,,,,,,,,0.0025461772985224673,
2025-07-10 13:30:00-04:00,2025-07-10,13:30:00,1752168600,212.61000061035156,213.16000366210938,212.30999755859375,212.60000610351562,3025386,0.0,0.0,1.211,4.471,4.471,3.247,3.247,0.821,0.821,146.994,146.994,0.51,8.31,0.078,0.048,6.42,138865999872,0.34685,0.34685,3114071490560,22.425,14911480604,25.163656,97251500032,97251500032,0.46632,186699005952,0.02085,0.62835,3123225034752,97294000128,109555998720,109555998720,0.31028998,0.31028998,0.1558,32.57165,46.770294,7.8009243,0.24301,0.24301,106629000000.0,134661000000.0,6.11,93736000000.0,123216000000.0,391035000000.0,364980000000.0,56950000000.0,308030000000.0,0.68,0.23809999,1.38015,0.051,26.455,26.455,14935799808,0.0067000003,100226522,105169332,0.0067000003,1.91,48497999872,48497999872,98186002432,98186002432,400366010368,0.8874566127232087,211.57435199415173,211.16359866441582,66.24562478172092,0.41075332973591117,0.14532228155178123,0.26543104818412994,,,,77.22886280472562,,-22.771137195274385,,,30.182566968738644,9.255921834395444,,,,,,,,-9.401285923682501e-05,
2025-07-10 14:30:00-04:00,2025-07-10,14:30:00,1752172200,212.5948944091797,213.4499969482422,212.57000732421875,212.5749969482422,3341074,0.0,0.0,1.211,4.471,4.471,3.247,3.247,0.821,0.821,146.994,146.994,0.51,8.31,0.078,0.048,6.42,138865999872,0.34685,0.34685,3114071490560,22.425,14911480604,25.163656,97251500032,97251500032,0.46632,186699005952,0.02085,0.62835,3123225034752,97294000128,109555998720,109555998720,0.31028998,0.31028998,0.1558,32.57165,46.770294,7.8009243,0.24301,0.24301,106629000000.0,134661000000.0,6.11,93736000000.0,123216000000.0,391035000000.0,364980000000.0,56950000000.0,308030000000.0,0.68,0.23809999,1.38015,0.051,26.455,26.455,14935799808,0.0067000003,100226522,105169332,0.0067000003,1.91,48497999872,48497999872,98186002432,98186002432,400366010368,0.9295987287248835,211.72829737170412,211.26814668544,65.94791539281147,0.4601506862641145,0.20828796249424789,0.2518627237698666,,,,76.58171096301913,,-23.41828903698087,,,31.04253305099226,8.836316988138208,,,,,,,,-0.00011763478154025453,
2025-07-10 15:30:00-04:00,2025-07-10,15:30:00,1752175800,212.5800018310547,213.02000427246094,212.08999633789062,212.4199981689453,4470431,0.0,0.0,1.211,4.471,4.471,3.247,3.247,0.821,0.821,146.994,146.994,0.51,8.31,0.078,0.048,6.42,138865999872,0.34685,0.34685,3114071490560,22.425,14911480604,25.163656,97251500032,97251500032,0.46632,186699005952,0.02085,0.62835,3123225034752,97294000128,109555998720,109555998720,0.31028998,0.31028998,0.1558,32.57165,46.770294,7.8009243,0.24301,0.24301,106629000000.0,134661000000.0,6.11,93736000000.0,123216000000.0,391035000000.0,364980000000.0,56950000000.0,308030000000.0,0.68,0.23809999,1.38015,0.051,26.455,26.455,14935799808,0.0067000003,100226522,105169332,0.0067000003,1.91,48497999872,48497999872,98186002432,98186002432,400366010368,0.9795992954799065,211.834712878972,211.3534690175515,64.16087301921797,0.481243861420495,0.2628791422794973,0.2183647191409977,,,,72.57086995749475,75.4604812417465,-27.42913004250526,,,29.458064530829887,11.885348422411086,,,,,,,,-0.0007291486840976802,
2025-07-10 16:00:00-04:00,2025-07-10,16:00:00,1752177600,212.425,213.2301,199.6953,212.27,0,0.0,0.0,1.211,4.471,4.471,3.247,3.247,0.821,0.821,146.994,146.994,0.51,8.31,0.078,0.048,6.42,138865999872,0.34685,0.34685,3114071490560,22.425,14911480604,25.163656,97251500032,97251500032,0.46632,186699005952,0.02085,0.62835,3123225034752,97294000128,109555998720,109555998720,0.31028998,0.31028998,0.1558,32.57165,46.770294,7.8009243,0.24301,0.24301,106629000000.0,134661000000.0,6.11,93736000000.0,123216000000.0,391035000000.0,364980000000.0,56950000000.0,308030000000.0,0.68,0.23809999,1.38015,0.051,26.455,26.455,14935799808,0.0067000003,100226522,105169332,0.0067000003,1.91,48497999872,48497999872,98186002432,98186002432,400366010368,1.933513581194191,211.9016801283609,211.42136020143658,63.604904494955115,0.4803199269243237,0.3063672992084626,0.17395262771586106,,,,91.22218036977252,80.12492043009547,-8.77781963022748,,,14.924694370535347,51.810561449432754,,,,,,,,-0.0007061395830819661,
2025-07-10 17:00:00-04:00,2025-07-10,17:00:00,1752181200,199.6953,212.41,199.6953,212.2299,0,0.0,0.0,1.211,4.471,4.471,3.247,3.247,0.821,0.821,146.994,146.994,0.51,8.31,0.078,0.048,6.42,138865999872,0.34685,0.34685,3114071490560,22.425,14911480604,25.163656,97251500032,97251500032,0.46632,186699005952,0.02085,0.62835,3123225034752,97294000128,109555998720,109555998720,0.31028998,0.31028998,0.1558,32.57165,46.770294,7.8009243,0.24301,0.24301,106629000000.0,134661000000.0,6.11,93736000000.0,123216000000.0,391035000000.0,364980000000.0,56950000000.0,308030000000.0,0.68,0.23809999,1.38015,0.051,26.455,26.455,14935799808,0.0067000003,100226522,105169332,0.0067000003,1.91,48497999872,48497999872,98186002432,98186002432,400366010368,2.798849295479905,211.95217549322848,211.48125203836722,69.3749505149479,0.4709234548612642,0.33927853033902294,0.13164492452224125,,,,90.93127804742447,84.90810945823058,-9.068721952575531,,,10.310344078620567,34.260762121391124,,,,,,,,-0.00018891035002599477,
2025-07-10 18:00:00-04:00,2025-07-10,18:00:00,1752184800,212.23,212.37,212.23,212.31,0,0.0,0.0,1.211,4.471,4.471,3.247,3.247,0.821,0.821,146.994,146.994,0.51,8.31,0.078,0.048,6.42,138865999872,0.34685,0.34685,3114071490560,22.425,14911480604,25.163656,97251500032,97251500032,0.46632,186699005952,0.02085,0.62835,3123225034752,97294000128,109555998720,109555998720,0.31028998,0.31028998,0.1558,32.57165,46.770294,7.8009243,0.24301,0.24301,106629000000.0,134661000000.0,6.11,93736000000.0,123216000000.0,391035000000.0,364980000000.0,56950000000.0,308030000000.0,0.68,0.23809999,1.38015,0.051,26.455,26.455,14935799808,0.0067000003,100226522,105169332,0.0067000003,1.91,48497999872,48497999872,98186002432,98186002432,400366010368,2.7724278669084788,212.00722541734717,211.54264077626593,71.70098214757004,0.4645846410812453,0.36433975248746747,0.10024488859377784,,,,91.51235724991997,91.22193855570565,-8.487642750080028,,,10.408602367996322,34.097755327474495,,,,,,,,0.000377420900636638,
2025-07-10 19:00:00-04:00,2025-07-10,19:00:00,1752188400,212.35,212.5,212.3,212.4,0,0.0,0.0,1.211,4.471,4.471,3.247,3.247,0.821,0.821,146.994,146.994,0.51,8.31,0.078,0.048,6.42,138865999872,0.34685,0.34685,3114071490560,22.425,14911480604,25.163656,97251500032,97251500032,0.46632,186699005952,0.02085,0.62835,3123225034752,97294000128,109555998720,109555998720,0.31028998,0.31028998,0.1558,32.57165,46.770294,7.8009243,0.24301,0.24301,106629000000.0,134661000000.0,6.11,93736000000.0,123216000000.0,391035000000.0,364980000000.0,56950000000.0,308030000000.0,0.68,0.23809999,1.38015,0.051,26.455,26.455,14935799808,0.0067000003,100226522,105169332,0.0067000003,1.91,48497999872,48497999872,98186002432,98186002432,400366010368,2.7517135811941915,212.06765227621685,211.6061488669129,74.85293869343853,0.4615034093039583,0.3837724838507656,0.07773092545319266,213.6793476170833,211.476744420166,209.2741412232487,92.1652552302519,91.53629684253212,-7.834744769748105,72.77827324939217,,10.824408068025583,33.60165793758303,5760706.1,213.47999572753906,206.58764786376952,199.6953,215.16174859497067,211.0793495812988,206.99695056762693,0.00042390843577799764,
2025-07-11 04:00:00-04:00,2025-07-11,04:00:00,1752220800,211.01,211.22,210.34,210.95,0,0.0,0.0,1.211,4.471,4.471,3.247,3.247,0.821,0.821,146.994,146.994,0.51,8.31,0.078,0.048,6.42,138865999872,0.34685,0.34685,3114071490560,22.425,14911480604,25.163656,97251500032,97251500032,0.46632,186699005952,0.02085,0.62835,3123225034752,97294000128,109555998720,109555998720,0.31028998,0.31028998,0.1558,32.57165,46.770294,7.8009243,0.24301,0.24301,106629000000.0,134661000000.0,6.11,93736000000.0,123216000000.0,391035000000.0,364980000000.0,56950000000.0,308030000000.0,0.68,0.23809999,1.38015,0.051,26.455,26.455,14935799808,0.0067000003,100226522,105169332,0.0067000003,1.91,48497999872,48497999872,98186002432,98186002432,400366010368,2.872427866908479,211.89570577218348,211.55754524714155,57.254088701069556,0.3381605250419284,0.3746500920889982,-0.03648956704706979,213.67814940676357,211.484244420166,209.29033943356842,81.64634332490452,88.44131860169212,-18.35365667509548,-13.612942416088305,,10.294909513851566,37.06346805918972,6075715.85,213.47999572753906,206.58764786376952,199.6953,215.34241526163737,211.0830162479655,206.82361723429364,-0.006826741996233565,
2025-07-11 05:00:00-04:00,2025-07-11,05:00:00,1752224400,210.9,211.11,210.8,210.8,0,0.0,0.0,1.211,4.471,4.471,3.247,3.247,0.821,0.821,146.994,146.994,0.51,8.31,0.078,0.048,6.42,138865999872,0.34685,0.34685,3114071490560,22.425,14911480604,25.163656,97251500032,97251500032,0.46632,186699005952,0.02085,0.62835,3123225034752,97294000128,109555998720,109555998720,0.31028998,0.31028998,0.1558,32.57165,46.770294,7.8009243,0.24301,0.24301,106629000000.0,134661000000.0,6.11,93736000000.0,123216000000.0,391035000000.0,364980000000.0,56950000000.0,308030000000.0,0.68,0.23809999,1.38015,0.051,26.455,26.455,14935799808,0.0067000003,100226522,105169332,0.0067000003,1.91,48497999872,48497999872,98186002432,98186002432,400366010368,2.78567786690848,211.72713565338603,211.50143078439032,54.843615266256265,0.22570486899570597,0.34486104747033974,-0.11915617847463378,213.6781494067636,211.48424442016602,209.29033943356845,80.55818002435153,84.78992619316932,-19.441819975648478,-10.306717372564162,,8.05137166018492,38.217677557828885,6390725.6,213.47999572753906,206.58764786376952,199.6953,215.35641526163738,211.0890162479655,206.82161723429363,-0.000711068973690332,
2025-07-11 06:00:00-04:00,2025-07-11,06:00:00,1752228000,210.8,211.01,210.3,210.53,0,0.0,0.0,1.211,4.471,4.471,3.247,3.247,0.821,0.821,146.994,146.994,0.51,8.31,0.078,0.048,6.42,138865999872,0.34685,0.34685,3114071490560,22.425,14911480604,25.163656,97251500032,97251500032,0.46632,186699005952,0.02085,0.62835,3123225034752,97294000128,109555998720,109555998720,0.31028998,0.31028998,0.1558,32.57165,46.770294,7.8009243,0.24301,0.24301,106629000000.0,134661000000.0,6.11,93736000000.0,123216000000.0,391035000000.0,364980000000.0,56950000000.0,308030000000.0,0.68,0.23809999,1.38015,0.051,26.455,26.455,14935799808,0.0067000003,100226522,105169332,0.0067000003,1.91,48497999872,48497999872,98186002432,98186002432,400366010368,2.7406778669084804,211.5429609374805,211.42947294850956,50.47020631511266,0.11348798897094525,0.29858643577046085,-0.1850984467995156,213.68371509032738,211.47574442016602,209.26777375000466,78.59948608335576,80.26800314420394,-21.400513916644247,-25.854643662402182,,8.183569511338076,40.14830359944371,6705735.35,213.47999572753906,206.58764786376952,199.6953,215.40208192830403,211.08168291463215,206.76128390096028,-0.001280834914611062,
2025-07-11 07:00:00-04:00,2025-07-11,07:00:00,1752231600,210.55,211.05,210.36,211.01,0,0.0,0.0,1.211,4.471,4.471,3.247,3.247,0.821,0.821,146.994,146.994,0.51,8.31,0.078,0.048,6.42,138865999872,0.34685,0.34685,3114071490560,22.425,14911480604,25.163656,97251500032,97251500032,0.46632,186699005952,0.02085,0.62835,3123225034752,97294000128,109555998720,109555998720,0.31028998,0.31028998,0.1558,32.57165,46.770294,7.8009243,0.24301,0.24301,106629000000.0,134661000000.0,6.11,93736000000.0,123216000000.0,391035000000.0,364980000000.0,56950000000.0,308030000000.0,0.68,0.23809999,1.38015,0.051,26.455,26.455,14935799808,0.0067000003,100226522,105169332,0.0067000003,1.91,48497999872,48497999872,98186002432,98186002432,400366010368,2.634256358119418,211.46096694709888,211.3984008782496,40.60187958760028,0.06256606884929283,0.25138236238622724,-0.1888162935369344,213.65268018459028,211.51724442016604,209.3818086557418,82.0816086451258,80.4130915842777,-17.918391354874196,-17.188315774562234,,5.4775492630927465,41.77025775405923,7020745.1,213.47999572753906,206.58764786376952,199.6953,215.44058192830403,211.11118291463217,206.7817839009603,0.0022799601006981973,
