datetime,date,time,timestamp,open,high,low,close,volume,Capital Gains,Dividends,Stock Splits,dividend_yield,atr,ema_short,ema_long,rsi,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,stoch_k,stoch_d,williams_r,cci,adx,plus_di,minus_di,obv,donchian_upper,donchian_middle,donchian_lower,keltner_upper,keltner_middle,keltner_lower,returns,volatility
2025-06-17 04:15:00-04:00,2025-06-17,04:15:00,1750148100,26.12,26.14,26.04,26.13,0,0.0,0.0,0.0,0.0,0.19769285714285698,26.303060685179215,26.52986613742931,33.25185972369813,-0.22680545225009396,-0.16602410307333154,-0.06078134917676242,,,,37.068965517241345,25.574712643678172,-62.931034482758655,,,5.788199588105512,41.83618166708828,,,,,,,,-0.0011467889908257645,
2025-06-17 04:30:00-04:00,2025-06-17,04:30:00,1750149000,26.13,26.14,26.06,26.06,0,0.0,0.0,0.0,0.0,0.19912142857142864,26.26566673361318,26.49506123836047,32.06599713055947,-0.22939450474729028,-0.1786981834081233,-0.05069632133916699,27.20361088301098,26.501444954223633,25.799279025436284,31.034482758620634,35.91954022988505,-68.96551724137936,-95.30805733865957,,5.387954227499303,41.53603328909141,0.0,27.1200008392334,26.4100004196167,25.7,26.88302009536743,26.521299996185302,26.159579897003173,-0.0026789131266743427,
2025-06-17 04:45:00-04:00,2025-06-17,04:45:00,1750149900,26.06,26.09,26.02,26.05,0,0.0,0.0,0.0,0.0,0.19697857142857142,26.232487236134226,26.46209373922266,32.06599713055952,-0.22960650308843356,-0.18887984734418534,-0.04072665574424822,27.15089694070867,26.455945000000003,25.760993059291337,30.17241379310357,32.75862068965518,-69.82758620689643,-90.97394876229673,,5.446567792000512,42.350509482539785,0.0,26.96,26.33,25.7,26.821853333333333,26.474133333333334,26.126413333333335,-0.00038372985418255734,
2025-06-17 05:00:00-04:00,2025-06-17,05:00:00,1750150800,26.13,26.14,25.91,25.91,0,0.0,0.0,0.0,0.0,0.20483571428571448,26.1828738151905,26.42119790668765,30.803307737743594,-0.23832409149714806,-0.1987686961747779,-0.03955539532237015,27.12206693785125,26.4099,25.69773306214875,18.103448275862142,26.43678160919545,-81.89655172413785,-94.32124956906824,,5.237646894723924,43.515709453569066,0.0,26.87,26.285,25.7,26.780121666666666,26.431261666666664,26.082401666666662,-0.005374280230326267,
2025-06-17 05:15:00-04:00,2025-06-17,05:15:00,1750151700,25.92,25.96,25.9,25.95,0,0.0,0.0,0.0,0.0,0.20483571428571473,26.147047074391963,26.38629435804412,31.14224137931035,-0.23924728365215486,-0.20686441367025332,-0.03238286998190154,27.08981600555002,26.369400000000002,25.648983994449985,21.551724137931032,23.27586206896558,-78.44827586206897,-94.93361360797638,,5.237646894723918,43.864420964536045,0.0,26.87,26.285,25.7,26.732865000000004,26.390095000000002,26.047325,0.0015438054805094747,
2025-06-17 05:30:00-04:00,2025-06-17,05:30:00,1750152600,25.94,25.95,25.89,25.89,0,0.0,0.0,0.0,0.0,0.19697857142857192,26.10750137063935,26.349531813003814,25.434937430053935,-0.24203044236446303,-0.21389761940909527,-0.02813282295536776,27.055503754848246,26.326900000000002,25.598296245151758,16.521739130434863,18.725637181409343,-83.47826086956513,-91.61810233100083,,1.4577365195633527,45.97671973020987,0.0,26.86,26.28,25.7,26.679698333333334,26.346928333333334,26.014158333333334,-0.0023121387283236983,
2025-06-17 05:45:00-04:00,2025-06-17,05:45:00,1750153500,25.88,25.95,25.88,25.93,0,0.0,0.0,0.0,0.0,0.19426428571428644,26.080193467464067,26.31845538241094,28.404607858608145,-0.23826191494687166,-0.21877047851665055,-0.01949143643022111,27.00455064104938,26.285379999999996,25.566209358950612,21.100917431192702,19.724793566519534,-78.8990825688073,-82.7553979487693,,1.4781042026693578,46.98680001470742,0.0,26.86,26.28,25.7,26.638358333333336,26.304588333333335,25.970818333333334,0.0015449980687523013,
2025-06-17 06:00:00-04:00,2025-06-17,06:00:00,1750154400,25.93,26.02,25.93,26.02,0,0.0,0.0,0.0,0.0,0.17855000000000082,26.070932934008056,26.296347576306424,36.62790697674416,-0.22541464229836805,-0.22009931127299404,-0.005315331025374015,26.940366134938692,26.248380000000004,25.556393865061317,39.5061728395061,25.70960980037789,-60.49382716049391,-62.603552066742274,,4.408529023482757,40.408849061887295,0.0,26.86,26.28,25.7,26.60219166666667,26.26542166666667,25.928651666666667,0.0034708831469341117,
2025-06-17 06:15:00-04:00,2025-06-17,06:15:00,1750155300,26.0,26.0,25.96,25.96,0,0.0,0.0,0.0,0.0,0.1685500000000005,26.053866328776046,26.271432941024468,38.888888888888886,-0.21756661224842233,-0.2195927714680797,0.0020261592196573752,26.869796150745167,26.20888,25.547963849254835,37.68115942029001,32.76274989699627,-62.31884057970999,-61.20994170327993,76.25319822300878,4.670085180319475,35.60198330296211,0.0,26.86,26.28,25.7,26.55869166666667,26.22592166666667,25.89315166666667,-0.002305918524212136,
2025-06-17 06:30:00-04:00,2025-06-17,06:30:00,1750156200,25.99,25.99,25.74,25.74,0,0.0,0.0,0.0,0.0,0.171421428571429,26.005579201272038,26.232067537985618,34.602076124567446,-0.22648833671357949,-0.22097188451717967,-0.005516452196399818,26.81319451220099,26.16138,25.509565487799012,5.797101449275228,27.66147790302378,-94.20289855072477,-92.87860500757401,77.21211144760787,4.591857994083033,37.922413433893134,0.0,26.86,26.28,25.7,26.526358333333334,26.180588333333333,25.83481833333333,-0.008474576271186529,
2025-06-17 06:45:00-04:00,2025-06-17,06:45:00,1750157100,25.72,25.8,25.64,25.8,0,0.0,0.0,0.0,0.0,0.17000000000000043,25.97395163184557,26.20006253517187,37.704918032786914,-0.22611090332630113,-0.221999688279004,-0.00411121504729714,26.729994034128243,26.11538,25.500765965871754,28.571428571428665,24.016563146997967,-71.42857142857135,-110.85342360708451,78.77239455742577,3.781512605042001,42.44117647058818,0.0,26.86,26.25,25.64,26.487691666666663,26.131921666666663,25.776151666666664,0.002331002331002363,
2025-06-17 07:00:00-04:00,2025-06-17,07:00:00,1750158000,25.81,25.81,25.75,25.79,0,0.0,0.0,0.0,0.0,0.15785714285714317,25.945651380792402,26.169687532566545,42.073170731707286,-0.22403615177414338,-0.22240698097803188,-0.0016291707961114954,26.584265275675083,26.06209,25.53991472432492,28.846153846153594,21.071561288952495,-71.1538461538464,-102.3637166061983,79.89374632393887,4.524886877827949,37.104072398189984,0.0,26.85,26.245,25.64,26.425761666666666,26.080991666666666,25.736221666666665,-0.0003875968992248513,
2025-06-17 07:15:00-04:00,2025-06-17,07:15:00,1750158900,25.77,25.81,25.71,25.71,0,0.0,0.0,0.0,0.0,0.13357142857142865,25.909397322208957,26.13563660422828,50.3649635036497,-0.22623928201932486,-0.22317344118629048,-0.003065840833034378,26.442945946354694,26.010035,25.577124053645303,13.461538461538527,23.626373626373596,-86.53846153846148,-114.79112964849435,79.76748668599932,5.347593582887584,28.87700534759352,0.0,26.79,26.215,25.64,26.37298,26.02901,25.68504,-0.00310197751066299,0.08641122422716788
2025-06-17 07:30:00-04:00,2025-06-17,07:30:00,1750159800,25.76,25.8,25.71,25.71,0,0.0,0.0,0.0,0.0,0.10714285714285714,25.87872081109989,26.104107966878036,25.274725274725313,-0.22538715577814727,-0.22361618410466186,-0.0017709716734854164,26.363484342994372,25.971535,25.579585657005627,14.000000000000057,18.769230769230727,-85.99999999999994,-113.86209022647743,79.66043411731451,5.33333333333322,35.99999999999995,0.0,26.51,26.075000000000003,25.64,26.308813333333333,25.986843333333333,25.664873333333333,0.0,0.08597328327611538
2025-06-17 07:45:00-04:00,2025-06-17,07:45:00,1750160700,25.72,25.87,25.7,25.86,0,0.0,0.0,0.0,0.0,0.11071428571428577,25.87584068631529,26.086025895257443,36.89320388349513,-0.21018520894215342,-0.2209299890721602,0.010744780130006765,26.306937175011075,25.948535,25.590132824988924,43.99999999999977,23.820512820512786,-56.00000000000023,-74.72651101092258,78.29110945886816,9.677419354838612,34.83870967741929,0.0,26.39,26.015,25.64,26.277313333333336,25.958343333333335,25.639373333333335,0.005834305717619559,0.08839134355372633
2025-06-17 08:00:00-04:00,2025-06-17,08:00:00,1750161600,25.78,26.25,25.6493,25.99,0,0.0,0.0,0.0,0.0,0.14790714285714276,25.893403657651398,26.078912865979113,46.78899082568805,-0.18550920832771567,-0.2138458329232713,0.028336624595555637,26.251886219602966,25.933,25.614113780397034,57.377049180327575,38.45901639344247,-42.622950819672425,11.68290615386045,72.85533692970841,25.595209349495242,26.078137827787685,0.0,26.39,26.015,25.64,26.300716666666666,25.942656666666664,25.584596666666663,0.005027068832173187,0.09017202016347112
2025-06-17 08:15:00-04:00,2025-06-17,08:15:00,1750162500,25.99,26.02,25.91,25.97,0,0.0,0.0,0.0,0.0,0.15076428571428555,25.905187710320412,26.070845246276956,46.363636363636274,-0.16565753595654442,-0.20420817352992596,0.038550637573381535,26.201835269147473,25.919,25.636164730852528,54.09836065573748,51.825136612021616,-45.90163934426252,26.092067114469568,67.54840846197843,25.110153029800454,23.6888236130194,0.0,26.25,25.945,25.64,26.277891666666665,25.926821666666665,25.575751666666665,-0.0007695267410542384,0.09003095252688374
2025-06-17 08:30:00-04:00,2025-06-17,08:30:00,1750163400,25.95,25.96,25.85,25.9,0,0.0,0.0,0.0,0.0,0.14290714285714248,25.90438960104035,26.058190042849034,49.51456310679605,-0.15380044180868424,-0.19412662718567764,0.040326185376993395,26.1875835113932,25.9115,25.6354164886068,42.62295081967184,51.36612021857896,-57.37704918032816,-9.925723611896702,62.523377615242005,26.49072824511416,22.492127755285672,0.0,26.25,25.945,25.64,26.257558333333336,25.917488333333335,25.577418333333334,-0.0026954177897574594,0.09011555244733777
2025-06-17 08:45:00-04:00,2025-06-17,08:45:00,1750164300,25.9,25.9506,25.8,25.856,0,0.0,0.0,0.0,0.0,0.14937857142857094,25.896945047034144,26.043213002637994,45.45454545454555,-0.1462679556038502,-0.18455489286931215,0.03828693726546195,26.17852402422785,25.9193,25.66007597577215,35.40983606557398,44.04371584699444,-64.59016393442602,-35.32636845429244,57.184469095367874,25.343088031368016,23.430402142208195,0.0,26.25,25.945,25.64,26.229728333333334,25.918598333333335,25.607468333333337,-0.0016988416988416022,0.09010807410568455
2025-06-17 09:00:00-04:00,2025-06-17,09:00:00,1750165200,25.856,25.93,25.75,25.7936,0,0.0,0.0,0.0,0.0,0.1579499999999996,25.88104580902889,26.024723150590738,45.34928598996529,-0.14367734156184753,-0.17637938260781924,0.032702041045971714,26.13954489881667,25.900979999999997,25.662415101183324,25.18032786885262,34.40437158469948,-74.81967213114737,-59.7365047325482,50.48063474456463,23.96780174557948,23.967801745579635,0.0,26.25,25.945,25.64,26.189788333333333,25.906658333333333,25.623528333333333,-0.0024133663366336933,0.09012792739022005
2025-06-17 09:15:00-04:00,2025-06-17,09:15:00,1750166100,25.82,25.9996,25.77,25.9996,0,0.0,0.0,0.0,0.0,0.16934999999999967,25.89928491533214,26.022862176472906,52.89421157684637,-0.12357726114076684,-0.1658189583144088,0.04224169717364196,26.112954026414886,25.894460000000002,25.675965973585118,58.95081967213126,39.846994535519286,-41.04918032786874,20.14969933314268,44.28130409995795,25.289974271373737,21.932599434813806,0.0,26.25,25.945,25.64,26.191735,25.897645,25.603555,0.00798647726567836,0.09373667607424253
2025-06-17 09:30:00-04:00,2025-06-17,09:30:00,1750167000,26.0,26.59000015258789,25.795000076293945,25.90290069580078,1460830,0.0,0.0,0.0,0.0,0.21970714830671007,25.89984118925039,26.013976140867562,45.15758119318525,-0.1141349516171708,-0.1554821569749612,0.041347205357790406,26.09087370831731,25.88660503479004,25.68233636126277,27.673753007787884,37.268300182923916,-72.32624699221212,156.13463377143108,41.15692363910125,36.41211108318391,16.905620699698794,-73041.5,26.59000015258789,26.115000076293946,25.64,26.263700023040773,25.89811001541138,25.532520007781986,-0.0037192612270657843,0.09232091907597684
2025-06-17 09:45:00-04:00,2025-06-17,09:45:00,1750167900,25.979999542236328,26.010000228881836,25.469999313354492,25.917499542236328,408445,0.0,0.0,0.0,0.0,0.2539929279872347,25.902557858940536,26.00682972615414,48.17390541780573,-0.10427186721360471,-0.14524009902268992,0.04096823180908521,26.070035831705468,25.879980011901853,25.68992419209824,39.955347639572686,42.19330677316395,-60.04465236042731,-69.31691959657454,36.67032002173899,31.4969442389969,23.763337755550225,-125660.75,26.59000015258789,26.02999973297119,25.469999313354492,26.29799176600138,25.885401666819252,25.472811567637123,0.0005635989037287015,0.09208765845136721
2025-06-17 10:00:00-04:00,2025-06-17,10:00:00,1750168800,25.940000534057617,26.350000381469727,25.81999969482422,26.270000457763672,200009,0.0,0.0,0.0,0.0,0.2739929770333424,25.95908748952871,26.026323854421513,70.4444082548579,-0.06723636489280338,-0.12963935219671263,0.06240298730390925,26.1560336814244,25.897980034790038,25.639926388155676,71.42862008538785,46.3525735775828,-28.571379914612155,187.31618335909292,33.93099208727826,38.06146318534785,16.29345106648465,-168279.55,26.59000015258789,26.02999973297119,25.469999313354492,26.33599184356689,25.893401675720213,25.450811507873535,0.013600884412205527,0.09726421835955626
2025-06-17 10:15:00-04:00,2025-06-17,10:15:00,1750169700,26.276399612426758,26.399999618530273,26.059999465942383,26.100000381469727,122286,0.0,0.0,0.0,0.0,0.2868501307896203,25.980766395981174,26.031781374943602,60.667066008365964,-0.051014978962427904,-0.11391447754985569,0.06289949858742779,26.178201866837547,25.905480053863528,25.63275824088951,56.25005321839296,55.878006981117835,-43.74994678160704,184.14726883486557,31.414208519737183,37.600509319217075,13.07304772441544,-217012.65,26.59000015258789,26.02999973297119,25.469999313354492,26.376491849924722,25.905901666819254,25.435311483713786,-0.006471262783846021,0.0974939820655846
2025-06-17 10:30:00-04:00,2025-06-17,10:30:00,1750170600,26.090099334716797,26.32659912109375,26.079999923706055,26.200000762939453,147487,0.0,0.0,0.0,0.0,0.30017864488874146,26.014494760128603,26.044242070350705,63.70140667682079,-0.02974731022210264,-0.09708104408430508,0.06733373386220244,26.22359655307076,25.920980092010495,25.61836363095023,65.17865201642363,64.28577510673482,-34.82134798357638,161.4636119989854,29.263295022964467,35.6930202297247,12.492579047245094,-258371.4,26.59000015258789,26.02999973297119,25.469999313354492,26.409761766459148,25.92051166361491,25.431261560770672,0.003831432184220329,0.09819716613398193
2025-06-17 10:45:00-04:00,2025-06-17,10:45:00,1750171500,26.219999313354492,26.469999313354492,26.15999984741211,26.24169921875,163506,0.0,0.0,0.0,0.0,0.31517860674176895,26.0494492922242,26.05886852578769,68.23513120054405,-0.009419233563491503,-0.07954868198014237,0.07012944841665086,26.271515484870775,25.936565052947998,25.60161462102522,68.9017256383227,63.443476957713095,-31.09827436167731,171.83577493069836,28.240137791589472,37.24418244458937,10.991517475332929,-291554.85,26.59000015258789,26.02999973297119,25.469999313354492,26.45229001937866,25.939039969940183,25.425789920501707,0.0015915440685609905,0.09816062623535304
2025-06-17 11:00:00-04:00,2025-06-17,11:00:00,1750172400,26.239999771118164,26.350000381469727,26.011199951171875,26.06999969482422,99417,0.0,0.0,0.0,0.0,0.3329500660487584,26.0526108926242,26.059693056827435,61.0456629325711,-0.007082164203232821,-0.06505537842476046,0.05797321422152764,26.277367121959873,25.93906503768921,25.60076295341855,53.571422489326515,62.55060004802428,-46.42857751067348,90.68035948943343,26.10739148945596,35.25624629370967,13.597076640634231,-329709.15,26.59000015258789,26.02999973297119,25.469999313354492,26.484856729532876,25.946726637064614,25.408596544596353,-0.006543003274845138,0.09748130144616352
2025-06-17 11:15:00-04:00,2025-06-17,11:15:00,1750173300,26.052499771118164,26.059999465942383,25.68000030517578,25.770000457763672,142748,0.0,0.0,0.0,0.0,0.3486643081665038,26.009132364184122,26.038234345785675,47.47135010486194,-0.02910198160155275,-0.057864699060118915,0.028762717458566164,26.275965800302462,25.929565060577392,25.583164320852323,26.785796394091992,49.752981507247064,-73.21420360590801,-46.611203775941085,23.782112330834117,32.233209046321356,19.76932872461521,-375000.85,26.59000015258789,26.02999973297119,25.469999313354492,26.511023338979086,25.93989330754598,25.368763276112873,-0.011507450731581992,0.09530014622683419
2025-06-17 11:30:00-04:00,2025-06-17,11:30:00,1750174200,25.790000915527344,26.05929946899414,25.790000915527344,26.00749969482422,76362,0.0,0.0,0.0,0.0,0.3264213803972516,26.0088811842826,26.03595770497372,50.46366732350247,-0.027076520691117878,-0.05170706338631871,0.024630542695200833,26.279025900570467,25.942940045318608,25.60685419006675,47.99106952791454,42.78276280377768,-52.00893047208546,2.7615451535833904,24.471205648987535,26.114355032327385,21.116445602599963,-416474.45,26.59000015258789,26.02999973297119,25.469999313354492,26.521399908091226,25.946339975535075,25.371280042978924,0.009216113032275652,0.08384964918917069
2025-06-17 11:45:00-04:00,2025-06-17,11:45:00,1750175100,26.0049991607666,26.0049991607666,25.579999923706055,25.670000076293945,155814,0.0,0.0,0.0,0.0,0.3490999354771205,25.956745629207422,26.008849732478918,43.19603277336411,-0.05210410327149617,-0.05178647136335421,-0.0003176319081419632,26.2888003480213,25.936440049133303,25.584079750245305,17.85719759606133,30.878021172689284,-82.14280240393867,-90.96739194004624,24.318649086435393,24.417889983812067,24.041443593082498,-465738.75,26.59000015258789,26.02999973297119,25.469999313354492,26.548399871215818,25.94658996154785,25.344780051879884,-0.012977011342518274,0.09167804586946392
2025-06-17 12:00:00-04:00,2025-06-17,12:00:00,1750176000,25.65999984741211,25.809799194335938,25.65999984741211,25.770000457763672,97823,0.0,0.0,0.0,0.0,0.3512284602573941,25.92801560283146,25.991157193611123,47.091207011719156,-0.06314159077966153,-0.054057495246615676,-0.009084095533045851,26.289658828874163,25.935440072021482,25.5812213151688,26.785796394091992,30.878021172689284,-73.21420360590801,-91.41689410750512,23.97814603590452,24.269911987170076,22.675539939770147,-510111.9,26.59000015258789,26.02999973297119,25.469999313354492,26.555543130900066,25.944753286539715,25.333963442179364,0.003895612823237915,0.09234521502946658
2025-06-17 12:15:00-04:00,2025-06-17,12:15:00,1750176900,25.770000457763672,25.778499603271484,25.34000015258789,25.367599487304688,114931,0.0,0.0,0.0,0.0,0.3717927067347936,25.841797738904265,25.94496773388472,40.58231609130114,-0.10316999498045476,-0.0638799951933835,-0.03928999978707126,26.344254240619264,25.918320046386718,25.49238585215417,2.20794677734375,15.616980255832358,-97.79205322265625,-187.15049383769596,24.228820534655746,22.92751757477788,26.60854838756072,-560231.6,26.59000015258789,25.96500015258789,25.34000015258789,26.576994730021163,25.93235494059245,25.287715151163738,-0.015615093648077671,0.10238933954505697
2025-06-17 12:30:00-04:00,2025-06-17,12:30:00,1750177800,25.3799991607666,25.540000915527344,25.209999084472656,25.256399154663086,109174,0.0,0.0,0.0,0.0,0.3825071232386999,25.751736418251774,25.893962653942378,39.83266336853069,-0.14222623569060389,-0.07954924329282759,-0.0626769923977763,26.40784864652988,25.895640004119873,25.383431361709864,3.3623213244176373,10.785354831951127,-96.63767867558236,-219.72878574973382,24.9585885532991,22.285294312066238,27.357138710297633,-615810.0,26.59000015258789,25.899999618530273,25.209999084472656,26.580768232371014,25.912128259836834,25.243488287302654,-0.0043835575651236525,0.10204983355898384
2025-06-17 12:45:00-04:00,2025-06-17,12:45:00,1750178700,25.289499282836914,25.329999923706055,24.93000030517578,25.030000686645508,383470,0.0,0.0,0.0,0.0,0.39467852456229074,25.640700151850808,25.829965471179648,31.789481225138573,-0.1892653193288396,-0.10149245850003,-0.08777286082880961,26.496473829120458,25.854140038452147,25.211806247783837,6.024119919385788,3.8647960070490583,-93.97588008061422,-243.70615281170052,25.99744607074313,20.33842852127734,31.580871350001193,-690561.9,26.59000015258789,25.760000228881836,24.93000030517578,26.568101542816166,25.876461608428958,25.18482167404175,-0.00896400419676524,0.10444095421670607
2025-06-17 13:00:00-04:00,2025-06-17,13:00:00,1750179600,25.040000915527344,25.1737003326416,24.969999313354492,25.155000686645508,154218,0.0,0.0,0.0,0.0,0.352442877633231,25.56597715720384,25.779968079732676,36.101077913929934,-0.21399092252883634,-0.12399215130579128,-0.08999877122304506,26.522511193652768,25.81239007278442,25.102268951916074,14.610423790845465,7.99895501154963,-85.38957620915454,-194.31761133697714,27.1826133664978,10.810253960081052,35.36542373195844,-757602.9,26.59000015258789,25.760000228881836,24.93000030517578,26.485224983622235,25.833284947306318,25.1813449109904,0.004994007054370364,0.10589024419232054
2025-06-17 13:15:00-04:00,2025-06-17,13:15:00,1750180500,25.100000381469727,25.139999389648438,24.972000122070312,24.989999771118164,43688,0.0,0.0,0.0,0.0,0.32694285256522043,25.477365251652195,25.721451908724195,33.6759432514977,-0.24408665707199972,-0.14801105245903298,-0.09607560461296674,26.557944809429593,25.763390061340328,24.968835313251063,3.896071726263093,8.176871812164782,-96.1039282737369,-170.25075003483119,29.424948318399384,11.653403595593078,31.023335143228252,-826828.3,26.59000015258789,25.760000228881836,24.93000030517578,26.4458916947937,25.786651602020264,25.127411509246826,-0.00655936835712112,0.10683976970787902
2025-06-17 13:30:00-04:00,2025-06-17,13:30:00,1750181400,24.940000534057617,25.1299991607666,24.8700008392334,24.985000610351562,106578,0.0,0.0,0.0,0.0,0.3076569693429129,25.401616845298253,25.66689996069659,24.231941973198857,-0.2652831153983364,-0.17146546504689367,-0.09381765035144271,26.581429003029026,25.717640091857913,24.8538511806868,7.187492549412297,8.564662688840285,-92.8125074505877,-146.6940396667008,32.096623658202,4.490145300795497,35.33618632794441,-901382.6,26.59000015258789,25.730000495910645,24.8700008392334,26.41447487045288,25.741234945526124,25.067995020599366,-0.00020004645107596364,0.10596895243391799
