datetime,date,time,timestamp,open,high,low,close,volume,Dividends,Stock Splits,beta,book_value,book_value_ttm,cash_per_share,cash_per_share_ttm,current_ratio,current_ratio_ttm,debt_to_equity,debt_to_equity_ttm,earnings_forward,earnings_growth,earnings_quarterly_growth,earnings_ttm,ebitda,ebitda_margin,ebitda_margins,enterprise_value,ev_to_ebitda,float_shares,forward_pe,free_cashflow,free_cashflow_ttm,gross_margins,gross_profits,held_percent_insiders,held_percent_institutions,market_cap,net_income,operating_cashflow,operating_cashflow_ttm,operating_margin,operating_margins,payout_ratio,pe_ratio,price_to_book,price_to_sales,profit_margin,profit_margins,quarterly_debt,quarterly_ebitda,quarterly_eps,quarterly_net_income,quarterly_operating_income,quarterly_revenue,quarterly_total_assets,quarterly_total_equity,quarterly_total_liabilities,quick_ratio,return_on_assets,return_on_equity,revenue_growth,revenue_per_share,revenue_per_share_ttm,shares_outstanding,shares_percent_shares_out,shares_short,shares_short_prior_month,short_percent_of_float,short_ratio,total_cash,total_cash_ttm,total_debt,total_debt_ttm,total_revenue,atr,ema_short,ema_long,rsi,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,stoch_k,stoch_d,williams_r,cci,adx,plus_di,minus_di,obv,donchian_upper,donchian_middle,donchian_lower,keltner_upper,keltner_middle,keltner_lower,returns,volatility
2025-06-18 11:15:00-04:00,2025-06-18,11:15:00,1750259700,139.58999633789062,139.61000061035156,139.14999389648438,139.52999877929688,1389368,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.9341078717912958,139.14098295124998,139.038302266192,57.11252352693025,0.102680685057976,0.06848131659411988,0.03419936846385613,139.69736620231512,139.05889004760743,138.42041389289975,69.2501201277594,64.75366742983125,-30.749879872240594,129.0642662364881,51.80257105150232,9.328955573774167,21.02237228453338,-12066475.25,140.36000061035156,139.0103988647461,137.66079711914062,140.5859226550293,139.0252716345215,137.46462061401368,0.0012558075212456554,0.05616491541330388
2025-06-18 11:30:00-04:00,2025-06-18,11:30:00,1750260600,139.52000427246094,140.09500122070312,139.50689697265625,139.7332000732422,2120032,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.8383653180803573,139.23209327771033,139.08977617782534,56.861094100293286,0.1423170998849912,0.08324847325229415,0.05906862663269705,139.79158023721087,139.0865500512695,138.38151986532816,76.7783148195257,69.59834930325898,-23.221685180474292,206.67133827218126,49.28517759642215,14.526532346160522,15.669974832439838,-12054876.45,140.36000061035156,139.0103988647461,137.66079711914062,140.62981805094404,139.05735660563153,137.484895160319,0.0014563269241243404,0.028011579380003787
2025-06-18 11:45:00-04:00,2025-06-18,11:45:00,1750261500,140.05960083007812,140.13999938964844,139.67999267578125,139.77499389648438,1659956,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.8519372262137271,139.3156164498294,139.14053304587418,57.33449537542639,0.17508340395522737,0.10161545939288079,0.07346794456234658,139.88998814688793,139.13529974609375,138.38061134529957,78.32669097487211,74.78504197405239,-21.673309025127903,198.54165205750823,46.29006600859099,14.672391367394122,15.420342051603072,-11960279.85,140.36000061035156,139.0103988647461,137.66079711914062,140.66090182169597,139.10543970499674,137.5499775882975,0.0002990973027188204,0.027228368040285136
2025-06-18 12:00:00-04:00,2025-06-18,12:00:00,1750262400,139.76499938964844,139.82000732421875,139.17999267578125,139.27999877929688,1555817,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.848366843959263,139.31013680820902,139.15086384094255,52.802021112527854,0.15927296726647455,0.11314696096759955,0.046126006298875005,139.89777404494433,139.1607996850586,138.42382532517288,59.98812855083524,71.697711448411,-40.01187144916476,77.2929436003274,41.9914347151936,14.734140652083532,16.916560626082855,-11943474.1,140.36000061035156,139.0103988647461,137.66079711914062,140.728236599528,139.13777301798504,137.54730943644208,-0.0035413710520645347,0.02886862225753366
2025-06-18 12:15:00-04:00,2025-06-18,12:15:00,1750263300,139.27999877929688,139.32000732421875,138.8699951171875,138.91009521484375,1338581,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.8590962873186397,139.2485919476913,139.13302912789817,48.11848099403793,0.11556281979312644,0.11363013273270493,0.0019326870604215035,139.89828364919987,139.15930444580079,138.4203252424017,46.28395375787896,61.5329244278621,-53.71604624212103,-31.821280577445048,38.199436190747,14.550122713804416,19.28272496249404,-11993597.4,140.36000061035156,139.0103988647461,137.66079711914062,140.74407278116863,139.14760797892254,137.55114317667645,-0.0026558268789137474,0.02981067030694228
2025-06-18 12:30:00-04:00,2025-06-18,12:30:00,1750264200,138.90980529785156,139.1295928955078,138.63499450683594,138.80499267578125,1161347,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.8672818865094862,139.18034590585899,139.10873013144504,45.626793786057135,0.07161577441394229,0.10522726106895242,-0.033611486655010125,139.8919785362479,139.13755407958985,138.3831296229318,42.3901184318381,49.554066913517424,-57.6098815681619,-73.08881625872431,35.517810645904056,13.589204239705055,21.036174624051696,-12101788.05,140.36000061035156,139.0103988647461,137.66079711914062,140.73685895467122,139.13193431355793,137.52700967244465,-0.0007566227558907235,0.029558565033092257
2025-06-18 12:45:00-04:00,2025-06-18,12:45:00,1750265100,138.80499267578125,138.8800048828125,138.41000366210938,138.60499572753906,1122880,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.8579962594168526,139.09183049380977,139.07141647189644,43.387311823268156,0.020414021913325087,0.08826461323782696,-0.06785059132450187,139.90301094131888,139.1118038659668,138.32059679061473,34.98063823171938,41.21823680714547,-65.01936176828062,-115.2484436547611,32.846755366854104,13.736272809842292,21.72163894234739,-12266122.7,140.36000061035156,139.0103988647461,137.66079711914062,140.7202258146159,139.1022010514323,137.4841762882487,-0.0014408483757449853,0.029736705246680813
2025-06-18 13:00:00-04:00,2025-06-18,13:00:00,1750266000,138.6201934814453,139.3699951171875,138.6201934814453,139.2899932861328,1061523,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.7198388235909599,139.12231707724408,139.08760734702508,55.00339238041859,0.03470973021899226,0.07755363663406002,-0.04284390641506776,139.89778561386842,139.10930353027342,138.32082144667842,64.28553110734984,47.218762590302426,-35.71446889265015,-0.5839406447572827,29.1298444705477,21.234754828110923,15.08263242764458,-12377381.2,140.36000061035156,139.0103988647461,137.66079711914062,140.5974037849935,139.09572908284505,137.5940543806966,0.004942084193994445,0.03333859399395742
2025-06-18 13:15:00-04:00,2025-06-18,13:15:00,1750266900,139.281005859375,139.3300018310547,138.05999755859375,138.17999267578125,1182832,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.7062672206333706,138.97734409240363,139.02037663063666,48.841237410448834,-0.04303253823303521,0.053436401660640974,-0.09646893989367619,139.9322292810386,139.0508031640625,138.1693770470864,17.646945683951376,38.97103834100686,-82.35305431604863,-124.57809397781583,24.316303498315232,21.642801036414955,21.038019885710405,-12547781.3,140.36000061035156,139.0103988647461,137.66079711914062,140.65890407999674,139.05722895060222,137.4555538212077,-0.007968990335661563,0.0403381631296227
2025-06-18 13:30:00-04:00,2025-06-18,13:30:00,1750267800,138.16000366210938,138.47000122070312,137.49009704589844,138.3699951171875,1827767,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.7119740077427456,138.8839057885242,138.97220022223303,48.15922015700379,-0.08829443370882473,0.025090234586747834,-0.11338466829557256,139.94590933290294,139.01411791992186,138.08232650694077,33.204924451814996,38.379133747705396,-66.795075548185,-177.7279232950925,19.867121589353783,21.46932439734921,24.078782803843616,-12626793.05,140.36000061035156,138.925048828125,137.49009704589844,140.63683438720705,139.00616884033204,137.37550329345703,0.0013750358335309354,0.04052780827238794
2025-06-18 13:45:00-04:00,2025-06-18,13:45:00,1750268700,138.39999389648438,138.60000610351562,138.16000366210938,138.4199981689453,1123685,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.6923315865652901,138.81253538551206,138.93129636643394,46.64292129536351,-0.11876098092187704,-0.0036800085149771393,-0.11508097240689989,139.95180719361375,138.98311782836913,138.01442846312452,35.091901603095636,28.647923912953996,-64.90809839690436,-105.09447711768031,17.21575291862415,19.550799175714758,24.761931749307717,-12649620.55,140.36000061035156,138.925048828125,137.49009704589844,140.6181847635905,138.97349897257487,137.32881318155924,0.0003613720714195079,0.04053892083983068
2025-06-18 14:00:00-04:00,2025-06-18,14:00:00,1750269600,138.39999389648438,139.30999755859375,138.14999389648438,139.1999969482422,2025704,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.6801888602120536,138.8721448567013,138.95120011323453,47.291630823828655,-0.07905525653322343,-0.0187550581186264,-0.06030019841459703,139.95961920867262,138.98761767578125,138.01561614288988,64.52690252441496,44.27457619310852,-35.473097475585035,-13.788147675492835,15.87072153646094,21.002409962889136,25.20398156634769,-12571162.85,140.36000061035156,138.925048828125,137.49009704589844,140.6850182698568,138.96233211263024,137.23964595540366,0.005635015096191909,0.043865118215491695
2025-06-18 14:15:00-04:00,2025-06-18,14:15:00,1750270500,139.19000244140625,139.42999267578125,138.82000732421875,139.3300018310547,1253501,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.6666172572544643,138.94258439121722,138.97925949973975,49.88025358065274,-0.03667510852253031,-0.022339068199407182,-0.014336040323123127,139.98280301841757,138.99961776733397,138.01643251625038,69.43292795282845,56.350577360113014,-30.56707204717155,40.228636581441116,14.31882472251735,22.71575346945182,25.71710724235805,-12430030.1,140.36000061035156,138.925048828125,137.49009704589844,140.69251683553063,138.9688321431478,137.245147450765,0.000933943144128424,0.043156953848219326
2025-06-18 14:30:00-04:00,2025-06-18,14:30:00,1750271400,139.32000732421875,139.78269958496094,139.14999389648438,139.4199981689453,1742062,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.672882080078125,139.01603266471386,139.0119068085698,50.70272909628379,0.004125856144071349,-0.017046083330711476,0.021171939474782825,140.0255813041367,139.0268226623535,138.02806402057033,72.82914133038511,68.9296572692095,-27.17085866961489,77.54899048484329,11.595443229728403,26.248355934509505,25.477669865170434,-11864673.65,140.13999938964844,138.81504821777344,137.49009704589844,140.51013361612954,138.99309870402016,137.47606379191078,0.0006459221754675504,0.04316908541546731
2025-06-18 14:45:00-04:00,2025-06-18,14:45:00,1750272300,139.4149932861328,139.44000244140625,137.6699981689453,138.02000427246094,1932033,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.7664533342633929,138.86279752744417,138.9384325466358,37.0940438462642,-0.07563501919162263,-0.02876387050289371,-0.04687114868872892,140.05996528534402,139.01342315673827,137.96688102813252,19.99723604201216,54.08643510840856,-80.00276395798784,-99.65752103667367,10.622571824097253,21.73916134830438,36.1598864657634,-11224909.45,140.13999938964844,138.81504821777344,137.49009704589844,140.53050028483074,138.982465616862,137.43443094889324,-0.010041557272062906,0.05216480878591785
2025-06-18 15:00:00-04:00,2025-06-18,15:00:00,1750273200,138.00999450683594,139.25,137.52999877929688,139.139892578125,2357039,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.8473031180245536,138.90542753524122,138.95335551193128,45.61596171929437,-0.04792797669006177,-0.032596691740327324,-0.015331284949734444,140.06692563206263,139.04345245361327,138.0199792751639,62.258729500644925,51.69503562434739,-37.74127049935508,-61.656816599593974,12.996559143606792,15.57619976228576,33.88971500018008,-10610805.9,140.13999938964844,138.81504821777344,137.49009704589844,140.62850926717124,138.99847539265951,137.3684415181478,0.008113956462813432,0.05713888674826097
2025-06-18 15:15:00-04:00,2025-06-18,15:15:00,1750274100,139.13999938964844,139.47000122070312,138.6649932861328,138.67999267578125,1745963,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.8719460623604911,138.87074524917045,138.93310641295722,42.37972059754238,-0.06236116378676115,-0.03854958614961409,-0.023811577637147065,140.0677396308834,139.04145202636718,138.01516442185095,51.070448547084666,44.442138029913906,-48.92955145291533,-12.917033215805992,15.180040294972159,16.569585032261934,32.9319236913354,-10187957.7,140.13999938964844,138.81504821777344,137.49009704589844,140.64984334309895,139.01080830891925,137.37177327473955,-0.003305305860327068,0.05788654340793179
2025-06-18 15:30:00-04:00,2025-06-18,15:30:00,1750275000,138.7100067138672,139.75990295410156,138.5800018310547,139.75990295410156,2026103,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.9105093819754464,139.0075387422368,138.99435060119015,53.088306051709075,0.013188141046640567,-0.02820204071036316,0.04139018175700372,140.1186130978769,139.05719680786132,137.99578051784573,99.00564400191682,70.77827401654879,-0.9943559980831691,59.62987034023876,16.166242388170627,18.14205478599371,27.614688123955588,-9787813.2,140.13999938964844,138.81504821777344,137.49009704589844,140.64657999674478,139.02255503336588,137.39853006998698,0.007787066162060041,0.06209337484728329
2025-06-18 15:45:00-04:00,2025-06-18,15:45:00,1750275900,139.74000549316406,140.1999969482422,139.36000061035156,139.9409942626953,4077597,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.9383653913225446,139.1511472838458,139.06447235389422,56.79933014103671,0.08667492995158455,-0.005226646577973618,0.09190157652955816,140.21428251007805,139.08720169067382,137.9601208712696,90.4423523052321,80.17281495141118,-9.5576476947679,125.29456233475702,15.715006888639332,20.95350041930231,24.435219535538486,-9092891.5,140.1999969482422,138.8450469970703,137.49009704589844,140.68191579182945,139.05388997395835,137.42586415608724,0.0012957314992785296,0.0621884774587733
2025-06-18 16:00:00-04:00,2025-06-18,16:00:00,1750276800,139.96,140.0,139.61,139.86,0,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.9308940778459812,139.26020154786954,139.12340032767983,56.98053618496571,0.1368012201897102,0.023178926775563144,0.11362229341414705,140.28644465859477,139.11245190429688,137.93845914999898,87.4535237280124,92.3005066783871,-12.546476271987606,111.3359581971459,14.456115711389586,21.121672259460706,22.828148829203716,-8461647.3,140.1999969482422,138.8450469970703,137.49009704589844,140.69508264160157,139.082556640625,137.47003063964843,-0.000578774383603875,0.061965261663617474
2025-06-18 16:15:00-04:00,2025-06-18,16:15:00,1750277700,139.9,139.96,139.7,139.75,0,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.9158939906529022,139.3355551558896,139.16981511822206,57.6673212858874,0.16574003766754686,0.05169114895395989,0.11404888871358697,140.31786283914926,139.12345196533204,137.92904109151482,83.39433320570284,87.09673641298245,-16.605666794297168,101.09178268408208,12.850862171613587,21.467593216240534,21.44736322263321,-7899871.5,140.1999969482422,138.8450469970703,137.49009704589844,140.6937487487793,139.10122341918947,137.50869808959962,-0.0007865007865008877,0.0620023360974842
2025-06-18 16:30:00-04:00,2025-06-18,16:30:00,1750278600,139.73,139.96,139.62,139.755,0,0.0,0.0,2.638,2.299,2.299,2.301,2.301,6.494,6.494,4.432,4.432,0.47,1.0,1.028,0.22,435340992,0.13976,0.13976,316611985408,727.274,2178482332,316.12766,931205248,931205248,0.8001,2492320000,0.03642,0.55859,350635425792,570691008,1334548992,1334548992,0.19917999,0.19917999,0.0,675.36365,64.6281,112.562675,0.18320999,0.18320999,239219000.0,341990000.0,0.21,462190000.0,310403000.0,2865507000.0,6340884000.0,5094407000.0,1246477000.0,6.363,0.043920003,0.12357,0.393,1.364,1.364,2262909952,0.0225,53178660,55835273,0.024600001,0.61,5430688768,5430688768,244596000,244596000,3115023872,0.8855368913922997,139.4000851319066,139.2131621465019,53.425825176692335,0.1869229854046921,0.07873751624410633,0.10818546916058577,140.321333175642,139.12454196166993,137.92775074769787,83.57884186580762,84.80889959984094,-16.42115813419238,97.49282671422507,12.436668763551419,18.251198264127495,22.827891032981146,-7444097.3,140.1999969482422,138.8450469970703,137.49009704589844,140.66893668619792,139.10122178141276,137.5335068766276,3.577817531308369e-05,0.06199576578921296
