datetime,date,time,timestamp,open,high,low,close,volume,Dividends,Stock Splits,beta,book_value,book_value_ttm,cash_per_share,cash_per_share_ttm,current_ratio,current_ratio_ttm,debt_to_equity,debt_to_equity_ttm,dividend_yield,earnings_forward,earnings_growth,earnings_quarterly_growth,earnings_ttm,ebitda,ebitda_margin,ebitda_margins,enterprise_value,ev_to_ebitda,float_shares,forward_pe,free_cashflow,free_cashflow_ttm,gross_margins,gross_profits,held_percent_insiders,held_percent_institutions,market_cap,net_income,operating_cashflow,operating_cashflow_ttm,operating_margin,operating_margins,payout_ratio,pe_ratio,price_to_book,price_to_sales,profit_margin,profit_margins,quarterly_debt,quarterly_ebitda,quarterly_eps,quarterly_net_income,quarterly_operating_income,quarterly_revenue,quarterly_total_assets,quarterly_total_equity,quarterly_total_liabilities,quick_ratio,return_on_assets,return_on_equity,revenue_growth,revenue_per_share,revenue_per_share_ttm,shares_outstanding,shares_percent_shares_out,shares_short,shares_short_prior_month,short_percent_of_float,short_ratio,total_cash,total_cash_ttm,total_debt,total_debt_ttm,total_revenue,atr,ema_short,ema_long,rsi,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,stoch_k,stoch_d,williams_r,cci,adx,plus_di,minus_di,obv,donchian_upper,donchian_middle,donchian_lower,keltner_upper,keltner_middle,keltner_lower,returns,volatility
2025-07-02 16:55:00-04:00,2025-07-02,16:55:00,1751489700,429.1164,497.6111,399.9799,492.419,0,0.0,0.0,1.026,43.3,43.3,10.712,10.712,1.372,1.372,32.626,32.626,0.67,14.95,0.177,0.177,12.95,149172994048,0.55247,0.55247,3722422517760,24.954,7422063978,33.834114,54817001472,54817001472,0.69074994,186509000704,0.00062,0.74637,3759527428096,96635002880,130710003712,130710003712,0.45671,0.45671,0.2442,39.05946,11.681756,13.923659,0.35789,0.35789,67127000000.0,133009000000.0,11.86,88136000000.0,109433000000.0,245122000000.0,512163000000.0,268477000000.0,243686000000.0,1.244,0.14581999,0.3361,0.133,36.325,36.325,7432540160,0.0069,51170267,57074580,0.0069,2.72,79617998848,79617998848,105018998784,105018998784,270010007552,,491.40930226710503,491.28615230888624,,0.12314995821878938,0.023937511245388662,0.09921244697340072,,,,,,,,,,,,,,,,,,0.002134847467285317,
2025-07-02 17:00:00-04:00,2025-07-02,17:00:00,1751490000,468.6444,492.419,437.5024,491.295,0,0.0,0.0,1.026,43.3,43.3,10.712,10.712,1.372,1.372,32.626,32.626,0.67,14.95,0.177,0.177,12.95,149172994048,0.55247,0.55247,3722422517760,24.954,7422063978,33.834114,54817001472,54817001472,0.69074994,186509000704,0.00062,0.74637,3759527428096,96635002880,130710003712,130710003712,0.45671,0.45671,0.2442,39.05946,11.681756,13.923659,0.35789,0.35789,67127000000.0,133009000000.0,11.86,88136000000.0,109433000000.0,245122000000.0,512163000000.0,268477000000.0,243686000000.0,1.244,0.14581999,0.3361,0.133,36.325,36.325,7432540160,0.0069,51170267,57074580,0.0069,2.72,79617998848,79617998848,105018998784,105018998784,270010007552,,491.39171730293504,491.2868076934132,,0.10490960952182604,0.04013193090067614,0.0647776786211499,,,,,,,,,,,,,,,,,,-0.0022826089163902052,
2025-07-02 17:05:00-04:00,2025-07-02,17:05:00,1751490300,491.1,491.49,359.84,491.24,0,0.0,0.0,1.026,43.3,43.3,10.712,10.712,1.372,1.372,32.626,32.626,0.67,14.95,0.177,0.177,12.95,149172994048,0.55247,0.55247,3722422517760,24.954,7422063978,33.834114,54817001472,54817001472,0.69074994,186509000704,0.00062,0.74637,3759527428096,96635002880,130710003712,130710003712,0.45671,0.45671,0.2442,39.05946,11.681756,13.923659,0.35789,0.35789,67127000000.0,133009000000.0,11.86,88136000000.0,109433000000.0,245122000000.0,512163000000.0,268477000000.0,243686000000.0,1.244,0.14581999,0.3361,0.133,36.325,36.325,7432540160,0.0069,51170267,57074580,0.0069,2.72,79617998848,79617998848,105018998784,105018998784,270010007552,,491.3683761794066,491.2833404568641,,0.08503572254250003,0.04911268922904091,0.03592303331345911,,,,,,,,,,,,,,,,,,-0.00011194903265865364,
2025-07-02 17:10:00-04:00,2025-07-02,17:10:00,1751490600,491.39,491.49,491.0,491.24,0,0.0,0.0,1.026,43.3,43.3,10.712,10.712,1.372,1.372,32.626,32.626,0.67,14.95,0.177,0.177,12.95,149172994048,0.55247,0.55247,3722422517760,24.954,7422063978,33.834114,54817001472,54817001472,0.69074994,186509000704,0.00062,0.74637,3759527428096,96635002880,130710003712,130710003712,0.45671,0.45671,0.2442,39.05946,11.681756,13.923659,0.35789,0.35789,67127000000.0,133009000000.0,11.86,88136000000.0,109433000000.0,245122000000.0,512163000000.0,268477000000.0,243686000000.0,1.244,0.14581999,0.3361,0.133,36.325,36.325,7432540160,0.0069,51170267,57074580,0.0069,2.72,79617998848,79617998848,105018998784,105018998784,270010007552,24.878528571428575,491.3486259979594,491.28013005265194,50.88056356067898,0.06849594530746117,0.05298934044472497,0.015506604862736202,,,,95.37559038143702,,-4.6244096185629715,,,1.751079674555853,48.47912456926428,,,,,,,,0.0,
2025-07-02 17:15:00-04:00,2025-07-02,17:15:00,1751490900,491.25,491.48,438.4441,491.295,0,0.0,0.0,1.026,43.3,43.3,10.712,10.712,1.372,1.372,32.626,32.626,0.67,14.95,0.177,0.177,12.95,149172994048,0.55247,0.55247,3722422517760,24.954,7422063978,33.834114,54817001472,54817001472,0.69074994,186509000704,0.00062,0.74637,3759527428096,96635002880,130710003712,130710003712,0.45671,0.45671,0.2442,39.05946,11.681756,13.923659,0.35789,0.35789,67127000000.0,133009000000.0,11.86,88136000000.0,109433000000.0,245122000000.0,512163000000.0,268477000000.0,243686000000.0,1.244,0.14581999,0.3361,0.133,36.325,36.325,7432540160,0.0069,51170267,57074580,0.0069,2.72,79617998848,79617998848,105018998784,105018998784,270010007552,28.62823571428572,491.3403758444272,491.2812315302333,51.73064820641941,0.05914431419387256,0.054220335194554485,0.004923978999318075,,,,95.41551167117052,,-4.584488328829488,,,1.5217244313992675,55.24226456747373,,,,,,,,0.00011196156664761148,
2025-07-02 17:20:00-04:00,2025-07-02,17:20:00,1751491200,491.1,491.49,491.1,491.295,0,0.0,0.0,1.026,43.3,43.3,10.712,10.712,1.372,1.372,32.626,32.626,0.67,14.95,0.177,0.177,12.95,149172994048,0.55247,0.55247,3722422517760,24.954,7422063978,33.834114,54817001472,54817001472,0.69074994,186509000704,0.00062,0.74637,3759527428096,96635002880,130710003712,130710003712,0.45671,0.45671,0.2442,39.05946,11.681756,13.923659,0.35789,0.35789,67127000000.0,133009000000.0,11.86,88136000000.0,109433000000.0,245122000000.0,512163000000.0,268477000000.0,243686000000.0,1.244,0.14581999,0.3361,0.133,36.325,36.325,7432540160,0.0069,51170267,57074580,0.0069,2.72,79617998848,79617998848,105018998784,105018998784,270010007552,28.629664285714288,491.33339494528457,491.28225141688273,52.39005736137732,0.05114352840183756,0.0536049738360111,-0.002461445434173544,,,,95.41551167117052,95.40220457459269,-4.584488328829488,,,1.5241434146850132,55.239508072670894,,,,,,,,0.0,
2025-07-02 17:25:00-04:00,2025-07-02,17:25:00,1751491500,491.24,492.2458,491.1,491.195,0,0.0,0.0,1.026,43.3,43.3,10.712,10.712,1.372,1.372,32.626,32.626,0.67,14.95,0.177,0.177,12.95,149172994048,0.55247,0.55247,3722422517760,24.954,7422063978,33.834114,54817001472,54817001472,0.69074994,186509000704,0.00062,0.74637,3759527428096,96635002880,130710003712,130710003712,0.45671,0.45671,0.2442,39.05946,11.681756,13.923659,0.35789,0.35789,67127000000.0,133009000000.0,11.86,88136000000.0,109433000000.0,245122000000.0,512163000000.0,268477000000.0,243686000000.0,1.244,0.14581999,0.3361,0.133,36.325,36.325,7432540160,0.0069,51170267,57074580,0.0069,2.72,79617998848,79617998848,105018998784,105018998784,270010007552,28.674364285714287,491.3121034152408,491.27578834896553,51.89393939393953,0.036315066275278696,0.050146992323864624,-0.013831926048585928,,,,95.34292750801872,95.39131695011993,-4.657072491981284,,,1.7100391564291613,55.116030720322385,,,,,,,,-0.00020354369574293596,
2025-07-02 17:30:00-04:00,2025-07-02,17:30:00,1751491800,491.1,491.49,491.05,491.195,0,0.0,0.0,1.026,43.3,43.3,10.712,10.712,1.372,1.372,32.626,32.626,0.67,14.95,0.177,0.177,12.95,149172994048,0.55247,0.55247,3722422517760,24.954,7422063978,33.834114,54817001472,54817001472,0.69074994,186509000704,0.00062,0.74637,3759527428096,96635002880,130710003712,130710003712,0.45671,0.45671,0.2442,39.05946,11.681756,13.923659,0.35789,0.35789,67127000000.0,133009000000.0,11.86,88136000000.0,109433000000.0,245122000000.0,512163000000.0,268477000000.0,243686000000.0,1.244,0.14581999,0.3361,0.133,36.325,36.325,7432540160,0.0069,51170267,57074580,0.0069,2.72,79617998848,79617998848,105018998784,105018998784,270010007552,28.68972142857143,491.2940875052037,491.26980402681994,54.025632599408695,0.02428347838377931,0.04497428953584756,-0.02069081115206825,,,,95.34292750801872,95.36712222906932,-4.657072491981284,,,1.709123800186265,55.098976462700335,,,,,,,,0.0,
2025-07-02 17:35:00-04:00,2025-07-02,17:35:00,1751492100,491.29,491.29,491.1,491.29,0,0.0,0.0,1.026,43.3,43.3,10.712,10.712,1.372,1.372,32.626,32.626,0.67,14.95,0.177,0.177,12.95,149172994048,0.55247,0.55247,3722422517760,24.954,7422063978,33.834114,54817001472,54817001472,0.69074994,186509000704,0.00062,0.74637,3759527428096,96635002880,130710003712,130710003712,0.45671,0.45671,0.2442,39.05946,11.681756,13.923659,0.35789,0.35789,67127000000.0,133009000000.0,11.86,88136000000.0,109433000000.0,245122000000.0,512163000000.0,268477000000.0,243686000000.0,1.244,0.14581999,0.3361,0.133,36.325,36.325,7432540160,0.0069,51170267,57074580,0.0069,2.72,79617998848,79617998848,105018998784,105018998784,270010007552,28.686864285714286,491.2934586582493,491.2713000248333,56.042539477924684,0.022158633415983786,0.04041115831187481,-0.018252524895891027,,,,95.41188246301292,95.36591249301678,-4.588117536987074,,,1.7092940248162227,55.09948430852252,,,,,,,,0.000193405877502828,
2025-07-02 17:40:00-04:00,2025-07-02,17:40:00,1751492400,491.195,491.29,475.0855,491.22,0,0.0,0.0,1.026,43.3,43.3,10.712,10.712,1.372,1.372,32.626,32.626,0.67,14.95,0.177,0.177,12.95,149172994048,0.55247,0.55247,3722422517760,24.954,7422063978,33.834114,54817001472,54817001472,0.69074994,186509000704,0.00062,0.74637,3759527428096,96635002880,130710003712,130710003712,0.45671,0.45671,0.2442,39.05946,11.681756,13.923659,0.35789,0.35789,67127000000.0,133009000000.0,11.86,88136000000.0,109433000000.0,245122000000.0,512163000000.0,268477000000.0,243686000000.0,1.244,0.14581999,0.3361,0.133,36.325,36.325,7432540160,0.0069,51170267,57074580,0.0069,2.72,79617998848,79617998848,105018998784,105018998784,270010007552,29.806471428571427,491.28215732621095,491.2675000229938,52.08820581356503,0.014657303217177287,0.035260387292935305,-0.02060308407575802,491.871355220939,491.2742,490.677044779061,95.36107354880669,95.37196117327944,-4.638926451193314,7.620853482405305,,1.5731962330327915,56.86754027049737,0.0,497.6111,428.72555,359.84,526.7811133333333,484.81055333333336,442.8399933333334,-0.00014248203708600027,
2025-07-02 17:45:00-04:00,2025-07-02,17:45:00,1751492700,491.195,497.159,491.1,491.195,0,0.0,0.0,1.026,43.3,43.3,10.712,10.712,1.372,1.372,32.626,32.626,0.67,14.95,0.177,0.177,12.95,149172994048,0.55247,0.55247,3722422517760,24.954,7422063978,33.834114,54817001472,54817001472,0.69074994,186509000704,0.00062,0.74637,3759527428096,96635002880,130710003712,130710003712,0.45671,0.45671,0.2442,39.05946,11.681756,13.923659,0.35789,0.35789,67127000000.0,133009000000.0,11.86,88136000000.0,109433000000.0,245122000000.0,512163000000.0,268477000000.0,243686000000.0,1.244,0.14581999,0.3361,0.133,36.325,36.325,7432540160,0.0069,51170267,57074580,0.0069,2.72,79617998848,79617998848,105018998784,105018998784,270010007552,30.200685714285708,491.26874850679394,491.2621296509202,47.00326916091498,0.006618855873739449,0.029532081009096135,-0.022913225135356687,491.8715574192782,491.27470000000005,490.6778425807219,95.34292750801872,95.37196117327944,-4.657072491981284,59.216641485886974,,2.9383911812787407,56.1252393512352,0.0,497.6111,428.72555,359.84,527.4341633333333,484.9117033333333,442.3892433333333,-5.089369325361748e-05,
2025-07-02 17:50:00-04:00,2025-07-02,17:50:00,1751493000,491.29,491.29,491.1,491.195,0,0.0,0.0,1.026,43.3,43.3,10.712,10.712,1.372,1.372,32.626,32.626,0.67,14.95,0.177,0.177,12.95,149172994048,0.55247,0.55247,3722422517760,24.954,7422063978,33.834114,54817001472,54817001472,0.69074994,186509000704,0.00062,0.74637,3759527428096,96635002880,130710003712,130710003712,0.45671,0.45671,0.2442,39.05946,11.681756,13.923659,0.35789,0.35789,67127000000.0,133009000000.0,11.86,88136000000.0,109433000000.0,245122000000.0,512163000000.0,268477000000.0,243686000000.0,1.244,0.14581999,0.3361,0.133,36.325,36.325,7432540160,0.0069,51170267,57074580,0.0069,2.72,79617998848,79617998848,105018998784,105018998784,270010007552,30.17854285714285,491.25740258267183,491.2571570841854,47.961452928094616,0.0002454984864357357,0.023674764504564058,-0.023429266018128322,491.8721859264147,491.2772,490.68221407358527,95.34292750801872,95.34897618828137,-4.657072491981284,45.14562522468588,,2.9097779027482917,56.16642003921427,0.0,497.6111,428.72555,359.84,527.41733,484.91287,442.40841,0.0,
2025-07-02 17:55:00-04:00,2025-07-02,17:55:00,1751493300,491.29,491.29,491.1,491.195,0,0.0,0.0,1.026,43.3,43.3,10.712,10.712,1.372,1.372,32.626,32.626,0.67,14.95,0.177,0.177,12.95,149172994048,0.55247,0.55247,3722422517760,24.954,7422063978,33.834114,54817001472,54817001472,0.69074994,186509000704,0.00062,0.74637,3759527428096,96635002880,130710003712,130710003712,0.45671,0.45671,0.2442,39.05946,11.681756,13.923659,0.35789,0.35789,67127000000.0,133009000000.0,11.86,88136000000.0,109433000000.0,245122000000.0,512163000000.0,268477000000.0,243686000000.0,1.244,0.14581999,0.3361,0.133,36.325,36.325,7432540160,0.0069,51170267,57074580,0.0069,2.72,79617998848,79617998848,105018998784,105018998784,270010007552,29.75218571428571,491.2478021853377,491.25255285572723,46.062235881675306,-0.004750670389512379,0.017989677525748773,-0.022740347915261153,491.8719884438225,491.28319999999997,490.69441155617744,95.34292750801872,95.34292750801872,-4.657072491981284,45.099142597594664,,1.5928721683352742,56.97130054790696,0.0,497.6111,428.72555,359.84,527.3891633333334,484.91770333333335,442.44624333333337,0.0,
2025-07-02 18:00:00-04:00,2025-07-02,18:00:00,1751493600,491.195,491.49,491.1,491.295,0,0.0,0.0,1.026,43.3,43.3,10.712,10.712,1.372,1.372,32.626,32.626,0.67,14.95,0.177,0.177,12.95,149172994048,0.55247,0.55247,3722422517760,24.954,7422063978,33.834114,54817001472,54817001472,0.69074994,186509000704,0.00062,0.74637,3759527428096,96635002880,130710003712,130710003712,0.45671,0.45671,0.2442,39.05946,11.681756,13.923659,0.35789,0.35789,67127000000.0,133009000000.0,11.86,88136000000.0,109433000000.0,245122000000.0,512163000000.0,268477000000.0,243686000000.0,1.244,0.14581999,0.3361,0.133,36.325,36.325,7432540160,0.0069,51170267,57074580,0.0069,2.72,79617998848,79617998848,105018998784,105018998784,270010007552,25.923071428571426,491.2550633875935,491.25569708863634,48.597081930415506,-0.0006337010428296708,0.014265001812033086,-0.014898702854862757,491.8679666494196,491.30045,490.7329333505804,95.41551167117052,95.36712222906932,-4.584488328829488,45.65443808558562,,1.8832644941213197,50.64581192153711,0.0,497.6111,428.72555,359.84,527.42258,484.93462,442.44666,0.0002035851342134798,
2025-07-02 18:05:00-04:00,2025-07-02,18:05:00,1751493900,491.49,491.49,491.1,491.295,0,0.0,0.0,1.026,43.3,43.3,10.712,10.712,1.372,1.372,32.626,32.626,0.67,14.95,0.177,0.177,12.95,149172994048,0.55247,0.55247,3722422517760,24.954,7422063978,33.834114,54817001472,54817001472,0.69074994,186509000704,0.00062,0.74637,3759527428096,96635002880,130710003712,130710003712,0.45671,0.45671,0.2442,39.05946,11.681756,13.923659,0.35789,0.35789,67127000000.0,133009000000.0,11.86,88136000000.0,109433000000.0,245122000000.0,512163000000.0,268477000000.0,243686000000.0,1.244,0.14581999,0.3361,0.133,36.325,36.325,7432540160,0.0069,51170267,57074580,0.0069,2.72,79617998848,79617998848,105018998784,105018998784,270010007552,18.97727142857142,491.26120748180995,491.25860841540407,15.394088669953462,0.0025990664058781476,0.011931814730802098,-0.00933274832492395,491.8573004879317,491.31944999999996,490.7815995120682,95.7296513956554,95.49603019161488,-4.27034860434461,45.48116287691718,,2.572551074254962,55.059398122114544,0.0,497.6111,428.72555,359.84,527.4565799999999,484.9526199999999,442.4486599999999,0.0,
