datetime,date,time,timestamp,open,high,low,close,volume,Capital Gains,Dividends,Stock Splits,average_volume,day_high,day_low,dividend_frequency,dividend_yield,fifty_day_average,fifty_two_week_high,fifty_two_week_low,latest_dividend_amount,two_hundred_day_average,atr,ema_short,ema_long,rsi,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,stoch_k,stoch_d,williams_r,cci,adx,plus_di,minus_di,obv,donchian_upper,donchian_middle,donchian_lower,keltner_upper,keltner_middle,keltner_lower,returns,volatility
2024-08-16 00:00:00-04:00,2024-08-16,00:00:00,1723780800,33.08000183105469,35.44900131225586,32.54999923706055,35.220001220703125,11398075,0.0,0.0,0.0,7937520,72.3452,60.82,0.25,0.0,35.3196,73.88,9.21,0.109,34.34495,5.382857186453683,34.426177217403676,39.4642487086037,32.34719730460695,-6.785510723359103,-7.050610064606724,0.26509934124762147,60.62788360219964,40.0379997253418,19.44811584848396,49.861499284281976,38.07548053472617,-50.13850071571802,-43.825244279967976,53.315084789854666,5.1738299216023025,39.53556314265449,-45592300.0,65.61599731445312,43.21799850463867,20.81999969482422,52.779099973042804,40.558499844868976,28.337899716695148,0.07904417522363438,1.3729293278335364
2024-08-19 00:00:00-04:00,2024-08-19,00:00:00,1724040000,34.65999984741211,35.93000030517578,33.542999267578125,34.93000030517578,11398075,0.0,0.0,0.0,7937520,72.3452,60.82,0.25,0.0,35.3196,73.88,9.21,0.109,34.34495,5.09264292035784,34.51778141518042,39.03241552732485,36.128427341198964,-6.317151074126286,-6.903918266510638,0.5867671923843512,56.532499526182406,38.677499771118164,20.822500016053922,52.88605865425831,45.17541933565807,-47.11394134574168,-35.65004856820929,53.315084789854666,6.143312059482247,35.51902477041165,-49011722.5,65.61599731445312,43.21799850463867,20.81999969482422,51.13251667022705,39.27721652984619,27.421916389465334,-0.00823398368756656,1.3729293278335364
2024-08-20 00:00:00-04:00,2024-08-20,00:00:00,1724126400,36.400001525878906,36.69499969482422,30.5,32.5099983215332,11398075,0.0,0.0,0.0,7937520,72.3452,60.82,0.25,0.0,35.3196,73.88,9.21,0.109,34.34495,5.259428569248745,34.1527299436082,38.411232936297075,33.64296051063127,-6.071260896651822,-6.737386792538874,0.6661258958870526,52.731228216037636,37.371999740600586,22.012771265163533,48.89167169097347,50.54640987650458,-51.10832830902654,-43.27803029243122,53.315084789854666,5.948496924208641,38.52536761766943,-52431145.0,62.0,41.40999984741211,20.81999969482422,49.65656693776449,37.89336655934652,26.130166180928548,-0.06928147616660607,1.3729293278335364
2024-08-21 00:00:00-04:00,2024-08-21,00:00:00,1724212800,32.349998474121094,35.63999938964844,31.790000915527344,35.369998931884766,11398075,0.0,0.0,0.0,7937520,72.3452,60.82,0.25,0.0,35.3196,73.88,9.21,0.109,34.34495,4.982285635811942,34.374051577840305,38.12159160254352,44.20311925286551,-5.581275542002452,-6.50616454243159,0.9248890004291388,49.98654132193306,36.49099960327148,22.99545788460991,70.49418443470398,57.42397159331191,-29.50581556529601,-27.981139885517173,53.315084789854666,6.279385999548922,31.148927091766897,-54710760.0,56.880001068115234,38.85000038146973,20.81999969482422,48.013400077819824,36.815199851989746,25.616999626159668,0.08797295472197009,1.3729293278335364
2024-08-22 00:00:00-04:00,2024-08-22,00:00:00,1724299200,34.93000030517578,35.70000076293945,32.41699981689453,32.7400016784668,11398075,0.0,0.0,0.0,7937520,72.3452,60.82,0.25,0.0,35.3196,73.88,9.21,0.109,34.34495,4.698428562709263,34.07695159613603,37.60905922882193,44.83400858880936,-5.343579953395945,-6.273647624624462,0.9300676712285165,48.415282359115146,35.77799968719482,23.140717015274497,75.08662666861467,64.82416093143071,-24.913373331385337,-30.719617914521105,53.315084789854666,6.74997512078309,28.778616608831676,-56990375.0,56.880001068115234,38.85000038146973,20.81999969482422,46.835533396402994,36.10803324381511,25.380533091227218,-0.07435672414021821,1.3729293278335364
2024-08-23 00:00:00-04:00,2024-08-23,00:00:00,1724385600,33.5,37.130001068115234,33.18000030517578,36.91999816894531,11398075,0.0,0.0,0.0,7937520,72.3452,60.82,0.25,0.0,35.3196,73.88,9.21,0.109,34.34495,3.9227142333984375,34.593869154828624,37.54343436597654,59.98068210505734,-4.763008704353858,-5.971519840570341,1.208511136216483,45.26771577413033,35.04099960327149,24.814283432412644,97.9921324387999,81.19098118070617,-2.007867561200096,6.768926368623479,53.315084789854666,10.688661295332786,10.100511765977439,-59269990.0,56.880001068115234,38.85000038146973,20.81999969482422,45.771033223470056,35.30853322347006,24.84603322347006,0.12767245803862348,1.3729293278335364
2024-08-26 00:00:00-04:00,2024-08-26,00:00:00,1724644800,36.220001220703125,36.70000076293945,33.9010009765625,34.38999938964844,11398075,0.0,0.0,0.0,7937520,72.3452,60.82,0.25,0.0,35.3196,73.88,9.21,0.109,34.34495,3.812999861580985,34.55680192479586,37.24310722537386,53.52594101213806,-4.455689153118314,-5.668353703079936,1.2126645499616222,42.62006598336859,34.36699962615967,26.11393326895075,73.80245458718282,82.29373789819913,-26.197545412817185,9.986607055186791,53.315084789854666,10.996214351235787,10.391141544017747,-61549605.0,49.70000076293945,35.260000228881836,20.81999969482422,44.36561628977458,34.51721655527751,24.668816820780435,-0.06852651421377765,1.3729293278335364
2024-08-27 00:00:00-04:00,2024-08-27,00:00:00,1724731200,33.529998779296875,33.84000015258789,31.06999969482422,32.41999816894531,11398075,0.0,0.0,0.0,7937520,72.3452,60.82,0.25,0.0,35.3196,73.88,9.21,0.109,34.34495,3.5166427067347934,34.16829215100485,36.783763505714,58.98664601166572,-4.321285737099622,-5.398940109883874,1.0776543727842522,40.77421193467123,33.7964994430542,26.818786951437172,47.138025010451884,72.9775373454782,-52.86197498954812,-36.526954003453426,53.315084789854666,11.922895584154357,13.0684709248741,-63829220.0,47.5,34.15999984741211,20.81999969482422,43.39511610666911,33.859716478983565,24.32431685129802,-0.05728413072598382,1.3729293278335364
2024-08-28 00:00:00-04:00,2024-08-28,00:00:00,1724817600,31.420000076293945,32.15700149536133,29.020000457763672,29.799999237060547,11398075,0.0,0.0,0.0,7937520,72.3452,60.82,0.25,0.0,35.3196,73.88,9.21,0.109,34.34495,3.4180710656302318,33.37405707574224,36.11864309917558,47.387385653574576,-4.375741257724229,-5.194300339451945,0.8185590817277157,38.483641053663064,33.097499465942384,27.711357878221705,9.617740081317486,43.519406559650726,-90.38225991868252,-90.19012473922893,49.87069999637787,12.26673260857027,17.72929628900219,-66108835.0,44.72999954223633,32.77499961853027,20.81999969482422,42.61673253377278,33.12733319600423,23.637933858235677,-0.0808142837711332,1.3729293278335364
2024-08-29 00:00:00-04:00,2024-08-29,00:00:00,1724904000,30.950000762939453,31.729999542236328,28.920000076293945,29.15999984741211,11398075,0.0,0.0,0.0,7937520,72.3452,60.82,0.25,0.0,35.3196,73.88,9.21,0.109,34.34495,3.4073568071637834,32.60786485240949,35.45591517043621,43.92936044304388,-4.419593924536265,-5.039359056468809,0.6197651319325441,37.44354979660469,32.597499465942384,27.751449135280076,2.9232611708238423,19.893008754197734,-97.07673882917615,-97.88911821225994,47.64529148945072,9.475296947938011,17.994676392441008,-68388450.0,41.459999084472656,31.139999389648438,20.81999969482422,41.606732527414955,32.609333197275795,23.611933867136635,-0.021476490135359017,1.3729293278335364
2024-08-30 00:00:00-04:00,2024-08-30,00:00:00,1724990400,29.329999923706055,29.59000015258789,26.540000915527344,27.520000457763672,11398075,0.0,0.0,0.0,7937520,72.3452,60.82,0.25,0.0,35.3196,73.88,9.21,0.109,34.34495,3.4023566927228654,31.682798598837522,34.7001137692293,43.67227588162214,-4.534411846431759,-4.9383696144614,0.4039577680296409,37.23000953269431,32.169999504089354,27.109989475484397,9.254008764077728,7.265003338739681,-90.74599123592228,-154.60219527326268,45.29296322903951,9.489221875092975,21.842001774127176,-70668065.0,37.130001068115234,28.975000381469727,20.81999969482422,40.7179825146993,32.14128325780233,23.564584000905356,-0.0562414059749724,1.3729293278335364
2024-09-03 00:00:00-04:00,2024-09-03,00:00:00,1725336000,27.190000534057617,27.360000610351562,23.0,23.34000015258789,11398075,0.0,0.0,0.0,7937520,72.3452,60.82,0.25,0.0,35.3196,73.88,9.21,0.109,34.34495,3.515213966369629,30.16592615406486,33.61819818669202,33.918326590128956,-4.906142016461558,-4.931924094861431,0.025782078399872788,38.20430051531692,31.800999546051024,25.397698576785125,2.4062287819291894,4.861166238943582,-97.59377121807081,-239.39433849767218,44.91281335498944,7.172907391710099,28.333979864879883,-72947680.0,37.130001068115234,30.065000534057617,23.0,39.45283260345459,31.94913330078125,24.44543399810791,-0.15188954344644867,1.3729293278335364
2024-09-04 00:00:00-04:00,2024-09-04,00:00:00,1725422400,22.639999389648438,23.270000457763672,21.020000457763672,21.68000030517578,11398075,0.0,0.0,0.0,7937520,72.3452,60.82,0.25,0.0,35.3196,73.88,9.21,0.109,34.34495,3.457356725420271,28.623030545175933,32.48122695988095,32.81097008893488,-5.273894792586596,-5.000318234406464,-0.2735765581801317,39.114733378073886,31.278999614715577,23.443265851357268,4.096833162054774,5.252356902687226,-95.90316683794524,-242.06754246603117,45.56014621141937,6.755781361856466,32.89879079606743,-76367102.5,37.130001068115234,29.075000762939453,21.020000457763672,38.76374947230021,31.483550039927167,24.20335060755412,-0.0711225294155815,1.3729293278335364
2024-09-05 00:00:00-04:00,2024-09-05,00:00:00,1725508800,21.209999084472656,22.5,20.280000686645508,20.729999542236328,11398075,0.0,0.0,0.0,7937520,72.3452,60.82,0.25,0.0,35.3196,73.88,9.21,0.109,34.34495,3.4044995989118303,27.187933999186914,31.362062443914795,30.882823880374033,-5.5777023584736085,-5.115795059219893,-0.4619072992537152,39.947846186252065,30.956999588012696,21.96615298977333,2.670616293194229,3.0578927457260594,-97.32938370680577,-211.76727818728205,46.406252537643745,4.7206514062751115,34.96213314457931,-79786525.0,37.130001068115234,28.70500087738037,20.280000686645508,37.83099943796794,31.075700060526533,24.320400683085126,-0.043819222766000365,1.3729293278335364
2024-09-06 00:00:00-04:00,2024-09-06,00:00:00,1725595200,21.600000381469727,21.81999969482422,17.239999771118164,17.489999771118164,11398075,0.0,0.0,0.0,7937520,72.3452,60.82,0.25,0.0,35.3196,73.88,9.21,0.109,34.34495,3.524570873805455,25.42467323044714,30.040913617934162,22.131399130054632,-6.0106261897452455,-5.294761285324964,-0.7158649044202816,41.08589801946769,30.268999576568604,19.452101133669515,1.2569129396574963,2.6747874649688286,-98.7430870603425,-200.39088370205675,46.760353057991885,3.9944086041289637,39.9319138586735,-84345755.0,37.130001068115234,27.1850004196167,17.239999771118164,37.2298326810201,30.49453337987264,23.75923407872518,-0.1562952167228382,1.3729293278335364
2024-09-09 00:00:00-04:00,2024-09-09,00:00:00,1725854400,18.440000534057617,19.899999618530273,18.18000030517578,19.309999465942383,11398075,0.0,0.0,0.0,7937520,72.3452,60.82,0.25,0.0,35.3196,73.88,9.21,0.109,34.34495,3.5262136459350586,24.312914364173547,29.018921793934943,26.57467989118156,-6.136129202239946,-5.46303486870796,-0.6730943335319859,41.420757486864716,29.61149959564209,17.802241704419465,10.407237606046515,4.778255612966075,-89.59276239395348,-157.03892407745568,47.86252197764607,3.018214493093621,39.913310608344524,-88904985.0,37.130001068115234,27.1850004196167,17.239999771118164,36.52966610590617,29.849366728464766,23.169067351023358,0.10405944646320964,1.3729293278335364
2024-09-10 00:00:00-04:00,2024-09-10,00:00:00,1725940800,19.31999969482422,20.34000015258789,17.94300079345703,20.219999313354492,11398075,0.0,0.0,0.0,7937520,72.3452,60.82,0.25,0.0,35.3196,73.88,9.21,0.109,34.34495,3.2549279076712474,23.568747991297354,28.180929176736804,30.694310424990093,-6.091937794546336,-5.588815453875635,-0.5031223406707008,41.58006057327191,29.073499584197997,16.566938595124086,14.982399939241025,8.882183494981675,-85.01760006075898,-125.75673491392443,48.290220116680864,4.2353411444135975,36.56214664139942,-92324407.5,37.130001068115234,27.1850004196167,17.239999771118164,35.87141593297322,29.26341670354207,22.65541747411092,0.04712583493423206,1.3729293278335364
2024-09-11 00:00:00-04:00,2024-09-11,00:00:00,1726027200,18.8700008392334,20.270000457763672,18.020000457763672,19.8700008392334,11398075,0.0,0.0,0.0,7937520,72.3452,60.82,0.25,0.0,35.3196,73.88,9.21,0.109,34.34495,3.1406423023768832,22.896248509103906,27.389412192212667,23.567525075755654,-6.015811210447943,-5.674214605190096,-0.3415966052578465,41.44015141376549,28.42349967956543,15.406847945365374,13.222729495308297,12.87078901353194,-86.7772705046917,-109.03930303090463,49.20389496984978,4.389462015151124,37.89261558929943,-96883637.5,37.130001068115234,27.1850004196167,17.239999771118164,35.14324944814046,28.604250081380208,22.065250714619953,-0.017309519584896016,1.3729293278335364
2024-09-12 00:00:00-04:00,2024-09-12,00:00:00,1726113600,20.219999313354492,21.899999618530273,19.559999465942383,21.239999771118164,11398075,0.0,0.0,0.0,7937520,72.3452,60.82,0.25,0.0,35.3196,73.88,9.21,0.109,34.34495,3.0732851028442383,22.595112374924682,26.803753866394143,29.508187360963532,-5.778323958135623,-5.695036475779202,-0.08328748235642092,41.14194205150355,27.874999713897704,14.608057376291857,20.11060703451994,16.10524548968975,-79.88939296548007,-80.71607237156682,49.43796124069996,8.134617896941357,38.7231081676483,-100303060.0,37.130001068115234,27.1850004196167,17.239999771118164,34.48624931971232,28.026250044504803,21.566250769297284,0.06894810639261251,1.3729293278335364
2024-09-13 00:00:00-04:00,2024-09-13,00:00:00,1726200000,21.139999389648438,22.790000915527344,20.90999984741211,21.25,11398075,0.0,0.0,0.0,7937520,72.3452,60.82,0.25,0.0,35.3196,73.88,9.21,0.109,34.34495,2.8939995084490096,22.35054648857474,26.27482492673756,17.203848741237493,-5.525610862331856,-5.661151353089733,0.13554049075787677,40.68855777111758,27.305499744415282,13.922441717712983,20.606372171137973,17.979902900322063,-79.39362782886202,-64.53170652363765,54.22361294934075,7.3057594396849375,41.1220358262049,-103722482.5,37.130001068115234,27.1850004196167,17.239999771118164,33.79208288192749,27.44008340835571,21.088083934783935,0.00047082057389813414,1.3729293278335364
