datetime,date,time,timestamp,open,high,low,close,volume,Capital Gains,Dividends,Stock Splits,average_volume,day_high,day_low,dividend_frequency,fifty_day_average,fifty_two_week_high,fifty_two_week_low,latest_dividend_amount,latest_split_ratio,split_frequency,two_hundred_day_average,atr,ema_short,ema_long,rsi,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,stoch_k,stoch_d,williams_r,cci,adx,plus_di,minus_di,obv,donchian_upper,donchian_middle,donchian_lower,keltner_upper,keltner_middle,keltner_lower,returns,volatility
2024-06-18 00:00:00-04:00,2024-06-18,00:00:00,1718683200,238.8315958669011,245.7628611746161,235.56399634290077,243.1884002685547,7601830,0.0,0.0,0.0,3502104,127.6644,119.075,3.25,63.4943,251.0,5.68,0.029,0.05,1,95.7046,22.52093965045202,266.4333749280709,280.21251846865067,28.732067801417315,-14.688567339419876,-8.961609221687384,-5.726958117732492,313.12149043202527,259.8639801025391,206.60646977305288,7.939519143228893,17.949660464647852,-92.06048085677111,-66.15290129891541,41.742358613381114,14.571901123658648,45.58129967596239,-15203660.0,320.0263544370351,267.64581104316005,215.26526764928508,299.9356688737924,259.80919063876075,219.6827124037291,-0.07669152869309892,1.4035771789972302
2024-06-20 00:00:00-04:00,2024-06-20,00:00:00,1718856000,260.21944858464815,260.6155449974446,251.90193762045604,259.03125,7601830,0.0,0.0,0.0,3502104,127.6644,119.075,3.25,63.4943,251.0,5.68,0.029,0.05,1,95.7046,22.52093965045202,265.08753403205804,278.19525480496964,28.732067801417315,-14.484948121049626,-10.066277001559833,-4.418671119489794,313.12149043202527,259.8639801025391,206.60646977305288,7.939519143228893,17.949660464647852,-92.06048085677111,-66.15290129891541,41.742358613381114,14.571901123658648,45.58129967596239,-15203660.0,320.0263544370351,267.64581104316005,215.26526764928508,299.9356688737924,259.80919063876075,219.6827124037291,0.06514640383320058,1.4035771789972302
2024-06-21 00:00:00-04:00,2024-06-21,00:00:00,1718942400,249.32751529483488,258.6352233886719,246.7530393072087,258.6352233886719,7601830,0.0,0.0,0.0,3502104,127.6644,119.075,3.25,63.4943,251.0,5.68,0.029,0.05,1,95.7046,22.52093965045202,263.9143866423515,276.3323946700841,28.732067801417315,-14.191938626978924,-10.891409326643652,-3.3005293003352723,313.12149043202527,259.8639801025391,206.60646977305288,7.939519143228893,17.949660464647852,-92.06048085677111,-66.15290129891541,41.742358613381114,14.571901123658648,45.58129967596239,-15203660.0,320.0263544370351,267.64581104316005,215.26526764928508,299.9356688737924,259.80919063876075,219.6827124037291,-0.0015288758067921737,1.4035771789972302
2024-06-24 00:00:00-04:00,2024-06-24,00:00:00,1719201600,225.56315549297537,228.51388960471536,215.26526764928508,223.58279418945312,7601830,0.0,0.0,0.0,3502104,127.6644,119.075,3.25,63.4943,251.0,5.68,0.029,0.05,1,95.7046,22.52093965045202,256.58136983273357,271.3086231957383,28.732067801417315,-16.59684646800673,-12.032496754916268,-4.564349713090463,313.12149043202527,259.8639801025391,206.60646977305288,7.939519143228893,17.949660464647852,-92.06048085677111,-66.15290129891541,41.742358613381114,14.571901123658648,45.58129967596239,-15203660.0,320.0263544370351,267.64581104316005,215.26526764928508,299.9356688737924,259.80919063876075,219.6827124037291,-0.13552844326444524,1.4035771789972302
2024-06-25 00:00:00-04:00,2024-06-25,00:00:00,1719288000,233.68576526874494,241.01319423774493,231.50734166519038,239.03280639648438,7601830,0.0,0.003,0.0,3502104,127.6644,119.075,3.25,63.4943,251.0,5.68,0.029,0.05,1,95.7046,22.99504005983827,253.3907219352337,268.23473588152365,33.99719178063201,-17.0594160651969,-13.037880616972394,-4.021535448224505,313.12149043202527,259.8639801025391,206.60646977305288,22.68737321841004,17.949660464647852,-77.31262678158996,-66.15290129891541,41.742358613381114,18.154073752024114,44.64152689102717,-15203660.0,320.0263544370351,267.64581104316005,215.26526764928508,299.9356688737924,259.80919063876075,219.6827124037291,0.06910197299860044,1.4035771789972302
2024-06-26 00:00:00-04:00,2024-06-26,00:00:00,1719374400,234.08182803234203,238.43869018554688,225.96224120889795,238.43869018554688,7601830,0.0,0.0,0.0,3502104,127.6644,119.075,3.25,63.4943,251.0,5.68,0.029,0.05,1,95.7046,22.712143506098567,250.67217070801792,265.3970172438116,29.436621621789556,-17.274812728652023,-13.88526703930832,-3.389545689343702,313.12149043202527,259.8639801025391,206.60646977305288,23.22208903230463,17.949660464647852,-76.77791096769538,-66.15290129891541,41.742358613381114,15.888964088740146,46.941476893509865,-15203660.0,320.0263544370351,267.64581104316005,215.26526764928508,299.9356688737924,259.80919063876075,219.6827124037291,-0.002485500713872879,1.4035771789972302
2024-06-27 00:00:00-04:00,2024-06-27,00:00:00,1719460800,243.38965738919592,247.9445401466859,242.2014277615533,243.9837646484375,7601830,0.0,0.0,0.0,3502104,127.6644,119.075,3.25,63.4943,251.0,5.68,0.029,0.05,1,95.7046,22.28779310000095,249.45609687900327,263.357659853776,33.899435728612346,-16.804364713195127,-14.469086574085683,-2.3352781391094446,313.12149043202527,259.8639801025391,206.60646977305288,30.2180406298402,25.37583429351829,-69.7819593701598,-66.15290129891541,41.742358613381114,19.237946032464954,47.83522329061645,-15203660.0,320.0263544370351,267.64581104316005,215.26526764928508,299.9356688737924,259.80919063876075,219.6827124037291,0.02325576632959847,1.4035771789972302
2024-06-28 00:00:00-04:00,2024-06-28,00:00:00,1719547200,243.19160803298254,247.74649053569124,231.0914383539344,232.10142517089844,7601830,0.0,0.0,0.0,3502104,127.6644,119.075,3.25,63.4943,251.0,5.68,0.029,0.05,1,95.7046,20.564894182883656,246.30070202298418,260.38087559826386,34.89751751397324,-17.192156286607258,-15.01370051659,-2.1784557700172584,313.12149043202527,259.8639801025391,206.60646977305288,22.37252731675088,25.2708856596319,-77.62747268324912,-66.15290129891541,41.742358613381114,20.849675034916217,43.80196560551946,-15203660.0,320.0263544370351,267.64581104316005,215.26526764928508,299.9356688737924,259.80919063876075,219.6827124037291,-0.048701353119379176,1.4035771789972302
2024-07-01 00:00:00-04:00,2024-07-01,00:00:00,1719806400,246.36023667893875,250.51904789086834,243.19161933219047,246.16220092773438,7601830,0.0,0.0,0.0,3502104,127.6644,119.075,3.25,63.4943,251.0,5.68,0.029,0.05,1,95.7046,21.286330737103135,246.27552000566604,259.02671610583246,40.351913386909914,-16.178402259115785,-15.246640865095157,-0.9317613940206275,313.12149043202527,259.8639801025391,206.60646977305288,49.21656090063226,33.93570961574111,-50.78343909936775,-66.15290129891541,41.742358613381114,21.073399050738313,42.31742890801316,-15203660.0,320.0263544370351,267.64581104316005,215.26526764928508,299.9356688737924,259.80919063876075,219.6827124037291,0.06058030771023004,1.4035771789972302
2024-07-02 00:00:00-04:00,2024-07-02,00:00:00,1719892800,243.5876860427245,243.98375753734175,235.27006378249018,237.8445587158203,7601830,0.0,0.0,0.0,3502104,127.6644,119.075,3.25,63.4943,251.0,5.68,0.029,0.05,1,95.7046,19.389443546091172,244.7426179529668,257.00936778297415,44.73784732277587,-15.863296889705424,-15.369972070017212,-0.49332481968821185,313.12149043202527,259.8639801025391,206.60646977305288,35.96716359692407,35.8520839381024,-64.03283640307593,-66.15290129891541,41.742358613381114,23.135029165878347,35.9447317554493,-15203660.0,320.0263544370351,267.64581104316005,215.26526764928508,299.9356688737924,259.80919063876075,219.6827124037291,-0.03378927463504389,1.4035771789972302
2024-07-03 00:00:00-04:00,2024-07-03,00:00:00,1719979200,222.1994963683206,227.74458803367375,220.41715950581926,223.3877410888672,7601830,0.0,0.0,0.0,3502104,127.6644,119.075,3.25,63.4943,251.0,5.68,0.029,0.05,1,95.7046,19.064115606308835,240.85991306858506,253.8073080978211,39.69732987131414,-16.588891560383587,-15.613755968090487,-0.9751355922930998,306.69821454277775,255.7350746154785,204.77193468817927,15.959195298087254,33.71430659854786,-84.04080470191275,-112.26296214935624,41.742358613381114,17.519692857858523,42.12314576453361,-17484209.0,320.0263544370351,267.64581104316005,215.26526764928508,296.4685537800639,255.67863505572058,214.88871633137725,-0.0607826292306578,1.4035771789972302
2024-07-05 00:00:00-04:00,2024-07-05,00:00:00,1720152000,177.83884287550464,182.39372606739377,173.2839445744546,180.6113739013672,7601830,0.0,0.0,0.0,3502104,127.6644,119.075,3.25,63.4943,251.0,5.68,0.029,0.05,1,95.7046,21.53960951654633,229.90563321999997,246.83626674577786,33.273618035402194,-20.380689991850716,-16.567142772842534,-3.813547219008182,301.0936448478368,248.8039337158203,196.51422258380381,7.889426303312795,19.93859506610804,-92.1105736966872,-250.13486008013118,41.742358613381114,15.50619800106717,48.90611772098699,-20524941.0,315.05569780406086,244.16982118925773,173.2839445744546,293.00970941608693,248.9125227342966,204.81533605250624,-0.19148932246234085,1.4035771789972302
2024-07-08 00:00:00-04:00,2024-07-08,00:00:00,1720411200,187.74073918203763,187.9387749082424,169.32312957100245,182.19564819335938,7601830,0.0,0.0,0.0,3502104,127.6644,119.075,3.25,63.4943,251.0,5.68,0.029,0.05,1,95.7046,21.24115818674718,221.23109048788348,240.68001735983324,35.65388159058337,-22.99283280811929,-17.852280779897885,-5.1405520282214034,296.23903893239066,242.70453948974608,189.17004004710154,13.292921221911497,12.380514274437182,-86.7070787780885,-221.38918906052663,41.742358613381114,17.588727434960948,46.45668183479301,-22805490.0,310.30285579387515,239.8129926824388,169.32312957100245,286.9337798169216,242.5197041660578,198.10562851519404,0.008771730471732964,1.4035771789972302
2024-07-09 00:00:00-04:00,2024-07-09,00:00:00,1720497600,189.7211384558209,194.85033509640493,186.1564347259166,189.91917419433594,7601830,0.0,0.0,0.0,3502104,127.6644,119.075,3.25,63.4943,251.0,5.68,0.029,0.05,1,95.7046,20.405178645193853,215.53801479814754,235.8456513440716,31.053191726303368,-24.16123513066637,-19.114071650051585,-5.047163480614785,292.085577218499,237.85277938842773,183.61998155835647,22.56052107628647,14.580956200503588,-77.43947892371352,-159.9425764004212,41.742358613381114,18.233118208049223,48.359965126629646,-24325856.0,290.5189807557507,229.9210551633766,169.32312957100245,279.1907096922463,237.58872905321786,195.98674841418944,0.04239138573046364,1.4035771789972302
2024-07-10 00:00:00-04:00,2024-07-10,00:00:00,1720584000,194.47406916528098,200.2171966077436,192.493681434029,195.0681915283203,7601830,0.0,0.0,0.0,3502104,127.6644,119.075,3.25,63.4943,251.0,5.68,0.029,0.05,1,95.7046,19.15332062736879,211.81622874908803,231.96208374257148,36.54591862071013,-24.390560523333676,-20.169369424708,-4.221191098625674,286.47550273240677,233.4466064453125,180.41771015821828,28.20065811278885,21.351366803662273,-71.79934188721114,-119.44071060038016,41.742358613381114,21.426298204853307,45.94482484252983,-25086039.0,278.0427813825788,223.68295547679065,169.32312957100245,274.91987698131175,233.11984519703225,191.31981341275275,0.02711162448882387,1.4035771789972302
2024-07-11 00:00:00-04:00,2024-07-11,00:00:00,1720670400,203.97995137988033,204.5740737867869,193.08781805377023,194.67213439941406,7601830,0.0,0.0,0.0,3502104,127.6644,119.075,3.25,63.4943,251.0,5.68,0.029,0.05,1,95.7046,18.72897141337784,208.69912068551093,228.4106599956041,30.304396938052676,-24.323870610226976,-21.0002696618118,-3.3236009484151765,284.9779895470616,230.37717361450194,175.7763576819423,28.382499776750937,26.381226321942084,-71.61750022324907,-97.99069537325676,41.742358613381114,17.90886987418759,46.985813686954735,-25846222.0,278.0427813825788,223.68295547679065,169.32312957100245,269.4657845416608,230.26198296602084,191.05818139038087,-0.0020303521850651984,1.4035771789972302
2024-07-12 00:00:00-04:00,2024-07-12,00:00:00,1720756800,192.49368332087553,201.40542819886346,192.49368332087553,195.8603515625,7601830,0.0,0.0,0.0,3502104,127.6644,119.075,3.25,63.4943,251.0,5.68,0.029,0.05,1,95.7046,18.48850956946331,206.36479902678167,225.31063062102277,30.88191420367636,-23.899639017316275,-21.580143532912697,-2.3194954844035784,281.798835806836,227.11960678100587,172.44037775517575,32.68295074508048,29.755369544873428,-67.31704925491951,-87.8606887812853,41.742358613381114,18.14179291518194,45.83722298540723,-26606405.0,266.1605245082296,217.74182703961606,169.32312957100245,264.70975856296224,226.81298153621884,188.91620450947545,0.006103683851578001,1.4035771789972302
2024-07-15 00:00:00-04:00,2024-07-15,00:00:00,1721016000,225.76422321820286,235.86419860350085,223.40755675494106,233.28970336914062,7601830,0.0,0.0,0.0,3502104,127.6644,119.075,3.25,63.4943,251.0,5.68,0.029,0.05,1,95.7046,18.248073233864318,211.26023617993783,226.0705423113197,52.914049839967106,-20.30908604094691,-21.32593203451954,1.0168459935726304,279.46876420741114,226.10977935791016,172.75079450840917,78.78052877750102,46.615326433110816,-21.21947122249897,15.605433733628157,38.303385418093754,31.8690515313791,34.11589120261526,-26606405.0,266.1605245082296,217.74182703961606,169.32312957100245,266.04703568469057,225.69456213095586,185.34208857722115,0.19110223946829152,1.4035771789972302
