datetime,date,time,timestamp,open,high,low,close,volume,Capital Gains,Dividends,Stock Splits,average_volume,book_value,day_high,day_low,dividend_frequency,dividend_yield,fifty_day_average,fifty_two_week_high,fifty_two_week_low,latest_dividend_amount,latest_split_ratio,market_cap,pe_ratio,price_to_book,shares_outstanding,split_frequency,two_hundred_day_average,atr,ema_short,ema_long,rsi,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,stoch_k,stoch_d,williams_r,cci,adx,plus_di,minus_di,obv,donchian_upper,donchian_middle,donchian_lower,keltner_upper,keltner_middle,keltner_lower,returns,volatility
2024-07-22 00:00:00-04:00,2024-07-22,00:00:00,1721620800,478.4596047339432,480.63731629456043,475.02895492028443,479.61309814453125,50484704,0.0,0.0,0.0,45274670,357.774,564.7262,560.0,21.25,0.58,531.7478,564.73,402.39,0.591,2.0,220631302144,33.7459,1.5687557,393100000,1,506.98035,13.025769611593542,479.61309814453125,479.61309814453125,34.071266205915364,0.0,0.0,0.0,484.01643746891085,456.56119537353516,429.10595327815946,40.373884912475546,46.064481207738254,-59.62611508752445,92.44899625965249,35.96057850955977,8.72456001446697,40.86373312942245,-20193881.6,481.7112528581937,451.3923863380622,421.0735198179307,479.7635792480103,456.8240444319446,433.884509615879,-0.0035246331086827842,0.22904248115250744
2024-07-23 00:00:00-04:00,2024-07-23,00:00:00,1721707200,478.70821276284704,481.7112528581937,477.4453512387022,477.9226379394531,50484704,0.0,0.0,0.0,45274670,357.774,564.7262,560.0,21.25,0.58,531.7478,564.73,402.39,0.591,2.0,220631302144,33.7459,1.5687557,393100000,1,506.98035,13.025769611593542,479.30574174360794,479.4521019345238,34.071266205915364,-0.1348515263309764,-0.026970305266195285,-0.10788122106478112,484.01643746891085,456.56119537353516,429.10595327815946,40.373884912475546,46.064481207738254,-59.62611508752445,92.44899625965249,35.96057850955977,8.72456001446697,40.86373312942245,-20193881.6,481.7112528581937,451.3923863380622,421.0735198179307,479.7635792480103,456.8240444319446,433.884509615879,-0.0035246331086827842,0.22904248115250744
2024-07-24 00:00:00-04:00,2024-07-24,00:00:00,1721793600,471.16079869456667,471.528717297058,459.91427596321586,460.7793884277344,50484704,0.0,0.0,0.0,45274670,357.774,564.7262,560.0,21.25,0.58,531.7478,564.73,402.39,0.591,2.0,220631302144,33.7459,1.5687557,393100000,1,506.98035,13.025769611593542,475.93731386799453,477.6737482672105,34.071266205915364,-1.6065203296467416,-0.3428803101423046,-1.263640019504437,484.01643746891085,456.56119537353516,429.10595327815946,40.373884912475546,46.064481207738254,-59.62611508752445,92.44899625965249,35.96057850955977,8.72456001446697,40.86373312942245,-20193881.6,481.7112528581937,451.3923863380622,421.0735198179307,479.7635792480103,456.8240444319446,433.884509615879,-0.03587034417459545,0.22904248115250744
2024-07-25 00:00:00-04:00,2024-07-25,00:00:00,1721880000,461.11748440827364,465.31380188858077,453.0728912262237,455.69805908203125,50484704,0.0,0.0,0.0,45274670,357.774,564.7262,560.0,21.25,0.58,531.7478,564.73,402.39,0.591,2.0,220631302144,33.7459,1.5687557,393100000,1,506.98035,13.025769611593542,472.2574493614557,475.5808254876696,34.071266205915364,-3.1465774842705514,-0.903619744967954,-2.2429577393025975,484.01643746891085,456.56119537353516,429.10595327815946,40.373884912475546,46.064481207738254,-59.62611508752445,92.44899625965249,35.96057850955977,8.72456001446697,40.86373312942245,-20193881.6,481.7112528581937,451.3923863380622,421.0735198179307,479.7635792480103,456.8240444319446,433.884509615879,-0.011027683688373258,0.22904248115250744
2024-07-26 00:00:00-04:00,2024-07-26,00:00:00,1721966400,460.0534927341151,463.31508338468535,457.18965111970095,460.3717041015625,50484704,0.0,0.0,0.0,45274670,357.774,564.7262,560.0,21.25,0.58,531.7478,564.73,402.39,0.591,2.0,220631302144,33.7459,1.5687557,393100000,1,506.98035,13.025769611593542,470.0964047687478,474.13233773661176,34.071266205915364,-3.9444901538932413,-1.5117938267530115,-2.4326963271402295,484.01643746891085,456.56119537353516,429.10595327815946,40.373884912475546,46.064481207738254,-59.62611508752445,92.44899625965249,35.96057850955977,8.72456001446697,40.86373312942245,-20193881.6,481.7112528581937,451.3923863380622,421.0735198179307,479.7635792480103,456.8240444319446,433.884509615879,0.010256012564429096,0.22904248115250744
2024-07-29 00:00:00-04:00,2024-07-29,00:00:00,1722225600,463.0963176990434,465.2839829213117,459.0292753803638,461.2964782714844,50484704,0.0,0.0,0.0,45274670,357.774,564.7262,560.0,21.25,0.58,531.7478,564.73,402.39,0.591,2.0,220631302144,33.7459,1.5687557,393100000,1,506.98035,13.025769611593542,468.4964181328817,472.90987493040916,34.071266205915364,-4.450912794271744,-2.0996176202567582,-2.351295174014986,484.01643746891085,456.56119537353516,429.10595327815946,40.373884912475546,46.064481207738254,-59.62611508752445,92.44899625965249,35.96057850955977,8.72456001446697,40.86373312942245,-20193881.6,481.7112528581937,451.3923863380622,421.0735198179307,479.7635792480103,456.8240444319446,433.884509615879,0.0020087554506127425,0.22904248115250744
2024-07-30 00:00:00-04:00,2024-07-30,00:00:00,1722312000,463.23553247764164,463.9415392726155,451.601183838147,454.96221923828125,50484704,0.0,0.0,0.0,45274670,357.774,564.7262,560.0,21.25,0.58,531.7478,564.73,402.39,0.591,2.0,220631302144,33.7459,1.5687557,393100000,1,506.98035,13.025769611593542,466.03565469749975,471.20057438830173,34.071266205915364,-5.302257033179728,-2.7401455028413526,-2.5621115303383757,484.01643746891085,456.56119537353516,429.10595327815946,40.373884912475546,46.064481207738254,-59.62611508752445,92.44899625965249,35.96057850955977,8.72456001446697,40.86373312942245,-20193881.6,481.7112528581937,451.3923863380622,421.0735198179307,479.7635792480103,456.8240444319446,433.884509615879,-0.0137314272524649,0.22904248115250744
2024-07-31 00:00:00-04:00,2024-07-31,00:00:00,1722398400,465.24418611361153,470.1365871368509,463.7923885131253,468.4262390136719,50484704,0.0,0.0,0.0,45274670,357.774,564.7262,560.0,21.25,0.58,531.7478,564.73,402.39,0.591,2.0,220631302144,33.7459,1.5687557,393100000,1,506.98035,13.025769611593542,466.4703063913492,470.9363519716703,34.071266205915364,-4.834787186615699,-3.159073839596222,-1.6757133470194772,484.01643746891085,456.56119537353516,429.10595327815946,40.373884912475546,46.064481207738254,-59.62611508752445,92.44899625965249,35.96057850955977,8.72456001446697,40.86373312942245,-20193881.6,481.7112528581937,451.3923863380622,421.0735198179307,479.7635792480103,456.8240444319446,433.884509615879,0.029593709556658743,0.22904248115250744
2024-08-01 00:00:00-04:00,2024-08-01,00:00:00,1722484800,469.1123586647078,472.88106625944,453.4209217182828,457.08026123046875,50484704,0.0,0.0,0.0,45274670,357.774,564.7262,560.0,21.25,0.58,531.7478,564.73,402.39,0.591,2.0,220631302144,33.7459,1.5687557,393100000,1,506.98035,13.025769611593542,464.76302545300723,469.61672428203207,34.071266205915364,-5.318530837265655,-3.5909652391301092,-1.7275655981355458,484.01643746891085,456.56119537353516,429.10595327815946,40.373884912475546,46.064481207738254,-59.62611508752445,92.44899625965249,35.96057850955977,8.72456001446697,40.86373312942245,-20193881.6,481.7112528581937,451.3923863380622,421.0735198179307,479.7635792480103,456.8240444319446,433.884509615879,-0.024221482142190554,0.22904248115250744
2024-08-02 00:00:00-04:00,2024-08-02,00:00:00,1722571200,448.35951071574164,451.02446262374065,441.9755279577916,446.23150634765625,50484704,0.0,0.0,0.0,45274670,357.774,564.7262,560.0,21.25,0.58,531.7478,564.73,402.39,0.591,2.0,220631302144,33.7459,1.5687557,393100000,1,506.98035,13.025769611593542,461.3936583429434,467.38956066923436,34.071266205915364,-6.502349974868025,-4.173242186277693,-2.329107788590332,484.01643746891085,456.56119537353516,429.10595327815946,40.373884912475546,46.064481207738254,-59.62611508752445,92.44899625965249,35.96057850955977,8.72456001446697,40.86373312942245,-20193881.6,481.7112528581937,451.3923863380622,421.0735198179307,479.7635792480103,456.8240444319446,433.884509615879,-0.02373490129196887,0.22904248115250744
2024-08-05 00:00:00-04:00,2024-08-05,00:00:00,1722830400,422.32642779190246,439.80778205116434,421.0735198179307,432.9266052246094,50484704,0.0,0.0,0.0,45274670,357.774,564.7262,560.0,21.25,0.58,531.7478,564.73,402.39,0.591,2.0,220631302144,33.7459,1.5687557,393100000,1,506.98035,13.025769611593542,456.21783050324626,464.1073744364129,34.071266205915364,-8.417102380527467,-5.0220142251276485,-3.3950881553998187,484.01643746891085,456.56119537353516,429.10595327815946,40.373884912475546,46.064481207738254,-59.62611508752445,92.44899625965249,35.96057850955977,8.72456001446697,40.86373312942245,-20193881.6,481.7112528581937,451.3923863380622,421.0735198179307,479.7635792480103,456.8240444319446,433.884509615879,-0.02981614012857514,0.22904248115250744
2024-08-06 00:00:00-04:00,2024-08-06,00:00:00,1722916800,434.7761528092942,444.5609243115857,432.1211242502052,437.063232421875,50484704,0.0,0.0,0.0,45274670,357.774,564.7262,560.0,21.25,0.58,531.7478,564.73,402.39,0.591,2.0,220631302144,33.7459,1.5687557,393100000,1,506.98035,13.025769611593542,452.7351763066333,461.53174186359973,34.071266205915364,-9.491355772296174,-5.915882534561354,-3.57547323773482,484.01643746891085,456.56119537353516,429.10595327815946,40.373884912475546,46.064481207738254,-59.62611508752445,92.44899625965249,35.96057850955977,8.72456001446697,40.86373312942245,-20193881.6,481.7112528581937,451.3923863380622,421.0735198179307,479.7635792480103,456.8240444319446,433.884509615879,0.009555031146952775,0.22904248115250744
2024-08-07 00:00:00-04:00,2024-08-07,00:00:00,1723003200,443.9841504907137,446.4800733062049,431.93217652992814,432.3299255371094,50484704,0.0,0.0,0.0,45274670,357.774,564.7262,560.0,21.25,0.58,531.7478,564.73,402.39,0.591,2.0,220631302144,33.7459,1.5687557,393100000,1,506.98035,13.025769611593542,449.02513071217436,458.75061649917205,34.071266205915364,-10.602429425916228,-6.8531919128323295,-3.749237513083898,484.01643746891085,456.56119537353516,429.10595327815946,40.373884912475546,46.064481207738254,-59.62611508752445,92.44899625965249,35.96057850955977,8.72456001446697,40.86373312942245,-20193881.6,481.7112528581937,451.3923863380622,421.0735198179307,479.7635792480103,456.8240444319446,433.884509615879,-0.010829798833768778,0.22904248115250744
