,datetime,date,time,timestamp,open,high,low,close,volume,Capital Gains,Dividends,Stock Splits,average_volume,day_high,day_low,dividend_frequency,dividend_yield,fifty_day_average,fifty_two_week_high,fifty_two_week_low,latest_dividend_amount,two_hundred_day_average,atr,ema_short,ema_long,rsi,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,stoch_k,stoch_d,williams_r,cci,adx,plus_di,minus_di,obv,donchian_upper,donchian_middle,donchian_lower,keltner_upper,keltner_middle,keltner_lower,returns,volatility
0,2024-07-22 00:00:00-04:00,2024-07-22,00:00:00,1721620800,46.94461237279222,46.954341888427734,46.915431247331625,46.954341888427734,939549,0.0,0.0,0.0,1610534,50.13,50.09,7.75,2.76,49.9596,50.3,48.27,0.426,49.33425,,46.954341888427734,46.954341888427734,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1,2024-07-23 00:00:00-04:00,2024-07-23,00:00:00,1721707200,46.96406555175781,46.99325038661054,46.95433974728877,46.96406555175781,939549,0.0,0.0,0.0,1610534,50.13,50.09,7.75,2.76,49.9596,50.3,48.27,0.426,49.33425,,46.956109827215016,46.95526795160203,,0.0007756768468425435,0.0001551353693685087,0.0006205414774740348,,,,,,,,,,,,,,,,,,0.00020708762893928423,
2,2024-07-24 00:00:00-04:00,2024-07-24,00:00:00,1721793600,47.01270570627142,47.0321573152095,46.96406555175781,46.96406555175781,939549,0.0,0.0,0.0,1610534,50.13,50.09,7.75,2.76,49.9596,50.3,48.27,0.426,49.33425,,46.95755632258643,46.95610581828354,,0.0013745612499604931,0.0003990205454869056,0.0009755407044735875,,,,,,,,,,,,,,,,,,0.0,
3,2024-07-25 00:00:00-04:00,2024-07-25,00:00:00,1721880000,46.98352395762561,47.0224345995033,46.97379815251771,47.00297927856445,939549,0.0,0.0,0.0,1610534,50.13,50.09,7.75,2.76,49.9596,50.3,48.27,0.426,49.33425,,46.96581504185516,46.96056995735791,,0.004932337080283844,0.0013056838524462934,0.0036266532278375506,,,,,,,,,,,,,,,,,,0.0008285851394989052,
4,2024-07-26 00:00:00-04:00,2024-07-26,00:00:00,1721966400,47.05161666870117,47.06134618472714,47.032161347372345,47.05161666870117,939549,0.0,0.0,0.0,1610534,50.13,50.09,7.75,2.76,49.9596,50.3,48.27,0.426,49.33425,,46.98141533764534,46.96924107272393,,0.011543465082695548,0.0033532400984961444,0.008190224984199404,,,,,,,,,,,,,,,,,,0.0010347724949193449,
5,2024-07-29 00:00:00-04:00,2024-07-29,00:00:00,1722225600,47.08080150605597,47.08080150605597,47.041890863398315,47.05161666870117,939549,0.0,0.0,0.0,1610534,50.13,50.09,7.75,2.76,49.9596,50.3,48.27,0.426,49.33425,,46.99417921601913,46.977086367578906,,0.01659157431441116,0.006000906941679148,0.010590667372732013,,,,,,,,,,,,,,,,,,0.0,
6,2024-07-30 00:00:00-04:00,2024-07-30,00:00:00,1722312000,47.071067810058594,47.08079732522057,47.04188668601824,47.071067810058594,939549,0.0,0.0,0.0,1610534,50.13,50.09,7.75,2.76,49.9596,50.3,48.27,0.426,49.33425,,47.008158960389935,46.986036981148395,,0.021909225879866767,0.009182570729316672,0.012726655150550095,,,,,,,,,,,,,,,,,,0.00041340006432477594,
7,2024-07-31 00:00:00-04:00,2024-07-31,00:00:00,1722398400,47.11970719109604,47.2267096002115,47.07107074442256,47.216983795166016,939549,0.0,0.0,0.0,1610534,50.13,50.09,7.75,2.76,49.9596,50.3,48.27,0.426,49.33425,,47.046127112167405,47.008031915816744,,0.0374658209225629,0.014839220767965917,0.02262660015459698,,,,,,,,,,,,,,,,,,0.0030999081154525765,
8,2024-08-01 00:00:00-04:00,2024-08-01,00:00:00,1722484800,47.246158599853516,47.28506923627556,47.21697747789825,47.246158599853516,939549,0.0,0.0,0.0,1610534,50.13,50.09,7.75,2.76,49.9596,50.3,48.27,0.426,49.33425,,47.08249647356487,47.03071064762977,,0.05155441033652863,0.02218225868167846,0.029372151654850173,,,,,,,,,,,,,,,,,,0.0006178879365539292,
9,2024-08-02 00:00:00-04:00,2024-08-02,00:00:00,1722571200,47.343435521371305,47.382346161114725,47.27534375718175,47.333709716796875,939549,0.0,0.0,0.0,1610534,50.13,50.09,7.75,2.76,49.9596,50.3,48.27,0.426,49.33425,,47.12817160869797,47.05956770183616,,0.06898909900294115,0.031543626745931,0.03744547225701014,,,,,,,,,,,,,,,,,,0.0018530843467057245,
10,2024-08-05 00:00:00-04:00,2024-08-05,00:00:00,1722830400,47.33371138990601,47.38234783594301,47.25589381839139,47.34343719482422,939549,0.0,0.0,0.0,1610534,50.13,50.09,7.75,2.76,49.9596,50.3,48.27,0.426,49.33425,,47.167310806175465,47.086602891644546,,0.08263853596024262,0.041762608588793326,0.040875927371449294,,,,,,,,,,,,,,,,,,0.00020550846501454778,
