,datetime,date,time,timestamp,open,high,low,close,volume,Capital Gains,Dividends,Stock Splits,average_volume,book_value,day_high,day_low,dividend_yield,fifty_day_average,fifty_two_week_high,fifty_two_week_low,market_cap,price_to_book,shares_outstanding,two_hundred_day_average,atr,ema_short,ema_long,rsi,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,stoch_k,stoch_d,williams_r,cci,adx,plus_di,minus_di,obv,donchian_upper,donchian_middle,donchian_lower,keltner_upper,keltner_middle,keltner_lower,returns,volatility
10,2024-08-05 00:00:00-04:00,2024-08-05,00:00:00,1722830400,220.55999755859375,223.10000610351562,220.24000549316406,222.47999572753906,10810436,0.0,0.0,0.0,10329539,170.017,313.31,311.61,0.0,306.3624,317.63,217.52,81507737600,1.841757,260300000,273.3853,,223.1711076778098,222.57988916502413,,0.5848040050460099,0.25674956959214573,0.3280544354538642,,,,,,,,,,,,,,,,,,-0.012691935106198704,
11,2024-08-06 00:00:00-04:00,2024-08-06,00:00:00,1722916800,221.5,222.13999938964844,220.11000061035156,220.6999969482422,10810436,0.0,0.0,0.0,10329539,170.017,313.31,311.61,0.0,306.3624,317.63,217.52,81507737600,1.841757,260300000,273.3853,,222.7218148178884,222.4008518110449,,0.35814421488368,0.2770284986504526,0.08111571623322739,,,,,,,,,,,,,,,,,,-0.008000713832612472,
12,2024-08-07 00:00:00-04:00,2024-08-07,00:00:00,1723003200,221.94000244140625,222.30999755859375,220.35000610351562,220.5500030517578,10810436,0.0,0.0,0.0,10329539,170.017,313.31,311.61,0.0,306.3624,317.63,217.52,81507737600,1.841757,260300000,273.3853,,222.3269399513192,222.22458050063662,,0.16451501757390474,0.254525802435143,-0.09001078486123826,,,,,,,,,,,,,,,,,,-0.0006796279952806517,
13,2024-08-08 00:00:00-04:00,2024-08-08,00:00:00,1723089600,222.72999572753906,224.25,222.52000427246094,224.00999450683594,10810436,0.0,0.0,0.0,10329539,170.017,313.31,311.61,0.0,306.3624,317.63,217.52,81507737600,1.841757,260300000,273.3853,3.094282967703683,222.63294987050404,222.39461992979847,54.73637532587638,0.286947129857964,0.2610100679197072,0.02593706193825679,,,,57.74017680662047,,-42.259823193379525,,,29.709191596950635,22.64544382791649,,,,,,,,0.015688013635013043,
14,2024-08-09 00:00:00-04:00,2024-08-09,00:00:00,1723176000,224.82000732421875,225.27999877929688,223.82000732421875,224.55999755859375,10810436,0.0,0.0,0.0,10329539,170.017,313.31,311.61,0.0,306.3624,317.63,217.52,81507737600,1.841757,260300000,273.3853,3.089996337890625,222.98332217742944,222.6008463706361,55.77888548171597,0.4234745595101117,0.2935029662377881,0.1299715932723236,,,,62.63344664306349,,-37.366553356936514,,,32.131358365395876,22.676858957265463,,,,,,,,0.0024552612171107047,
15,2024-08-12 00:00:00-04:00,2024-08-12,00:00:00,1723435200,226.13999938964844,228.5399932861328,225.97000122070312,228.41000366210938,10810436,0.0,0.0,0.0,10329539,170.017,313.31,311.61,0.0,306.3624,317.63,217.52,81507737600,1.841757,260300000,273.3853,3.306424822126116,223.9699915382803,223.1540994460145,60.81633115256243,0.8327375675293069,0.4013498864960919,0.43138768103321506,,,,96.88619974369557,72.41994106445985,-3.1138002563044376,,,35.27764171175525,21.192500934515362,,,,,,,,0.017144665770273848,
16,2024-08-13 00:00:00-04:00,2024-08-13,00:00:00,1723521600,228.07000732421875,228.8699951171875,227.58999633789062,228.05999755859375,10810436,0.0,0.0,0.0,10329539,170.017,313.31,311.61,0.0,306.3624,317.63,217.52,81507737600,1.841757,260300000,273.3853,3.173567635672433,224.7136289965191,223.6213278376887,61.80240101495096,1.1159746217649626,0.544274833549866,0.5716997882150966,,,,92.863451876967,84.12769942124203,-7.136548123032993,,,32.70316485453304,22.07969678830096,,,,,,,,-0.001532358906807807,
17,2024-08-14 00:00:00-04:00,2024-08-14,00:00:00,1723608000,226.5500030517578,227.47999572753906,225.35000610351562,226.1999969482422,10810436,0.0,0.0,0.0,10329539,170.017,313.31,311.61,0.0,306.3624,317.63,217.52,81507737600,1.841757,260300000,273.3853,3.0614242553710938,224.98387771501422,223.86691537202714,65.7968566041573,1.176790218169259,0.6707779104737447,0.5060123076955144,,,,72.81058730846863,87.52007964304373,-27.189412691531366,,,33.90111820807592,18.268776507555177,,,,,,,,-0.008155751250824572,
18,2024-08-15 00:00:00-04:00,2024-08-15,00:00:00,1723694400,226.50999450683594,227.5,225.1199951171875,226.91000366210938,10810436,0.0,0.0,0.0,10329539,170.017,313.31,311.61,0.0,306.3624,317.63,217.52,81507737600,1.841757,260300000,273.3853,3.037853785923549,225.33408243266786,224.15673330441592,63.464830203494074,1.2676657626900294,0.7901554809170017,0.4775102817730277,,,,80.04080408600245,81.90494775714603,-19.95919591399754,,,29.978871594618766,18.95134367545277,,,,,,,,0.0031388449312386157,
19,2024-08-16 00:00:00-04:00,2024-08-16,00:00:00,1723780800,229.99000549316406,232.02000427246094,229.00999450683594,231.99000549316406,10810436,0.0,0.0,0.0,10329539,170.017,313.31,311.61,0.0,306.3624,317.63,217.52,81507737600,1.841757,260300000,273.3853,3.2242824009486606,226.54425026184896,224.90275922715387,70.77250507494404,1.72966052896345,0.9780564905262914,0.7516040384371585,230.7942136190692,223.9755012512207,217.15678888337217,99.74812115807896,84.19983751751668,-0.2518788419210438,176.6959833370292,,38.25879933421042,16.415620905576596,-2162087.2,232.02000427246094,224.77000427246094,217.52000427246094,229.86599502563476,223.84200057983398,217.8180061340332,0.02238773852658915,
20,2024-08-19 00:00:00-04:00,2024-08-19,00:00:00,1724040000,230.14999389648438,231.77999877929688,229.74000549316406,231.61000061035156,10810436,0.0,0.0,0.0,10329539,170.017,313.31,311.61,0.0,306.3624,317.63,217.52,81507737600,1.841757,260300000,273.3853,3.1992830548967635,227.4652957797585,225.54154412079174,67.30108408765636,2.0415972295064364,1.1907646383223205,0.8508325911841159,231.99966547320406,224.46600112915038,216.9323367850967,96.55748500385634,92.11547008264593,-3.4425149961436654,152.34050465115345,,35.49904526028368,16.54389332806424,-3243130.8,232.02000427246094,224.77000427246094,217.52000427246094,230.42249476114907,224.3255007425944,218.2285067240397,-0.0016380226467286318,
21,2024-08-20 00:00:00-04:00,2024-08-20,00:00:00,1724126400,233.7100067138672,234.00999450683594,231.1300048828125,232.4600067138672,10810436,0.0,0.0,0.0,10329539,170.017,313.31,311.61,0.0,306.3624,317.63,217.52,81507737600,1.841757,260300000,273.3853,3.113567897251674,228.37342504050554,226.20044532013225,62.79774098813926,2.330532769762101,1.4187182646102767,0.9118145051518243,233.23243975554578,224.96000137329102,216.68756299103626,88.84900378725507,95.05153664973011,-11.150996212744936,158.89822385075706,,33.149835597650586,16.999339450157894,-4324174.4,234.00999450683594,225.76499938964844,217.52000427246094,231.1223274230957,224.83233413696288,218.54234085083007,0.0036699887797402297,
22,2024-08-21 00:00:00-04:00,2024-08-21,00:00:00,1724212800,231.69000244140625,232.8699951171875,230.47999572753906,232.14999389648438,10810436,0.0,0.0,0.0,10329539,170.017,313.31,311.61,0.0,306.3624,317.63,217.52,81507737600,1.841757,260300000,273.3853,3.1042818341936385,229.06007392341076,226.76706899407054,64.10251567193528,2.5056176233363203,1.6360981363554854,0.8695194869808349,234.2002740418257,225.47750091552734,216.75472778922898,86.61869476919699,90.67506118676947,-13.381305230803008,127.12977272058174,,31.01705608928615,18.545841904563282,-5405218.0,234.00999450683594,225.76499938964844,217.52000427246094,231.49866027832033,225.2836669921875,219.06867370605468,-0.0013336178629832496,
23,2024-08-22 00:00:00-04:00,2024-08-22,00:00:00,1724299200,230.35000610351562,230.3800048828125,228.25999450683594,229.3699951171875,10810436,0.0,0.0,0.0,10329539,170.017,313.31,311.61,0.0,306.3624,317.63,217.52,81507737600,1.841757,260300000,273.3853,2.9614246913364957,229.11642323137016,227.01496672008167,58.06967091899714,2.392472034787147,1.787372916041818,0.6050991187453292,234.2294088934507,226.02950057983398,217.82959226621725,66.61869476919699,80.69546444188302,-33.38130523080301,72.49281366016125,,32.51329809257526,19.53694335802002,-6486261.6,234.00999450683594,226.52999877929688,219.0500030517578,232.00799357096352,225.83200022379555,219.65600687662757,-0.011975011209935604,
24,2024-08-23 00:00:00-04:00,2024-08-23,00:00:00,1724385600,231.0399932861328,232.72999572753906,230.52000427246094,232.02000427246094,10810436,0.0,0.0,0.0,10329539,170.017,313.31,311.61,0.0,306.3624,317.63,217.52,81507737600,1.841757,260300000,273.3853,2.837139674595424,229.64434705702303,227.4916369631654,69.26492936967006,2.4879573093099054,1.9274897946954357,0.5604675146144698,234.80205305016008,226.5990005493164,218.39594804847272,85.68351720731104,79.64030224856835,-14.31648279268895,110.75870516409769,,39.85398874490173,13.771456735791007,-7567305.2,234.00999450683594,226.52999877929688,219.0500030517578,232.63799463907878,226.39700037638346,220.15600611368814,0.011553425520716143,
25,2024-08-26 00:00:00-04:00,2024-08-26,00:00:00,1724644800,233.4499969482422,233.5,232.05999755859375,232.75999450683594,10810436,0.0,0.0,0.0,10329539,170.017,313.31,311.61,0.0,306.3624,317.63,217.52,81507737600,1.841757,260300000,273.3853,2.7735682896205356,230.21082841153446,227.99338530065785,75.42154599888326,2.59344547973447,2.0606809317032426,0.5327645480312273,235.30506168903457,227.22099990844725,219.13693812785993,90.84918696053823,81.05046631234876,-9.150813039461763,116.52704848052332,,42.75047548688285,13.75229884154105,-7567305.2,234.00999450683594,227.05999755859375,220.11000061035156,233.1593271891276,227.02033335367838,220.88133951822917,0.0031893380775307456,
26,2024-08-27 00:00:00-04:00,2024-08-27,00:00:00,1724731200,231.69000244140625,233.47000122070312,231.57000732421875,233.38999938964844,10810436,0.0,0.0,0.0,10329539,170.017,313.31,311.61,0.0,306.3624,317.63,217.52,81507737600,1.841757,260300000,273.3853,2.769282749720982,230.78885949846426,228.5073485472284,76.52887121730873,2.696794772231783,2.1879036998089507,0.5088910724228324,235.9783725963238,227.76449966430664,219.5506267322895,94.60404139132652,90.37891518639192,-5.395958608673481,105.13225662231088,30.98776549719475,42.37815389314035,15.037420872251092,-7567305.2,234.00999450683594,227.05999755859375,220.11000061035156,233.63316090901694,227.56416676839194,221.49517262776695,0.002706671669018279,
27,2024-08-28 00:00:00-04:00,2024-08-28,00:00:00,1724817600,232.0,232.02000427246094,230.72999572753906,231.75,10810436,0.0,0.0,0.0,10329539,170.017,313.31,311.61,0.0,306.3624,317.63,217.52,81507737600,1.841757,260300000,273.3853,2.6949975149972096,230.96361231692532,228.8161724951114,67.29219833108225,2.616207574048559,2.2735644746568724,0.3426430993916867,236.40403382953733,228.02449951171874,219.64496519390016,77.82141953337097,87.75821596174524,-22.17858046662903,71.02354852713096,32.66378624346832,38.40446221919536,17.678292017013185,-8648348.8,234.00999450683594,227.05999755859375,220.11000061035156,233.78632761637374,227.85933329264327,221.9323389689128,-0.007026862307456638,
28,2024-08-29 00:00:00-04:00,2024-08-29,00:00:00,1724904000,231.9499969482422,233.61000061035156,231.9199981689453,232.9499969482422,10810436,0.0,0.0,0.0,10329539,170.017,313.31,311.61,0.0,306.3624,317.63,217.52,81507737600,1.841757,260300000,273.3853,2.723569597516741,231.32477315898294,229.20987006207622,68.21533468893134,2.618981376767067,2.3426478550789116,0.2763335216881555,236.96903152386042,228.3834991455078,219.7979667671552,88.0765170824644,86.83399266905396,-11.923482917535594,87.04840900233364,34.18747784769163,39.470227933567195,17.492834807190086,-8648348.8,234.00999450683594,227.05999755859375,220.11000061035156,234.0551602681478,228.19416631062828,222.33317235310875,0.005177980359189593,
29,2024-08-30 00:00:00-04:00,2024-08-30,00:00:00,1724990400,232.52999877929688,232.86000061035156,230.5500030517578,231.2899932861328,10810436,0.0,0.0,0.0,10329539,170.017,313.31,311.61,0.0,306.3624,317.63,217.52,81507737600,1.841757,260300000,273.3853,2.610712323869978,231.31844954573745,229.4079770357959,56.90975000970146,2.458886697853842,2.365895623633898,0.09299107421994401,237.2347752006797,228.6809989929199,220.12722278516011,69.40380869012984,78.4339151019884,-30.596191309870154,57.621169042399146,33.75662277630199,32.25718781349946,21.997303930675365,-8648348.8,234.00999450683594,227.05999755859375,220.11000061035156,234.00165990193688,228.48966649373375,222.97767308553063,-0.0071260085162319076,
30,2024-09-03 00:00:00-04:00,2024-09-03,00:00:00,1725336000,230.3800048828125,230.5399932861328,228.52000427246094,230.2899932861328,10810436,0.0,0.0,0.0,10329539,170.017,313.31,311.61,0.0,306.3624,317.63,217.52,81507737600,1.841757,260300000,273.3853,2.7171401977539062,231.1314574985366,229.49197858344704,55.18844111388263,2.2256628132596745,2.3378490615590533,-0.11218624829937873,237.13219341130682,229.0714988708496,221.0108043303924,58.1552139920874,71.87851325489389,-41.844786007912596,18.67150098687632,32.8326284242324,30.12618998815477,26.47217975865899,-8648348.8,234.00999450683594,227.05999755859375,220.11000061035156,234.16082611083985,228.8818328857422,223.60283966064455,-0.0043235765879541255,
31,2024-09-04 00:00:00-04:00,2024-09-04,00:00:00,1725422400,229.7899932861328,231.05999755859375,229.3800048828125,230.42999267578125,10810436,0.0,0.0,0.0,10329539,170.017,313.31,311.61,0.0,306.3624,317.63,217.52,81507737600,1.841757,260300000,273.3853,2.643568856375558,231.0039184398538,229.58131325890744,60.69799768301446,2.0287419112474936,2.276027631496741,-0.24728572024924755,236.60162367173908,229.55799865722656,222.51437364271405,59.730010384215994,62.429677688811076,-40.269989615784006,22.808984479526956,32.18867115354907,32.36964978138393,21.156510965848067,-7567305.2,234.00999450683594,227.18000030517578,220.35000610351562,234.557159169515,229.34716618855796,224.13717320760094,0.000607926500195255,
32,2024-09-05 00:00:00-04:00,2024-09-05,00:00:00,1725508800,232.72000122070312,232.88999938964844,231.3300018310547,232.35000610351562,10810436,0.0,0.0,0.0,10329539,170.017,313.31,311.61,0.0,306.3624,317.63,217.52,81507737600,1.841757,260300000,273.3853,2.6492832728794644,231.24866165142868,229.84499829172728,62.96470848352083,2.004503051641308,2.2217227155256545,-0.21721966388434666,235.86683970341443,230.14799880981445,224.42915791621448,71.13063646399456,63.005286946765985,-28.869363536005434,65.45411046254846,32.650659498357165,37.233783459111834,20.490733640292124,-5405218.0,234.00999450683594,228.26499938964844,222.52000427246094,235.1631607055664,229.90316619873047,224.64317169189454,0.008332306942507639,
33,2024-09-06 00:00:00-04:00,2024-09-06,00:00:00,1725595200,231.8300018310547,232.75999450683594,229.6199951171875,230.6300048828125,10810436,0.0,0.0,0.0,10329539,170.017,313.31,311.61,0.0,306.3624,317.63,217.52,81507737600,1.841757,260300000,273.3853,2.508568899972098,231.13617860258938,229.91976082421158,46.14075637347402,1.8254610779149232,2.1424703880035083,-0.31700931008858513,235.41470013636086,230.47899932861327,225.54329852086568,41.21757175611413,57.359406201441566,-58.78242824388587,24.8493942936268,29.804678397688097,26.452171555537795,26.509174834095262,-4324174.4,234.00999450683594,228.91500091552734,223.82000732421875,235.47766087849936,230.2736661275228,225.06967137654624,-0.007402630408956501,
34,2024-09-09 00:00:00-04:00,2024-09-09,00:00:00,1725854400,231.25999450683594,231.6199951171875,230.38999938964844,231.60000610351562,10810436,0.0,0.0,0.0,10329539,170.017,313.31,311.61,0.0,306.3624,317.63,217.52,81507737600,1.841757,260300000,273.3853,2.435711451939174,231.22051087548505,230.0797841841453,49.97255769796374,1.741762066784645,2.0623287237597356,-0.3205666569750907,234.9210239463001,230.83099975585938,226.74097556541867,58.087158203125,56.81178880774456,-41.912841796875,24.625704772915505,27.210784961444837,27.24341376648656,27.302122137575374,-3243130.8,234.00999450683594,229.56499481201172,225.1199951171875,235.7871612548828,230.60616607666014,225.4251708984375,0.004205876079289794,
35,2024-09-10 00:00:00-04:00,2024-09-10,00:00:00,1725940800,232.38999938964844,232.74000549316406,231.1199951171875,232.6199951171875,10810436,0.0,0.0,0.0,10329539,170.017,313.31,311.61,0.0,306.3624,317.63,217.52,81507737600,1.841757,260300000,273.3853,2.3457129342215404,231.47496255579458,230.32170903491124,50.43522368878745,1.7377034230662503,1.9974036636210386,-0.25970024055478835,235.03919592426388,231.04149932861327,227.04380273296266,81.49524553787883,60.26665849903932,-18.50475446212117,60.813477885675134,25.371923968316032,24.908686502794115,28.349629054163618,-2162087.2,234.00999450683594,229.56499481201172,225.1199951171875,235.77716267903645,230.83216603597003,225.88716939290362,0.004404097525005923,
36,2024-09-11 00:00:00-04:00,2024-09-11,00:00:00,1726027200,231.72000122070312,232.8699951171875,231.08999633789062,232.25,10810436,0.0,0.0,0.0,10329539,170.017,313.31,311.61,0.0,306.3624,317.63,217.52,81507737600,1.841757,260300000,273.3853,2.3021414620535716,231.615878454741,230.50535579349113,50.27116618838148,1.685205405983453,1.9349640120935216,-0.24975860611006873,235.0236380884159,231.2509994506836,227.47836081295128,74.57945684477123,71.38728686192502,-25.42054315522877,53.83629446906796,23.721931105224623,25.78343963519021,26.86940400260578,-1081043.6,234.00999450683594,229.56499481201172,225.1199951171875,236.0219960530599,231.0269994099935,226.0320027669271,-0.001590555949419148,
37,2024-09-12 00:00:00-04:00,2024-09-12,00:00:00,1726113600,234.6300048828125,236.4499969482422,234.4199981689453,236.3300018310547,10810436,0.0,0.0,0.0,10329539,170.017,313.31,311.61,0.0,306.3624,317.63,217.52,81507737600,1.841757,260300000,273.3853,2.324284144810268,232.47299179588893,231.06008398754483,67.62919143127246,1.9503400924444918,1.9380392281637158,0.012300864280776036,235.39237752048928,231.75749969482422,228.12262186915916,98.48681931883779,84.85384056716262,-1.513180681162209,239.46378492062476,24.064946680295687,36.5396663134103,19.791047295713092,1081043.6,236.4499969482422,230.78499603271484,225.1199951171875,236.6404965718587,231.4964993794759,226.35250218709308,0.017567284525531468,
38,2024-09-13 00:00:00-04:00,2024-09-13,00:00:00,1726200000,238.1300048828125,238.97999572753906,237.75999450683594,238.67999267578125,10810436,0.0,0.0,0.0,10329539,170.017,313.31,311.61,0.0,306.3624,317.63,217.52,81507737600,1.841757,260300000,273.3853,2.2735693795340404,233.6015374104148,231.78578957690067,67.12961109685178,2.323304257855739,2.0150922341021205,0.30821202375361834,236.45643923081548,232.34599914550782,228.23555906020016,97.13189964785137,90.06605860382012,-2.868100352148632,333.7166923201715,22.76335035271485,37.92025825391933,20.232510981496244,3243130.8,238.97999572753906,233.6199951171875,228.25999450683594,237.2656618754069,232.0946657816569,226.92366968790688,0.009943683944142245,
39,2024-09-16 00:00:00-04:00,2024-09-16,00:00:00,1726459200,238.72999572753906,239.27999877929688,238.0500030517578,238.66000366210938,10810436,0.0,0.0,0.0,10329539,170.017,313.31,311.61,0.0,306.3624,317.63,217.52,81507737600,1.841757,260300000,273.3853,2.255712236676897,234.52125854708655,232.44047663263484,65.7585832790608,2.5874416825676008,2.1295621237952167,0.45787955877238407,237.65882762478327,232.67949905395508,227.7001704831269,94.23796065329205,96.6188932066604,-5.762039346707943,250.3753244817993,21.14059496481779,36.73216162348252,20.392679833303134,4324174.4,239.27999877929688,233.7699966430664,228.25999450683594,237.26049474080406,232.4774991353353,227.69450352986655,-8.374817448153493e-05,
40,2024-09-17 00:00:00-04:00,2024-09-17,00:00:00,1726545600,238.0800018310547,238.60000610351562,236.61000061035156,237.33999633789062,10810436,0.0,0.0,0.0,10329539,170.017,313.31,311.61,0.0,306.3624,317.63,217.52,81507737600,1.841757,260300000,273.3853,2.2664271763392856,235.0337563272327,232.90709755694493,60.17516565740578,2.659600713870617,2.235569841810297,0.4240308720603201,238.33069635548324,232.96599884033202,227.6013013251808,81.9702283288923,91.11336287667858,-18.029771671107696,163.59351397050847,19.32277178361299,36.55850376252251,23.290322084237417,5405218.0,239.27999877929688,233.7699966430664,228.25999450683594,237.56416168212888,232.80116577148436,228.03816986083984,-0.0055309113549146804,
41,2024-09-18 00:00:00-04:00,2024-09-18,00:00:00,1726632000,238.19000244140625,240.2899932861328,235.3000030517578,235.50999450683594,10810436,0.0,0.0,0.0,10329539,170.017,313.31,311.61,0.0,306.3624,317.63,217.52,81507737600,1.841757,260300000,273.3853,2.432854788643973,235.12034508716056,233.1549925045536,59.59182720191825,2.539843675361567,2.2964246085205513,0.24341906684101566,238.59487173095553,233.11849822998047,227.64212472900542,59.38824773970063,78.53214557396167,-40.61175226029937,119.85388939976116,19.109580748505532,39.019395615177096,19.230796799862375,5405218.0,240.2899932861328,234.27499389648438,228.25999450683594,238.0001614888509,233.0261655171712,228.0521695454915,-0.007710465405288858,
42,2024-09-19 00:00:00-04:00,2024-09-19,00:00:00,1726718400,238.24000549316406,239.52000427246094,237.38999938964844,239.1699981689453,10810436,0.0,0.0,0.0,10329539,170.017,313.31,311.61,0.0,306.3624,317.63,217.52,81507737600,1.841757,260300000,273.3853,2.5864268711635043,235.85664564748504,233.72785018687662,64.09791910489139,2.7090389524203147,2.378947477300504,0.3300914751198105,239.5509507424231,233.46949844360353,227.38804614478394,90.48431467619446,77.28093024826246,-9.515685323805547,137.0530503049601,18.36938879940254,32.31152896875212,18.08894603037348,6486261.6,240.2899932861328,234.27499389648438,228.25999450683594,238.5051628112793,233.36916580200196,228.23316879272463,0.01554075728197235,
43,2024-09-20 00:00:00-04:00,2024-09-20,00:00:00,1726804800,241.11000061035156,242.6300048828125,240.47000122070312,242.2100067138672,10810436,0.0,0.0,0.0,10329539,170.017,313.31,311.61,0.0,306.3624,317.63,217.52,81507737600,1.841757,260300000,273.3853,2.662142072405134,237.01180220500905,234.5356746180186,73.29354157498808,3.053234920053626,2.513804965851129,0.5394299542024972,241.0248203702058,234.1114990234375,227.1981776766692,97.023400774078,82.2986543966577,-2.976599225921989,173.17352054471232,20.459628748887276,39.73705909374148,13.898603331141612,8648348.8,242.6300048828125,235.57500457763672,228.52000427246094,239.08383051554364,233.99083277384443,228.89783503214522,0.012710660066880486,
44,2024-09-23 00:00:00-04:00,2024-09-23,00:00:00,1727064000,242.97000122070312,243.4600067138672,242.58999633789062,242.67999267578125,10810436,0.0,0.0,0.0,10329539,170.017,313.31,311.61,0.0,306.3624,317.63,217.52,81507737600,1.841757,260300000,273.3853,2.5535714285714284,238.04238229060397,235.31132395685313,77.04060598270048,3.3256011831662704,2.6761642093141575,0.6494369738521129,242.46329526511585,234.6444984436035,226.82570162209117,94.46012829085329,93.98928124704192,-5.539871709146711,162.01943019764292,24.746443805436993,43.74825004097465,8.81121442034528,10810436.0,243.4600067138672,235.99000549316406,228.52000427246094,239.43049697875975,234.5484992980957,229.66650161743163,0.0019404068737312041,
45,2024-09-24 00:00:00-04:00,2024-09-24,00:00:00,1727150400,243.38999938964844,246.19000244140625,243.14999389648438,246.07000732421875,10810436,0.0,0.0,0.0,10329539,170.017,313.31,311.61,0.0,306.3624,317.63,217.52,81507737600,1.841757,260300000,273.3853,2.6842869349888394,239.5019504785339,236.3359604680308,79.89299017394784,3.771523484532594,2.895236064357845,0.8762874201747488,244.58381733836765,235.30999908447265,226.03618083057765,99.27582942578357,96.91978616357163,-0.7241705742164335,168.56879089920696,28.25008798747184,47.498623542538624,8.382138698187948,12972523.2,246.19000244140625,237.3550033569336,228.52000427246094,240.25166524251304,235.16666615804039,230.08166707356773,0.01396907347432852,
