,datetime,date,time,timestamp,open,high,low,close,volume,Capital Gains,Dividends,Stock Splits,average_volume,book_value,day_high,day_low,dividend_frequency,dividend_yield,fifty_day_average,fifty_two_week_high,fifty_two_week_low,latest_dividend_amount,market_cap,pe_ratio,price_to_book,shares_outstanding,two_hundred_day_average,atr,ema_short,ema_long,rsi,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,stoch_k,stoch_d,williams_r,cci,adx,plus_di,minus_di,obv,donchian_upper,donchian_middle,donchian_lower,keltner_upper,keltner_middle,keltner_lower,returns,volatility
0,2024-07-22 00:00:00-04:00,2024-07-22,00:00:00,1721620800,546.1971170807535,548.4392113369664,544.2414938910474,547.8268432617188,62249551,0.0,0.0,0.0,69241619,429.22,631.54,628.34,32.75,1.21,602.5696,631.54,481.8,1.761,577073840128,27.18147,1.4649131,917782016,585.74,,547.8268432617188,547.8268432617188,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1,2024-07-23 00:00:00-04:00,2024-07-23,00:00:00,1721707200,547.7180070400975,549.890954616908,546.4735582447556,546.9674072265625,62249551,0.0,0.0,0.0,69241619,429.22,631.54,628.34,32.75,1.21,602.5696,631.54,481.8,1.761,577073840128,27.18147,1.4649131,917782016,585.74,,547.6705821644176,547.7449922107514,,-0.06855899995548498,-0.013711799991096996,-0.054847199964387985,,,,,,,,,,,,,,,,,,-0.001568809644374558,
2,2024-07-24 00:00:00-04:00,2024-07-24,00:00:00,1721793600,542.1079799162109,542.414163924434,533.6433997274702,534.5718383789062,62249551,0.0,0.0,0.0,69241619,429.22,631.54,628.34,32.75,1.21,602.5696,631.54,481.8,1.761,577073840128,27.18147,1.4649131,917782016,585.74,,545.2889923852338,546.4904061315281,,-1.1103123239507795,-0.23303190478303348,-0.877280419167746,,,,,,,,,,,,,,,,,,-0.0226623537049655,
3,2024-07-25 00:00:00-04:00,2024-07-25,00:00:00,1721880000,534.690395170986,540.725276974558,530.8384083708338,531.7865600585938,62249551,0.0,0.0,0.0,69241619,429.22,631.54,628.34,32.75,1.21,602.5696,631.54,481.8,1.761,577073840128,27.18147,1.4649131,917782016,585.74,,542.8340046894809,545.0900398388676,,-2.1360351381149485,-0.6136325514494165,-1.522402586665532,,,,,,,,,,,,,,,,,,-0.005210297513536966,
4,2024-07-26 00:00:00-04:00,2024-07-26,00:00:00,1721966400,535.6089691765218,540.4585404543662,534.828649074335,537.7423706054688,62249551,0.0,0.0,0.0,69241619,429.22,631.54,628.34,32.75,1.21,602.5696,631.54,481.8,1.761,577073840128,27.18147,1.4649131,917782016,585.74,,541.9082530378423,544.3902618166392,,-2.4402144487422675,-0.9789489309079867,-1.4612655178342808,,,,,,,,,,,,,,,,,,0.011199625929280366,
5,2024-07-29 00:00:00-04:00,2024-07-29,00:00:00,1722225600,539.302981035441,540.3202788158294,536.0435288049198,538.0584716796875,62249551,0.0,0.0,0.0,69241619,429.22,631.54,628.34,32.75,1.21,602.5696,631.54,481.8,1.761,577073840128,27.18147,1.4649131,917782016,585.74,,541.208292790905,543.7872341845485,,-2.6255068206779697,-1.3082605088619834,-1.3172463118159863,,,,,,,,,,,,,,,,,,0.0005878299563093492,
6,2024-07-30 00:00:00-04:00,2024-07-30,00:00:00,1722312000,539.5400012266922,540.6067321086199,531.8952271888836,535.3323974609375,62249551,0.0,0.0,0.0,69241619,429.22,631.54,628.34,32.75,1.21,602.5696,631.54,481.8,1.761,577073840128,27.18147,1.4649131,917782016,585.74,,540.1399481854563,542.9820116394427,,-2.958223211346194,-1.6382530493588257,-1.3199701619873685,,,,,,,,,,,,,,,,,,-0.00506650180646695,
7,2024-07-31 00:00:00-04:00,2024-07-31,00:00:00,1722398400,542.2264921510769,546.6909069240734,540.8437509599753,544.0339965820312,62249551,0.0,0.0,0.0,69241619,429.22,631.54,628.34,32.75,1.21,602.5696,631.54,481.8,1.761,577073840128,27.18147,1.4649131,917782016,585.74,,540.8479569848336,543.082200681594,,-2.4910418415392996,-1.8088108077949205,-0.6822310337443791,,,,,,,,,,,,,,,,,,0.016254572229077002,
8,2024-08-01 00:00:00-04:00,2024-08-01,00:00:00,1722484800,545.7722853894631,548.043978708858,532.7939193368863,536.3298950195312,62249551,0.0,0.0,0.0,69241619,429.22,631.54,628.34,32.75,1.21,602.5696,631.54,481.8,1.761,577073840128,27.18147,1.4649131,917782016,585.74,,540.0264911729604,542.4391239518737,,-2.7112008150063502,-1.9892888092372065,-0.7219120057691437,,,,,,,,,,,,,,,,,,-0.014161066423977298,
9,2024-08-02 00:00:00-04:00,2024-08-02,00:00:00,1722571200,529.1592759231037,530.3840119652383,522.0972101428371,526.3443603515625,62249551,0.0,0.0,0.0,69241619,429.22,631.54,628.34,32.75,1.21,602.5696,631.54,481.8,1.761,577073840128,27.18147,1.4649131,917782016,585.74,,537.5388310236153,540.9062893232726,,-3.649360031948163,-2.321303053779398,-1.3280569781687648,,,,,,,,,,,,,,,,,,-0.018618269763994943,
10,2024-08-05 00:00:00-04:00,2024-08-05,00:00:00,1722830400,505.3458510396379,517.1389683143175,503.9926793749422,511.0152282714844,62249551,0.0,0.0,0.0,69241619,429.22,631.54,628.34,32.75,1.21,602.5696,631.54,481.8,1.761,577073840128,27.18147,1.4649131,917782016,585.74,,532.7163577959551,538.0595216040547,,-5.565633658083129,-2.9701691746401444,-2.595464483442985,,,,,,,,,,,,,,,,,,-0.029123769977965175,
11,2024-08-06 00:00:00-04:00,2024-08-06,00:00:00,1722916800,512.8326148471089,523.23310551279,511.49924643144766,515.7266235351562,62249551,0.0,0.0,0.0,69241619,429.22,631.54,628.34,32.75,1.21,602.5696,631.54,481.8,1.761,577073840128,27.18147,1.4649131,917782016,585.74,,529.6273152030825,535.9325789308263,,-6.6277238152682685,-3.7016801027657693,-2.926043712502499,,,,,,,,,,,,,,,,,,0.009219676837436408,
12,2024-08-07 00:00:00-04:00,2024-08-07,00:00:00,1723003200,521.9687339288903,525.0504071552026,511.67693763261536,512.2794189453125,62249551,0.0,0.0,0.0,69241619,429.22,631.54,628.34,32.75,1.21,602.5696,631.54,481.8,1.761,577073840128,27.18147,1.4649131,917782016,585.74,,526.4731522471243,533.679897027444,,-7.659306796694182,-4.493205441551452,-3.1661013551427297,,,,,,,,,,,,,,,,,,-0.00668417031917834,
13,2024-08-08 00:00:00-04:00,2024-08-08,00:00:00,1723089600,517.4648735918801,524.7540902312787,515.4203916203253,524.1220092773438,62249551,0.0,0.0,0.0,69241619,429.22,631.54,628.34,32.75,1.21,602.5696,631.54,481.8,1.761,577073840128,27.18147,1.4649131,917782016,585.74,10.981798427541955,526.0456717071642,532.7696220036249,36.33881895751801,-7.435533473071473,-5.0816710478554565,-2.3538624252160165,,,,43.856397209446506,,-56.143602790553494,,,10.04737653478031,36.8366174582075,,,,,,,,0.023117443125888038,
14,2024-08-09 00:00:00-04:00,2024-08-09,00:00:00,1723176000,523.2922939838902,527.9344868094374,522.0576714390269,526.4331665039062,62249551,0.0,0.0,0.0,69241619,429.22,631.54,628.34,32.75,1.21,602.5696,631.54,481.8,1.761,577073840128,27.18147,1.4649131,917782016,585.74,11.101733993577065,526.1161253065718,532.1661500512707,37.99065878455931,-6.991111250187487,-5.463559088321864,-1.5275521618656231,,,,48.89178735075047,,-51.10821264924953,,,11.985099113613352,36.438659754642906,,,,,,,,0.004409578658505664,
