,datetime,date,time,timestamp,open,high,low,close,volume,Capital Gains,Dividends,Stock Splits,average_volume,book_value,day_high,day_low,dividend_yield,fifty_day_average,fifty_two_week_high,fifty_two_week_low,market_cap,price_to_book,shares_outstanding,two_hundred_day_average,atr,ema_short,ema_long,rsi,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,stoch_k,stoch_d,williams_r,cci,adx,plus_di,minus_di,obv,donchian_upper,donchian_middle,donchian_lower,keltner_upper,keltner_middle,keltner_lower,returns,volatility
0,2023-07-24 00:00:00-04:00,2023-07-24,00:00:00,1690171200,182.22000122070312,182.5399932861328,181.33999633789062,181.39999389648438,13599890,0.0,0.0,0.0,10137331,170.017,316.24,313.63,0.0,306.5918,317.63,217.52,82280833024,1.8592259,260300000,273.73776,,181.39999389648438,181.39999389648438,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1,2023-07-25 00:00:00-04:00,2023-07-25,00:00:00,1690257600,181.72000122070312,182.47000122070312,181.10000610351562,182.41000366210938,13599890,0.0,0.0,0.0,10137331,170.017,316.24,313.63,0.0,306.5918,317.63,217.52,82280833024,1.8592259,260300000,273.73776,,181.5836320356889,181.49618530273438,,0.08057057959399572,0.016114115918799143,0.06445646367519657,,,,,,,,,,,,,,,,,,0.005567859975791123,
2,2023-07-26 00:00:00-04:00,2023-07-26,00:00:00,1690344000,182.66000366210938,183.63999938964844,182.30999755859375,183.3000030517578,13599890,0.0,0.0,0.0,10137331,170.017,316.24,313.63,0.0,306.5918,317.63,217.52,82280833024,1.8592259,260300000,273.73776,,181.89569949315597,181.66797746930806,,0.21377459663142417,0.05564621206132415,0.15812838457010003,,,,,,,,,,,,,,,,,,0.0048791150253855164,
3,2023-07-27 00:00:00-04:00,2023-07-27,00:00:00,1690430400,181.63999938964844,181.63999938964844,180.32000732421875,180.4199981689453,13599890,0.0,0.0,0.0,10137331,170.017,316.24,313.63,0.0,306.5918,317.63,217.52,82280833024,1.8592259,260300000,273.73776,,181.6273901614813,181.54912229784495,,0.0859565612468316,0.06170828189842564,0.024248279348405954,,,,,,,,,,,,,,,,,,-0.01571197400361901,
4,2023-07-28 00:00:00-04:00,2023-07-28,00:00:00,1690516800,181.47999572753906,182.27000427246094,181.25,181.86000061035156,13599890,0.0,0.0,0.0,10137331,170.017,316.24,313.63,0.0,306.5918,317.63,217.52,82280833024,1.8592259,260300000,273.73776,,181.66968297036678,181.57872975617892,,0.09970665350789432,0.06930795622031938,0.03039869728757494,,,,,,,,,,,,,,,,,,0.007981390400291666,
5,2023-07-31 00:00:00-04:00,2023-07-31,00:00:00,1690776000,182.42999267578125,183.08999633789062,182.30999755859375,182.35000610351562,13599890,0.0,0.0,0.0,10137331,170.017,316.24,313.63,0.0,306.5918,317.63,217.52,82280833024,1.8592259,260300000,273.73776,,181.79337808548473,181.65218464640145,,0.14843201694480967,0.08513276836521744,0.06329924857959224,,,,,,,,,,,,,,,,,,0.0026944104889450315,
6,2023-08-01 00:00:00-04:00,2023-08-01,00:00:00,1690862400,180.85000610351562,181.3800048828125,180.19000244140625,180.4600067138672,13599890,0.0,0.0,0.0,10137331,170.017,316.24,313.63,0.0,306.5918,317.63,217.52,82280833024,1.8592259,260300000,273.73776,,181.5509469270088,181.538643890922,,0.03414644420183777,0.07493550353254151,-0.040789059330703745,,,,,,,,,,,,,,,,,,-0.010364679607279714,
7,2023-08-02 00:00:00-04:00,2023-08-02,00:00:00,1690948800,180.57000732421875,180.7899932861328,179.41000366210938,179.60000610351562,13599890,0.0,0.0,0.0,10137331,170.017,316.24,313.63,0.0,306.5918,317.63,217.52,82280833024,1.8592259,260300000,273.73776,,181.1962304136464,181.35401172069282,,-0.12438670500321791,0.03507106182538963,-0.15945776682860754,,,,,,,,,,,,,,,,,,-0.004765602229612864,
8,2023-08-03 00:00:00-04:00,2023-08-03,00:00:00,1691035200,179.44000244140625,179.9499969482422,179.27999877929688,179.5399932861328,13599890,0.0,0.0,0.0,10137331,170.017,316.24,313.63,0.0,306.5918,317.63,217.52,82280833024,1.8592259,260300000,273.73776,,180.8950963904621,181.18124806025855,,-0.2519634232314161,-0.022335835185971507,-0.22962758804544456,,,,,,,,,,,,,,,,,,-0.0003341470787491252,
9,2023-08-04 00:00:00-04:00,2023-08-04,00:00:00,1691121600,180.25,180.77000427246094,179.85000610351562,180.19000244140625,13599890,0.0,0.0,0.0,10137331,170.017,316.24,313.63,0.0,306.5918,317.63,217.52,82280833024,1.8592259,260300000,273.73776,,180.76689749063374,181.08684371560597,,-0.2971927322689112,-0.07730721460255945,-0.21988551766635173,,,,,,,,,,,,,,,,,,0.003620414278603157,
