,datetime,date,time,timestamp,open,high,low,close,volume,Capital Gains,Dividends,Stock Splits,average_volume,book_value,day_high,day_low,dividend_frequency,dividend_yield,fifty_day_average,fifty_two_week_high,fifty_two_week_low,forward_pe,latest_dividend_amount,market_cap,price_to_book,shares_outstanding,two_hundred_day_average,atr,ema_short,ema_long,rsi,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,stoch_k,stoch_d,williams_r,cci,adx,plus_di,minus_di,obv,donchian_upper,donchian_middle,donchian_lower,keltner_upper,keltner_middle,keltner_lower,returns,volatility
0,2023-07-24 00:00:00-04:00,2023-07-24,00:00:00,1690171200,94.1135323525156,94.26117928011497,93.47682433777408,93.53218841552734,34327008,0.0,0.0,0.0,37585639,148.865,86.77,86.11,68.5,4.3,86.1536,101.64,83.3,-4326.0,0.328,9491244032,0.5811977,109700000,89.1613,,93.53218841552734,93.53218841552734,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1,2023-07-25 00:00:00-04:00,2023-07-25,00:00:00,1690257600,93.04311814616838,93.6613738008231,93.01543610792903,93.35685729980469,34327008,0.0,0.0,0.0,37585639,148.865,86.77,86.11,68.5,4.3,86.1536,101.64,83.3,-4326.0,0.328,9491244032,0.5811977,109700000,89.1613,,93.5003100308505,93.51549021402995,,-0.013986527749949573,-0.0027973055499899147,-0.011189222199959659,,,,,,,,,,,,,,,,,,-0.0018745537626440045,
2,2023-07-26 00:00:00-04:00,2023-07-26,00:00:00,1690344000,93.82746713645655,93.83669682868356,93.13538806347134,93.44912719726562,34327008,0.0,0.0,0.0,37585639,148.865,86.77,86.11,68.5,4.3,86.1536,101.64,83.3,-4326.0,0.328,9491244032,0.5811977,109700000,89.1613,,93.49100406110779,93.50916992671907,,-0.017424681286513533,-0.005722780697294639,-0.011701900589218894,,,,,,,,,,,,,,,,,,0.0009883569362731937,
3,2023-07-27 00:00:00-04:00,2023-07-27,00:00:00,1690430400,92.93236087298168,93.13537182542672,91.27137561152345,91.63125610351562,34327008,0.0,0.0,0.0,37585639,148.865,86.77,86.11,68.5,4.3,86.1536,101.64,83.3,-4326.0,0.328,9491244032,0.5811977,109700000,89.1613,,93.15286806881831,93.33032099117588,,-0.16493517736175534,-0.03756526003018678,-0.12736991733156855,,,,,,,,,,,,,,,,,,-0.0194530558847551,
4,2023-07-28 00:00:00-04:00,2023-07-28,00:00:00,1690516800,91.72355002672134,92.14802435659234,91.49285699699628,92.10188293457031,34327008,0.0,0.0,0.0,37585639,148.865,86.77,86.11,68.5,4.3,86.1536,101.64,83.3,-4326.0,0.328,9491244032,0.5811977,109700000,89.1613,,92.96177986259138,93.21332689054678,,-0.2410835945746186,-0.07826892693907314,-0.16281466763554545,,,,,,,,,,,,,,,,,,0.005136094942570946,
5,2023-07-31 00:00:00-04:00,2023-07-31,00:00:00,1690776000,91.95423116177628,92.58171640306826,91.92654912822087,92.3233413696289,34327008,0.0,0.0,0.0,37585639,148.865,86.77,86.11,68.5,4.3,86.1536,101.64,83.3,-4326.0,0.328,9491244032,0.5811977,109700000,89.1613,,92.8457001365982,93.12856636474507,,-0.28033044407203533,-0.11868123036566558,-0.16164921370636975,,,,,,,,,,,,,,,,,,0.0024044941102443484,
6,2023-08-01 00:00:00-04:00,2023-08-01,00:00:00,1690862400,91.45816561266783,91.53219253481485,90.5883739860259,90.8104476928711,34327008,0.0,0.275,0.0,37585639,148.865,86.77,86.11,68.5,4.3,86.1536,101.64,83.3,-4326.0,0.328,9491244032,0.5811977,109700000,89.1613,,92.47565423773871,92.90779315789993,,-0.428571426364698,-0.18065926956547207,-0.24791215679922596,,,,,,,,,,,,,,,,,,-0.016386903401824915,
7,2023-08-02 00:00:00-04:00,2023-08-02,00:00:00,1690948800,89.79259040315503,89.97765062456851,89.20964435206714,89.83885192871094,34327008,0.0,0.0,0.0,37585639,148.865,86.77,86.11,68.5,4.3,86.1536,101.64,83.3,-4326.0,0.328,9491244032,0.5811977,109700000,89.1613,,91.9962356360973,92.61551304083432,,-0.6173368560556014,-0.267994786863498,-0.3493420691921034,,,,,,,,,,,,,,,,,,-0.010699162803889939,
8,2023-08-03 00:00:00-04:00,2023-08-03,00:00:00,1691035200,88.08074697566401,88.20103539768488,87.47929074637169,87.7661361694336,34327008,0.0,0.0,0.0,37585639,148.865,86.77,86.11,68.5,4.3,86.1536,101.64,83.3,-4326.0,0.328,9491244032,0.5811977,109700000,89.1613,,91.22712664215842,92.15366762451043,,-0.9235396680229542,-0.3991037630953892,-0.524435904927565,,,,,,,,,,,,,,,,,,-0.023071485384987822,
9,2023-08-04 00:00:00-04:00,2023-08-04,00:00:00,1691121600,88.04374622514781,89.4594774084265,88.02523596703195,89.3206787109375,34327008,0.0,0.0,0.0,37585639,148.865,86.77,86.11,68.5,4.3,86.1536,101.64,83.3,-4326.0,0.328,9491244032,0.5811977,109700000,89.1613,,90.8804997455728,91.88385915655111,,-1.028908395820153,-0.5250646896403419,-0.5038437061798111,,,,,,,,,,,,,,,,,,0.017712327434613817,
