,datetime,date,time,timestamp,open,high,low,close,volume,Capital Gains,Dividends,Stock Splits,average_volume,book_value,day_high,day_low,dividend_frequency,dividend_yield,fifty_day_average,fifty_two_week_high,fifty_two_week_low,latest_dividend_amount,latest_split_ratio,market_cap,pe_ratio,price_to_book,shares_outstanding,split_frequency,two_hundred_day_average,atr,ema_short,ema_long,rsi,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,stoch_k,stoch_d,williams_r,cci,adx,plus_di,minus_di,obv,donchian_upper,donchian_middle,donchian_lower,keltner_upper,keltner_middle,keltner_lower,returns,volatility
0,2023-07-24 00:00:00-04:00,2023-07-24,00:00:00,1690171200,371.93951989598725,372.88758098019736,369.68785598453917,371.55438232421875,42138392,0.0,0.0,0.0,44875122,357.774,564.34,558.61,21.25,0.51,534.8244,566.06,402.39,0.591,2.0,220627369984,33.7453,1.5687279,393100000,1,507.76074,,371.55438232421875,371.55438232421875,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1,2023-07-25 00:00:00-04:00,2023-07-25,00:00:00,1690257600,372.2654181712339,375.7416620754601,372.2456474352449,374.0726623535156,42138392,0.0,0.0,0.0,44875122,357.774,564.34,558.61,21.25,0.51,534.8244,566.06,402.39,0.591,2.0,220627369984,33.7453,1.5687279,393100000,1,507.76074,,372.0122514204545,371.79421851748515,,0.20088843538553647,0.040177687077107296,0.16071074830842919,,,,,,,,,,,,,,,,,,0.006777688944331839,
2,2023-07-26 00:00:00-04:00,2023-07-26,00:00:00,1690344000,373.0258651673939,374.52696443414567,370.5174227181193,372.8283386230469,42138392,0.0,0.0,0.0,44875122,357.774,564.34,558.61,21.25,0.51,534.8244,566.06,402.39,0.591,2.0,220627369984,33.7453,1.5687279,393100000,1,507.76074,,372.1606309118349,371.89270614658625,,0.2567280409021464,0.08348775784211512,0.17324028306003128,,,,,,,,,,,,,,,,,,-0.0033264225261476765,
3,2023-07-27 00:00:00-04:00,2023-07-27,00:00:00,1690430400,378.30936822449985,379.9289712959523,370.64579672132845,371.93951416015625,42138392,0.0,0.0,0.0,44875122,357.774,564.34,558.61,21.25,0.51,534.8244,566.06,402.39,0.591,2.0,220627369984,33.7453,1.5687279,393100000,1,507.76074,,372.12042786607515,371.8971640526405,,0.22664796794646236,0.11211979986298458,0.11452816808347778,,,,,,,,,,,,,,,,,,-0.0023840045694307754,
4,2023-07-28 00:00:00-04:00,2023-07-28,00:00:00,1690516800,376.00829512373997,379.74131748290506,375.49476834029525,378.7142639160156,42138392,0.0,0.0,0.0,44875122,357.774,564.34,558.61,21.25,0.51,534.8244,566.06,402.39,0.591,2.0,220627369984,33.7453,1.5687279,393100000,1,507.76074,,373.31930714788245,372.5464116586762,,0.740933954355171,0.23788263076142185,0.503051323593749,,,,,,,,,,,,,,,,,,0.018214654528322605,
5,2023-07-31 00:00:00-04:00,2023-07-31,00:00:00,1690776000,379.02042231827784,380.0968726247332,377.5884302735675,378.9117736816406,42138392,0.0,0.0,0.0,44875122,357.774,564.34,558.61,21.25,0.51,534.8244,566.06,402.39,0.591,2.0,220627369984,33.7453,1.5687279,393100000,1,507.76074,,374.33611924492936,373.1526366132443,,1.1511766434789479,0.4205414333049271,0.7306352101740208,,,,,,,,,,,,,,,,,,0.0005215271365348606,
6,2023-08-01 00:00:00-04:00,2023-08-01,00:00:00,1690862400,377.5588218047705,378.79328737007035,375.95895925427294,378.0328674316406,42138392,0.0,0.0,0.0,44875122,357.774,564.34,558.61,21.25,0.51,534.8244,566.06,402.39,0.591,2.0,220627369984,33.7453,1.5687279,393100000,1,507.76074,,375.00825527887685,373.6174205007106,,1.3893608541203548,0.6143053174680126,0.7750555366523422,,,,,,,,,,,,,,,,,,-0.002319553814494113,
7,2023-08-02 00:00:00-04:00,2023-08-02,00:00:00,1690948800,374.54671639674933,374.54671639674933,368.4928927896353,369.73724365234375,42138392,0.0,0.0,0.0,44875122,357.774,564.34,558.61,21.25,0.51,534.8244,566.06,402.39,0.591,2.0,220627369984,33.7453,1.5687279,393100000,1,507.76074,,374.0498895285981,373.2478798484852,,0.8983800811562901,0.6711202702056682,0.22725981095062187,,,,,,,,,,,,,,,,,,-0.021944186587947834,
8,2023-08-03 00:00:00-04:00,2023-08-03,00:00:00,1691035200,367.3176992961401,371.27787446309185,367.14979871885635,369.14471435546875,42138392,0.0,0.0,0.0,44875122,357.774,564.34,558.61,21.25,0.51,534.8244,566.06,402.39,0.591,2.0,220627369984,33.7453,1.5687279,393100000,1,507.76074,,373.15803949712006,372.8571021824836,,0.45620329140626836,0.6281368744457884,-0.17193358303952,,,,,,,,,,,,,,,,,,-0.0016025685998571904,
9,2023-08-04 00:00:00-04:00,2023-08-04,00:00:00,1691121600,371.08032802376374,373.40112918344556,366.9127713045643,367.41644287109375,42138392,0.0,0.0,0.0,44875122,357.774,564.34,558.61,21.25,0.51,534.8244,566.06,402.39,0.591,2.0,220627369984,33.7453,1.5687279,393100000,1,507.76074,,372.1141128378425,372.3389441528274,,-0.0332982240050228,0.49584985475562615,-0.529148078760649,,,,,,,,,,,,,,,,,,-0.0046818264414068,
