,datetime,date,time,timestamp,open,high,low,close,volume,Capital Gains,Dividends,Stock Splits,average_volume,day_high,day_low,dividend_frequency,dividend_yield,fifty_day_average,fifty_two_week_high,fifty_two_week_low,latest_dividend_amount,two_hundred_day_average,atr,ema_short,ema_long,rsi,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,stoch_k,stoch_d,williams_r,cci,adx,plus_di,minus_di,obv,donchian_upper,donchian_middle,donchian_lower,keltner_upper,keltner_middle,keltner_lower,returns,volatility
0,2023-07-24 00:00:00-04:00,2023-07-24,00:00:00,1690171200,25.209921614174686,25.24589634967694,25.164951050482372,25.236902236938477,1687257,0.0,0.0,0.0,1210203,27.2478,27.09,2.0,4.9,27.3468,30.69,26.81,1.317,28.60125,,25.236902236938477,25.236902236938477,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1,2023-07-25 00:00:00-04:00,2023-07-25,00:00:00,1690257600,25.30885460436362,25.30885460436362,25.209922790527344,25.209922790527344,1687257,0.0,0.0,0.0,1210203,27.2478,27.09,2.0,4.9,27.3468,30.69,26.81,1.317,28.60125,,25.231996883045543,25.2343327658517,,-0.0021522065513153166,-0.00043044131026306334,-0.0017217652410522533,,,,,,,,,,,,,,,,,,-0.0010690474669923233,
2,2023-07-26 00:00:00-04:00,2023-07-26,00:00:00,1690344000,25.200928955401704,25.227909579722137,25.110989538279625,25.137971878051758,1687257,0.0,0.0,0.0,1210203,27.2478,27.09,2.0,4.9,27.3468,30.69,26.81,1.317,28.60125,,25.214901427592128,25.22515553844218,,-0.009553555624599142,-0.002255064173130279,-0.007298491451468863,,,,,,,,,,,,,,,,,,-0.0028540711161012533,
3,2023-07-27 00:00:00-04:00,2023-07-27,00:00:00,1690430400,25.272879102244044,25.38080502597186,25.272879102244044,25.371810913085938,1687257,0.0,0.0,0.0,1210203,27.2478,27.09,2.0,4.9,27.3468,30.69,26.81,1.317,28.60125,,25.24343042495464,25.239122716979683,,0.003410365196774734,-0.0011219782991492764,0.0045323434959240105,,,,,,,,,,,,,,,,,,0.009302223591010739,
4,2023-07-28 00:00:00-04:00,2023-07-28,00:00:00,1690516800,25.34483243151702,25.362820658808868,25.26388712415547,25.335838317871094,1687257,0.0,0.0,0.0,1210203,27.2478,27.09,2.0,4.9,27.3468,30.69,26.81,1.317,28.60125,,25.26023186003036,25.24833372658839,,0.010658809923487667,0.0012341793453781121,0.009424630578109555,,,,,,,,,,,,,,,,,,-0.0014178174091740159,
5,2023-07-31 00:00:00-04:00,2023-07-31,00:00:00,1690776000,25.362819458249604,25.39879419567865,25.308854778928495,25.38080596923828,1687257,0.0,0.0,0.0,1210203,27.2478,27.09,2.0,4.9,27.3468,30.69,26.81,1.317,28.60125,,25.282154425340888,25.260950130650283,,0.019803485987395675,0.004948040673781625,0.01485544531361405,,,,,,,,,,,,,,,,,,0.0017748633695482408,
6,2023-08-01 00:00:00-04:00,2023-08-01,00:00:00,1690862400,25.488734234338686,25.533703086085133,25.452757780580143,25.49772834777832,1687257,0.0,0.0,0.0,1210203,27.2478,27.09,2.0,4.9,27.3468,30.69,26.81,1.317,28.60125,,25.321349683965874,25.28350043704343,,0.03606957878724515,0.01117234829647433,0.02489723049077082,,,,,,,,,,,,,,,,,,0.004606724415361363,
7,2023-08-02 00:00:00-04:00,2023-08-02,00:00:00,1690948800,25.542696898541692,25.632636316426517,25.542696898541692,25.58766746520996,1687257,0.0,0.0,0.0,1210203,27.2478,27.09,2.0,4.9,27.3468,30.69,26.81,1.317,28.60125,,25.369771098737523,25.31246872544024,,0.05557724970717359,0.020053328578614183,0.03552392112855941,,,,,,,,,,,,,,,,,,0.0035273384438374578,
8,2023-08-03 00:00:00-04:00,2023-08-03,00:00:00,1691035200,25.623642224849934,25.641630451532514,25.533702806888744,25.569679260253906,1687257,0.0,0.0,0.0,1210203,27.2478,27.09,2.0,4.9,27.3468,30.69,26.81,1.317,28.60125,,25.406118037195046,25.336964966851067,,0.0687927219732174,0.02980120725753483,0.03899151471568257,,,,,,,,,,,,,,,,,,-0.0007030029204698751,
9,2023-08-04 00:00:00-04:00,2023-08-04,00:00:00,1691121600,25.416783299666633,25.461752151868474,25.38080684554376,25.44376564025879,1687257,0.0,0.0,0.0,1210203,27.2478,27.09,2.0,4.9,27.3468,30.69,26.81,1.317,28.60125,,25.412963055933908,25.347136459556566,,0.06831837047864653,0.037504639901757175,0.030813730576889353,,,,,,,,,,,,,,,,,,-0.004924333180465035,
