,datetime,date,time,timestamp,open,high,low,close,volume,Capital Gains,Dividends,Stock Splits,average_volume,book_value,day_high,day_low,dividend_frequency,dividend_yield,fifty_day_average,fifty_two_week_high,fifty_two_week_low,latest_dividend_amount,market_cap,pe_ratio,price_to_book,shares_outstanding,two_hundred_day_average,atr,ema_short,ema_long,rsi,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,stoch_k,stoch_d,williams_r,cci,adx,plus_di,minus_di,obv,donchian_upper,donchian_middle,donchian_lower,keltner_upper,keltner_middle,keltner_lower,returns,volatility
0,2023-07-24 00:00:00-04:00,2023-07-24,00:00:00,1690171200,174.34896996365578,174.7727378601144,173.2156088901144,173.88577270507812,6715917,0.0,0.0,0.0,5613383,149.355,261.2145,256.97,20.0,0.61,243.2582,263.01,172.45,0.398,70410813440,38.494736,1.7328513,272056000,229.4655,,173.88577270507812,173.88577270507812,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1,2023-07-25 00:00:00-04:00,2023-07-25,00:00:00,1690257600,174.44748967573202,176.45796581054103,174.41792517709308,175.8765106201172,6715917,0.0,0.0,0.0,5613383,149.355,261.2145,256.97,20.0,0.61,243.2582,263.01,172.45,0.398,70410813440,38.494736,1.7328513,272056000,229.4655,,174.24772505326703,174.0753667922247,,0.15880530376378488,0.031761060752756975,0.1270442430110279,,,,,,,,,,,,,,,,,,0.011448538221787041,
2,2023-07-26 00:00:00-04:00,2023-07-26,00:00:00,1690344000,174.03358722620217,174.45737014109508,172.28922149887705,173.51126098632812,6715917,0.0,0.0,0.0,5613383,149.355,261.2145,256.97,20.0,0.61,243.2582,263.01,172.45,0.398,70410813440,38.494736,1.7328513,272056000,229.4655,,174.11382249564178,174.02164242975837,,0.09273478403133595,0.04395580540847277,0.04877897862286318,,,,,,,,,,,,,,,,,,-0.01344835433367142,
3,2023-07-27 00:00:00-04:00,2023-07-27,00:00:00,1690430400,175.8568140189098,176.3889900870092,172.22022993356276,173.00865173339844,6715917,0.0,0.0,0.0,5613383,149.355,261.2145,256.97,20.0,0.61,243.2582,263.01,172.45,0.398,70410813440,38.494736,1.7328513,272056000,229.4655,,173.91288235705207,173.92516712534314,,-0.00018086025525576588,0.03512847227572707,-0.03530933253098283,,,,,,,,,,,,,,,,,,-0.0028966952927008682,
4,2023-07-28 00:00:00-04:00,2023-07-28,00:00:00,1690516800,174.61503674708578,175.88637041221227,174.25039788460336,175.36404418945312,6715917,0.0,0.0,0.0,5613383,149.355,261.2145,256.97,20.0,0.61,243.2582,263.01,172.45,0.398,70410813440,38.494736,1.7328513,272056000,229.4655,,174.17672996294317,174.06220303621075,,0.11491859852461062,0.051086497525503774,0.06383210099910684,,,,,,,,,,,,,,,,,,0.013614304443481107,
5,2023-07-31 00:00:00-04:00,2023-07-31,00:00:00,1690776000,175.52174655911546,175.98494382085377,174.76288923104906,175.76812744140625,6715917,0.0,0.0,0.0,5613383,149.355,261.2145,256.97,20.0,0.61,243.2582,263.01,172.45,0.398,70410813440,38.494736,1.7328513,272056000,229.4655,,174.46607495902737,174.22467202718173,,0.23602118492081559,0.08807343500456614,0.14794774991624943,,,,,,,,,,,,,,,,,,0.0023042537244213346,
6,2023-08-01 00:00:00-04:00,2023-08-01,00:00:00,1690862400,175.19653121273245,176.43828551120467,174.73333392661024,176.06378173828125,6715917,0.0,0.0,0.0,5613383,149.355,261.2145,256.97,20.0,0.61,243.2582,263.01,172.45,0.398,70410813440,38.494736,1.7328513,272056000,229.4655,,174.75656710070987,174.39982533300073,,0.35179738672073313,0.14081822534779953,0.2109791613729336,,,,,,,,,,,,,,,,,,0.0016820700156434665,
7,2023-08-02 00:00:00-04:00,2023-08-02,00:00:00,1690948800,174.51649629231733,174.62490447455176,171.08687885837486,171.70774841308594,6715917,0.0,0.0,0.0,5613383,149.355,261.2145,256.97,20.0,0.61,243.2582,263.01,172.45,0.398,70410813440,38.494736,1.7328513,272056000,229.4655,,174.2022364302328,174.14343705491362,,0.0910063121982887,0.13085584271789738,-0.039849530519608684,,,,,,,,,,,,,,,,,,-0.024741223221426356,
8,2023-08-03 00:00:00-04:00,2023-08-03,00:00:00,1691035200,170.30831308240752,172.01326452132557,170.1999048962396,171.00804138183594,6715917,0.0,0.0,0.0,5613383,149.355,261.2145,256.97,20.0,0.61,243.2582,263.01,172.45,0.398,70410813440,38.494736,1.7328513,272056000,229.4655,,173.62147369416064,173.84482794319192,,-0.1701713733215513,0.07065039951000765,-0.24082177283155895,,,,,,,,,,,,,,,,,,-0.004074988098770493,
9,2023-08-04 00:00:00-04:00,2023-08-04,00:00:00,1691121600,170.4265709609936,171.45152381815052,168.41610964563984,168.6822052001953,6715917,0.0,0.0,0.0,5613383,149.355,261.2145,256.97,20.0,0.61,243.2582,263.01,172.45,0.398,70410813440,38.494736,1.7328513,272056000,229.4655,,172.72342487707604,173.35314958671606,,-0.5583952796195888,-0.05515873631591164,-0.5032365433036772,,,,,,,,,,,,,,,,,,-0.013600741595814037,
