,datetime,date,time,timestamp,open,high,low,close,volume,Capital Gains,Dividends,Stock Splits,average_volume,day_high,day_low,dividend_frequency,dividend_yield,fifty_day_average,fifty_two_week_high,fifty_two_week_low,latest_dividend_amount,two_hundred_day_average,atr,ema_short,ema_long,rsi,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,stoch_k,stoch_d,williams_r,cci,adx,plus_di,minus_di,obv,donchian_upper,donchian_middle,donchian_lower,keltner_upper,keltner_middle,keltner_lower,returns,volatility
0,2023-07-24 00:00:00-04:00,2023-07-24,00:00:00,1690171200,55.39736534698706,55.545610369011285,55.230589255404794,55.44369125366211,38219,0.0,0.0,0.0,95319,52.04,51.77,32.75,3.47,51.4238,58.93,49.04,0.23,53.203,,55.44369125366211,55.44369125366211,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1,2023-07-25 00:00:00-04:00,2023-07-25,00:00:00,1690257600,55.43442905678642,55.59193785083247,54.989690443672366,55.2305908203125,38219,0.0,0.0,0.0,95319,52.04,51.77,32.75,3.47,51.4238,58.93,49.04,0.23,53.203,,55.40494572032581,55.42339597429548,,-0.0169994647686309,-0.0033998929537261803,-0.013599571814904721,,,,,,,,,,,,,,,,,,-0.003843547002933989,
2,2023-07-26 00:00:00-04:00,2023-07-26,00:00:00,1690344000,55.22132436316641,55.22132436316641,54.91557053821644,54.998958587646484,38219,0.0,0.0,0.0,95319,52.04,51.77,32.75,3.47,51.4238,58.93,49.04,0.23,53.203,,55.33112987802048,55.382973366043196,,-0.0486021925947,-0.012440352881920944,-0.03616183971277906,,,,,,,,,,,,,,,,,,-0.004193911910513659,
3,2023-07-27 00:00:00-04:00,2023-07-27,00:00:00,1690430400,54.85997027127243,54.906296174010826,53.729603399808276,53.951969146728516,38219,0.0,0.0,0.0,95319,52.04,51.77,32.75,3.47,51.4238,58.93,49.04,0.23,53.203,,55.080373381421936,55.24668724991799,,-0.15632881859895065,-0.04121804602532689,-0.11511077257362376,,,,,,,,,,,,,,,,,,-0.01903653210541223,
4,2023-07-28 00:00:00-04:00,2023-07-28,00:00:00,1690516800,53.850058983339714,54.29479408548064,53.78520200184669,54.23920440673828,38219,0.0,0.0,0.0,95319,52.04,51.77,32.75,3.47,51.4238,58.93,49.04,0.23,53.203,,54.92743356784308,55.15073650294849,,-0.21603514223569675,-0.07618146526740087,-0.13985367696829587,,,,,,,,,,,,,,,,,,0.0053239068851889115,
5,2023-07-31 00:00:00-04:00,2023-07-31,00:00:00,1690776000,54.22067333567736,54.46157019058854,53.951978106954584,54.23920440673828,38219,0.0,0.0,0.0,95319,52.04,51.77,32.75,3.47,51.4238,58.93,49.04,0.23,53.203,,54.80230099309675,55.06392392235705,,-0.26035166198259674,-0.11301550461044005,-0.1473361573721567,,,,,,,,,,,,,,,,,,0.0,
6,2023-08-01 00:00:00-04:00,2023-08-01,00:00:00,1690862400,53.728293981821416,53.75616022021883,53.31028268826209,53.356727600097656,38219,0.0,0.15,0.0,95319,52.04,51.77,32.75,3.47,51.4238,58.93,49.04,0.23,53.203,,54.539469467096914,54.90133379642758,,-0.3625026217216387,-0.1629129280326798,-0.19958969368895893,,,,,,,,,,,,,,,,,,-0.016270091279786403,
7,2023-08-02 00:00:00-04:00,2023-08-02,00:00:00,1690948800,52.97587954716168,53.059481815174586,52.502135724101926,52.94801330566406,38219,0.0,0.0,0.0,95319,52.04,51.77,32.75,3.47,51.4238,58.93,49.04,0.23,53.203,,54.25011380138184,54.715303273497724,,-0.47100833022731337,-0.2245320084716065,-0.24647632175570686,,,,,,,,,,,,,,,,,,-0.007660033004588618,
8,2023-08-03 00:00:00-04:00,2023-08-03,00:00:00,1691035200,52.056258344357715,52.065545910386255,51.61966832709549,51.78687286376953,38219,0.0,0.0,0.0,95319,52.04,51.77,32.75,3.47,51.4238,58.93,49.04,0.23,53.203,,53.80225181272505,54.4364051392379,,-0.6432788968689067,-0.3082813861510666,-0.3349975107178401,,,,,,,,,,,,,,,,,,-0.021929820769504116,
9,2023-08-04 00:00:00-04:00,2023-08-04,00:00:00,1691121600,52.05625739446461,52.938724978914834,52.019100043988395,52.836544036865234,38219,0.0,0.0,0.0,95319,52.04,51.77,32.75,3.47,51.4238,58.93,49.04,0.23,53.203,,53.62666858075054,54.284037415202405,,-0.6871834478440704,-0.38406179848966737,-0.303121649354403,,,,,,,,,,,,,,,,,,0.020269058837689702,
