,datetime,date,time,timestamp,open,high,low,close,volume,Capital Gains,Dividends,Stock Splits,average_volume,day_high,day_low,dividend_frequency,dividend_yield,fifty_day_average,fifty_two_week_high,fifty_two_week_low,latest_dividend_amount,pe_ratio,two_hundred_day_average,atr,ema_short,ema_long,rsi,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,stoch_k,stoch_d,williams_r,cci,adx,plus_di,minus_di,obv,donchian_upper,donchian_middle,donchian_lower,keltner_upper,keltner_middle,keltner_lower,returns,volatility
0,2023-07-24 00:00:00-04:00,2023-07-24,00:00:00,1690171200,36.1477714559109,36.40924058570022,36.05439191382977,36.39056396484375,6165236,0.0,0.0,0.0,5388813,42.785,42.125,9.75,3.34,41.6418,45.58,35.76,0.375,36.79127,41.9807,,36.39056396484375,36.39056396484375,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1,2023-07-25 00:00:00-04:00,2023-07-25,00:00:00,1690257600,36.334534404289826,36.5119569605992,36.11041851435056,36.11975860595703,6165236,0.0,0.0,0.0,5388813,42.785,42.125,9.75,3.34,41.6418,45.58,35.76,0.375,36.79127,41.9807,,36.341326626864344,36.36477297828311,,-0.021602706691815854,-0.004320541338363171,-0.017282165353452682,,,,,,,,,,,,,,,,,,-0.007441636770134652,
2,2023-07-26 00:00:00-04:00,2023-07-26,00:00:00,1690344000,36.04505661610227,36.32520240400596,36.03572008553292,36.25049591064453,6165236,0.0,0.0,0.0,5388813,42.785,42.125,9.75,3.34,41.6418,45.58,35.76,0.375,36.79127,41.9807,,36.32481195118801,36.35388944803182,,-0.02785253285202316,-0.00902693964109517,-0.018825593210927992,,,,,,,,,,,,,,,,,,0.0036195508977165947,
3,2023-07-27 00:00:00-04:00,2023-07-27,00:00:00,1690430400,36.51195713907471,36.60534024458971,35.47543138436748,35.48476791381836,6165236,0.0,0.0,0.0,5388813,42.785,42.125,9.75,3.34,41.6418,45.58,35.76,0.375,36.79127,41.9807,,36.172076671666254,36.27111596858292,,-0.09351542736422402,-0.025924637185720942,-0.06759079017850309,,,,,,,,,,,,,,,,,,-0.021123241974775997,
4,2023-07-28 00:00:00-04:00,2023-07-28,00:00:00,1690516800,35.89564419177972,36.007703922457026,35.34469631698777,35.382049560546875,6165236,0.0,0.0,0.0,5388813,42.785,42.125,9.75,3.34,41.6418,45.58,35.76,0.375,36.79127,41.9807,,36.02843537873545,36.18644297734139,,-0.15208906888274498,-0.05115752352512575,-0.10093154535761922,,,,,,,,,,,,,,,,,,-0.0028947167844229904,
5,2023-07-31 00:00:00-04:00,2023-07-31,00:00:00,1690776000,35.48477072709691,35.825612855396905,35.38672113018359,35.662193298339844,6165236,0.0,0.0,0.0,5388813,42.785,42.125,9.75,3.34,41.6418,45.58,35.76,0.375,36.79127,41.9807,,35.96184590957262,36.136514436484106,,-0.17389924120143263,-0.07570586706038714,-0.0981933741410455,,,,,,,,,,,,,,,,,,0.007917679763394636,
6,2023-08-01 00:00:00-04:00,2023-08-01,00:00:00,1690862400,35.568815306690674,35.741571401511145,35.44741903567624,35.59682846069336,6165236,0.0,0.0,0.0,5388813,42.785,42.125,9.75,3.34,41.6418,45.58,35.76,0.375,36.79127,41.9807,,35.89547910068548,36.08511577212308,,-0.19421951435509044,-0.0994085965193278,-0.09481091783576263,,,,,,,,,,,,,,,,,,-0.001832888883184003,
7,2023-08-02 00:00:00-04:00,2023-08-02,00:00:00,1690948800,35.38204800593767,35.51278079044905,35.218632025298454,35.44741439819336,6165236,0.0,0.0,0.0,5388813,42.785,42.125,9.75,3.34,41.6418,45.58,35.76,0.375,36.79127,41.9807,,35.81401279114145,36.0243823079393,,-0.2198456989984976,-0.12349601701516177,-0.09634968198333582,,,,,,,,,,,,,,,,,,-0.004197398166103095,
8,2023-08-03 00:00:00-04:00,2023-08-03,00:00:00,1691035200,35.02719652617951,35.06454976510511,34.47531542308704,34.961830139160156,6165236,0.0,0.0,0.0,5388813,42.785,42.125,9.75,3.34,41.6418,45.58,35.76,0.375,36.79127,41.9807,,35.65907049078121,35.923186863293665,,-0.27615389624599374,-0.15402759286132817,-0.12212630338466557,,,,,,,,,,,,,,,,,,-0.013698721536596792,
9,2023-08-04 00:00:00-04:00,2023-08-04,00:00:00,1691121600,34.80308803131356,35.174743181412836,34.5089392574889,34.61632537841797,6165236,0.0,0.0,0.0,5388813,42.785,42.125,9.75,3.34,41.6418,45.58,35.76,0.375,36.79127,41.9807,,35.46948047035153,35.79872386473407,,-0.3446845855874727,-0.19215899140655707,-0.15252559418091566,,,,,,,,,,,,,,,,,,-0.009882341953123097,
10,2023-08-07 00:00:00-04:00,2023-08-07,00:00:00,1691380800,34.719045673775454,35.064554272751096,34.70036905191172,35.05521774291992,6165236,0.0,0.0,0.0,5388813,42.785,42.125,9.75,3.34,41.6418,45.58,35.76,0.375,36.79127,41.9807,,35.394159974454865,35.727913757894626,,-0.35943733493363084,-0.22561466011197184,-0.133822674821659,,,,,,,,,,,,,,,,,,0.012678768173804755,
11,2023-08-08 00:00:00-04:00,2023-08-08,00:00:00,1691467200,34.7844090048103,34.975841690397985,34.54162006637338,34.87778854370117,6165236,0.0,0.0,0.0,5388813,42.785,42.125,9.75,3.34,41.6418,45.58,35.76,0.375,36.79127,41.9807,,35.30027425977237,35.64694945178096,,-0.38105350105495006,-0.2567024283005675,-0.12435107275438256,,,,,,,,,,,,,,,,,,-0.005061420542868733,
12,2023-08-09 00:00:00-04:00,2023-08-09,00:00:00,1691553600,34.80308421702772,35.120579623493526,34.66301135215715,34.961830139160156,6165236,0.0,0.0,0.0,5388813,42.785,42.125,9.75,3.34,41.6418,45.58,35.76,0.375,36.79127,41.9807,,35.2387389651156,35.581699993436125,,-0.38694258084495914,-0.2827504588094458,-0.10419212203551331,,,,,,,,,,,,,,,,,,0.002409602184315185,
13,2023-08-10 00:00:00-04:00,2023-08-10,00:00:00,1691640000,35.055216492652264,35.288668914320645,34.742391102544936,34.84977722167969,6165236,0.0,0.0,0.0,5388813,42.785,42.125,9.75,3.34,41.6418,45.58,35.76,0.375,36.79127,41.9807,0.5398766822418182,35.16801864812725,35.511993062792655,27.397324666254804,-0.3960856244584292,-0.3054174919392425,-0.0906681325191867,,,,17.580161264434274,,-82.41983873556572,,,6.9557817874029775,25.0926985189982,,,,,,,,-0.003205007204555965,
14,2023-08-11 00:00:00-04:00,2023-08-11,00:00:00,1691726400,34.70037005965519,34.96183564893802,34.59765041752223,34.91514587402344,6165236,0.0,0.0,0.0,5388813,42.785,42.125,9.75,3.34,41.6418,45.58,35.76,0.375,36.79127,41.9807,0.5405435793521995,35.122041780108376,35.45515047338606,28.763540046912468,-0.3935205880773509,-0.3230381111668642,-0.0704824769104867,,,,20.649076315745003,,-79.350923684255,,,6.947200072714919,26.97437434791364,,,,,,,,0.0018757265484923291,
15,2023-08-14 00:00:00-04:00,2023-08-14,00:00:00,1691985600,34.86845499309788,34.86845499309788,34.61632594191479,34.7283821105957,6165236,0.0,0.0,0.0,5388813,42.785,42.125,9.75,3.34,41.6418,45.58,35.76,0.375,36.79127,41.9807,0.5332065426279148,35.05046729474243,35.3859344388346,29.47667175706532,-0.40192491291744403,-0.33881547151698016,-0.06310944140046387,,,,11.880926689395682,16.70338808985832,-88.1190733106043,,,5.666802186548056,27.34554754138166,,,,,,,,-0.005349075845239026,
16,2023-08-15 00:00:00-04:00,2023-08-15,00:00:00,1692072000,34.504271769003644,34.59485143082865,34.2941624330974,34.373538970947266,6165236,0.0,0.0,0.0,5388813,42.785,42.125,9.75,3.34,41.6418,45.58,35.76,0.375,36.79127,41.9807,0.5435449254154341,34.927389417688765,35.28951582284533,24.031059303382378,-0.4322357322607786,-0.3574995236657399,-0.07473620859503871,,,,3.4344626127495865,11.988155205963423,-96.56553738725042,,,5.559017958517764,30.077426557880425,,,,,,,,-0.010217669758366688,
17,2023-08-16 00:00:00-04:00,2023-08-16,00:00:00,1692158400,34.41088815075636,34.42489828937293,33.91597011901668,33.95332336425781,6165236,0.0,0.0,0.0,5388813,42.785,42.125,9.75,3.34,41.6418,45.58,35.76,0.375,36.79127,41.9807,0.49918916185357887,34.750286498883135,35.16225939821795,26.571503603629893,-0.4845792347612843,-0.38291546588484876,-0.10166376887643552,,,,1.7857552036353368,5.700381501926869,-98.21424479636465,,,6.052967957929902,30.144372606247643,,,,,,,,-0.012224973606721812,
18,2023-08-17 00:00:00-04:00,2023-08-17,00:00:00,1692244800,33.98133698192113,34.24280257778262,33.68251814030755,33.701194763183594,6165236,0.0,0.0,0.0,5388813,42.785,42.125,9.75,3.34,41.6418,45.58,35.76,0.375,36.79127,41.9807,0.4918517927111371,34.55954254693776,35.02311038535753,25.409903766092,-0.5401796537888472,-0.4143683034656485,-0.12581135032319873,,,,0.8714791159038726,2.0305656440962654,-99.12852088409613,,,6.1432651998488454,32.08575541161985,,,,,,,,-0.00742574146186914,
19,2023-08-18 00:00:00-04:00,2023-08-18,00:00:00,1692331200,33.467731405224534,33.8879463773809,33.42104164436281,33.79456329345703,6165236,0.0,0.0,0.0,5388813,42.785,42.125,9.75,3.34,41.6418,45.58,35.76,0.375,36.79127,41.9807,0.49351903829456994,34.42045540994127,34.90610590041463,21.098018843420164,-0.5701371403124043,-0.4455220708349997,-0.12461506947740458,36.57540581319098,35.05614948272705,33.53689315226312,16.096395572760823,6.251209964100011,-83.90360442723917,-150.48928033892474,,6.122511528809733,35.76179277183243,-16646137.2,36.60534024458971,35.013190944476264,33.42104164436281,36.101909422328156,35.082747849002395,34.063586275676634,0.002770481311702211,
20,2023-08-21 00:00:00-04:00,2023-08-21,00:00:00,1692590400,33.738545042974984,33.76655819372562,33.22028038088055,33.50509262084961,6165236,0.0,0.0,0.0,5388813,42.785,42.125,9.75,3.34,41.6418,45.58,35.76,0.375,36.79127,41.9807,0.5135283630618253,34.254025811924606,34.77267606426558,19.729543527416624,-0.6102024937760362,-0.47845815542320697,-0.13174433835282923,36.44553217109879,34.91187591552735,33.3782196599559,12.423650559899578,9.797175082854759,-87.57634944010042,-163.09776193395507,,5.883951538002624,37.16081909777635,-19112231.6,36.60534024458971,34.91281031273513,33.22028038088055,35.98448175858346,34.943376761187096,33.90227176379073,-0.008565598853690903,
21,2023-08-22 00:00:00-04:00,2023-08-22,00:00:00,1692676800,33.6358241238028,33.72453718072971,33.4677381013103,33.607810974121094,6165236,0.0,0.0,0.0,5388813,42.785,42.125,9.75,3.34,41.6418,45.58,35.76,0.375,36.79127,41.9807,0.5048571233492899,34.13653220505124,34.661736531870865,23.013541327406003,-0.6264447967270144,-0.5080554836839685,-0.1183893130430459,36.31485495497261,34.786278533935544,33.25770211289848,18.735870315235687,15.751972149298695,-81.26412968476431,-139.11320792683256,,5.985012119072533,34.562138203159705,-20961802.4,36.60534024458971,34.91281031273513,33.22028038088055,35.83764035815478,34.81100929744134,33.784378236727896,0.003065753449299935,
22,2023-08-23 00:00:00-04:00,2023-08-23,00:00:00,1692763200,33.766561521121034,34.13074676557164,33.75722499068454,34.10273361206055,6165236,0.0,0.0,0.0,5388813,42.785,42.125,9.75,3.34,41.6418,45.58,35.76,0.375,36.79127,41.9807,0.4727740388024486,34.130387006325655,34.6084981585556,37.431733328868724,-0.592550267559794,-0.5249544404591335,-0.06759582710066048,36.069933185416794,34.67889041900635,33.28784765259591,42.663804063558594,24.60777497956462,-57.33619593644141,-82.09815687146003,,12.528338170247466,25.677250382206946,-22811373.2,36.60534024458971,34.91281031273513,33.22028038088055,35.750640488254746,34.700664080243556,33.650687672232365,0.014726416972547174,
23,2023-08-24 00:00:00-04:00,2023-08-24,00:00:00,1692849600,34.15876437522947,34.57430945345975,33.934648454670736,33.94398498535156,6165236,0.0,0.0,0.0,5388813,42.785,42.125,9.75,3.34,41.6418,45.58,35.76,0.375,36.79127,41.9807,0.4709066870070967,34.096495729784905,34.54521118967902,39.59536139073269,-0.5719057232766858,-0.534344697022644,-0.037561026254041785,35.97552837810032,34.601851272583005,33.22817416706569,34.9888134057368,32.12949592817703,-65.01118659426321,-55.46470795521888,,17.634665949907564,25.779071955193423,-24660944.0,36.007703922457026,34.61399215166879,33.22028038088055,35.61640575795654,34.61545413608867,33.6145025142208,-0.0046550117804292634,
24,2023-08-25 00:00:00-04:00,2023-08-25,00:00:00,1692936000,34.028021054046356,34.21478368929906,33.850598509766826,34.03736114501953,6165236,0.0,0.0,0.0,5388813,42.785,42.125,9.75,3.34,41.6418,45.58,35.76,0.375,36.79127,41.9807,0.4649035645213187,34.085743987100294,34.496844518759076,32.36224605137737,-0.5417649681722239,-0.5358287512525599,-0.00593621691966395,35.87882290919272,34.53461685180664,33.19041079442056,39.5032534230902,39.05195696412853,-60.4967465769098,-61.43566682392836,,17.86237566816295,27.4033048788705,-25893991.2,35.825612855396905,34.52294661813873,33.22028038088055,35.5093284077644,34.53825902849023,33.56718964921606,0.002750889729307371,
25,2023-08-28 00:00:00-04:00,2023-08-28,00:00:00,1693195200,34.14942081553182,34.471586305441036,34.14942081553182,34.308170318603516,6165236,0.0,0.0,0.0,5388813,42.785,42.125,9.75,3.34,41.6418,45.58,35.76,0.375,36.79127,41.9807,0.4592340990838163,34.12618513828269,34.47887554731569,40.438888333960826,-0.49037344570280794,-0.5267376901426095,0.036364244439801574,35.70413734577458,34.466915702819826,33.22969405986507,52.59601473005709,42.362693852961364,-47.40398526994291,-21.530406099022528,,22.077164000209642,25.272454322820764,-27127038.4,35.741571401511145,34.48092589119585,33.22028038088055,35.44263876358247,34.47250319775116,33.502367631919846,0.007956232929755558,
26,2023-08-29 00:00:00-04:00,2023-08-29,00:00:00,1693281600,34.31750515410155,34.72371364035885,34.16809575034045,34.70036697387695,6165236,0.0,0.0,0.0,5388813,42.785,42.125,9.75,3.34,41.6418,45.58,35.76,0.375,36.79127,41.9807,0.4662376432753896,34.230581835663465,34.49996996889295,46.02274903297461,-0.41323478812572034,-0.5040371097392318,0.09080232161351143,35.54679348847081,34.42209262847901,33.2973917684872,71.55747428819657,54.55224748044795,-28.44252571180343,16.47614906051874,48.75256959549152,23.390761842440412,24.892826565962775,-27743562.0,35.51278079044905,34.366530585664805,33.22028038088055,35.41555794044576,34.41927582219609,33.422993703946425,0.011431581796152113,
27,2023-08-30 00:00:00-04:00,2023-08-30,00:00:00,1693368000,34.74705560443126,34.933818243554406,34.66768264051927,34.82176208496094,6165236,0.0,0.0,0.0,5388813,42.785,42.125,9.75,3.34,41.6418,45.58,35.76,0.375,36.79127,41.9807,0.44622748550820596,34.33806915371755,34.5306168370899,49.575055085451886,-0.3384053491041996,-0.4709107576122254,0.13250540850802578,35.426733299791934,34.39081001281738,33.35488672584283,91.95698428030245,72.03682443285204,-8.04301571969755,65.58616538304535,44.835589286462834,25.11222059110364,26.009094395786754,-27743562.0,35.288668914320645,34.2544746476006,33.22028038088055,35.375092453128005,34.390016418114314,33.40494038310062,0.0034983811893221084,
28,2023-08-31 00:00:00-04:00,2023-08-31,00:00:00,1693454400,34.80308589512674,34.85911575621674,34.53228024316005,34.56963348388672,6165236,0.0,0.0,0.0,5388813,42.785,42.125,9.75,3.34,41.6418,45.58,35.76,0.375,36.79127,41.9807,0.44355964848255575,34.38017175920285,34.534332708213405,45.040139310239084,-0.29603464740260677,-0.4359355355703017,0.13990088816769491,35.37599122475202,34.37120018005371,33.366409135355404,78.74661729975418,80.75369195608441,-21.253382700245833,43.6438027755583,40.72320723775765,25.263260732195008,26.01514988415837,-27743562.0,35.288668914320645,34.2544746476006,33.22028038088055,35.301555009521564,34.38100532071284,33.46045563190411,-0.007240546887290034,
29,2023-09-01 00:00:00-04:00,2023-09-01,00:00:00,1693540800,34.78441297685778,34.83577279777288,34.43890436886648,34.550960540771484,6165236,0.0,0.0,0.0,5388813,42.785,42.125,9.75,3.34,41.6418,45.58,35.76,0.375,36.79127,41.9807,0.450563112539538,34.411224264942604,34.535916311314175,47.3239540348398,-0.2609541939828901,-0.4009392672528194,0.13998507326992932,35.369786823446994,34.36793193817139,33.36607705289578,77.65688689332495,82.7868294911272,-22.34311310667505,38.340656250684916,36.33783319343945,24.870573595640806,27.091079870493218,-27743562.0,35.288668914320645,34.2544746476006,33.22028038088055,35.26675529152132,34.37309915221435,33.47944301290738,-0.0005401545007394093,
30,2023-09-05 00:00:00-04:00,2023-09-05,00:00:00,1693886400,34.494930706545574,34.546290527509555,34.20451866854381,34.20545196533203,6165236,0.0,0.0,0.0,5388813,42.785,42.125,9.75,3.34,41.6418,45.58,35.76,0.375,36.79127,41.9807,0.44429326930592133,34.373811119558866,34.504443516458736,47.45758800035542,-0.25805760892862395,-0.3723629355879804,0.11430532665935644,35.275299109021184,34.32544364929199,33.3755881895628,57.49342374694826,71.29897598000913,-42.50657625305174,-4.04428237008507,31.540526577468516,25.221545821302467,26.062192974935222,-28360085.6,35.288668914320645,34.2544746476006,33.22028038088055,35.22551192420749,34.342034487111064,33.45855705001464,-0.009999970189880525,
