,datetime,date,time,timestamp,open,high,low,close,volume,Capital Gains,Dividends,Stock Splits,average_volume,day_high,day_low,dividend_frequency,dividend_yield,fifty_day_average,fifty_two_week_high,fifty_two_week_low,latest_dividend_amount,two_hundred_day_average,atr,ema_short,ema_long,rsi,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,stoch_k,stoch_d,williams_r,cci,adx,plus_di,minus_di,obv,donchian_upper,donchian_middle,donchian_lower,keltner_upper,keltner_middle,keltner_lower,returns,volatility
0,2023-07-24 00:00:00-04:00,2023-07-24,00:00:00,1690171200,55.39736534698706,55.545610369011285,55.230589255404794,55.44369125366211,38219,0.0,0.0,0.0,95319,52.04,51.77,32.75,3.47,51.4238,58.93,49.04,0.23,53.203,,55.44369125366211,55.44369125366211,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1,2023-07-25 00:00:00-04:00,2023-07-25,00:00:00,1690257600,55.43442905678642,55.59193785083247,54.989690443672366,55.2305908203125,38219,0.0,0.0,0.0,95319,52.04,51.77,32.75,3.47,51.4238,58.93,49.04,0.23,53.203,,55.40494572032581,55.42339597429548,,-0.0169994647686309,-0.0033998929537261803,-0.013599571814904721,,,,,,,,,,,,,,,,,,-0.003843547002933989,
2,2023-07-26 00:00:00-04:00,2023-07-26,00:00:00,1690344000,55.221328193286844,55.221328193286844,54.91557434712996,54.99896240234375,38219,0.0,0.0,0.0,95319,52.04,51.77,32.75,3.47,51.4238,58.93,49.04,0.23,53.203,,55.3311305716018,55.3829737293477,,-0.048601888288359874,-0.012440292020652919,-0.03616159626770696,,,,,,,,,,,,,,,,,,-0.004193842841955675,
3,2023-07-27 00:00:00-04:00,2023-07-27,00:00:00,1690430400,54.85997027127243,54.906296174010826,53.729603399808276,53.951969146728516,38219,0.0,0.0,0.0,95319,52.04,51.77,32.75,3.47,51.4238,58.93,49.04,0.23,53.203,,55.08037394889756,55.24668757862206,,-0.1563285836501791,-0.04121795034655816,-0.11511063330362094,,,,,,,,,,,,,,,,,,-0.0190366001444896,
4,2023-07-28 00:00:00-04:00,2023-07-28,00:00:00,1690516800,53.85005140868316,54.294786448266755,53.78519443631304,54.23919677734375,38219,0.0,0.0,0.0,95319,52.04,51.77,32.75,3.47,51.4238,58.93,49.04,0.23,53.203,,54.92743264497868,55.15073607373841,,-0.21603557291705044,-0.07618147486065663,-0.13985409805639382,,,,,,,,,,,,,,,,,,0.00532376547432567,
5,2023-07-31 00:00:00-04:00,2023-07-31,00:00:00,1690776000,54.22066570888945,54.4615625299156,53.95197051796188,54.23919677734375,38219,0.0,0.0,0.0,95319,52.04,51.77,32.75,3.47,51.4238,58.93,49.04,0.23,53.203,,54.80229885086323,55.0639228074151,,-0.260352609260984,-0.11301570174072212,-0.1473369075202619,,,,,,,,,,,,,,,,,,0.0,
6,2023-08-01 00:00:00-04:00,2023-08-01,00:00:00,1690862400,53.728286299297196,53.75615253371006,53.31027506550865,53.356719970703125,38219,0.0,0.15,0.0,95319,52.04,51.77,32.75,3.47,51.4238,58.93,49.04,0.23,53.203,,54.53946632719776,54.90133206106158,,-0.3625039629461,-0.16291335398179768,-0.1995906089643023,,,,,,,,,,,,,,,,,,-0.01627009356837017,
7,2023-08-02 00:00:00-04:00,2023-08-02,00:00:00,1690948800,52.97587573045677,53.05947799244645,52.5021319415284,52.9480094909668,38219,0.0,0.0,0.0,95319,52.04,51.77,32.75,3.47,51.4238,58.93,49.04,0.23,53.203,,54.25011053879213,54.71530134010017,,-0.47100966050803095,-0.22453261528704432,-0.24647704522098662,,,,,,,,,,,,,,,,,,-0.0076599626056612635,
8,2023-08-03 00:00:00-04:00,2023-08-03,00:00:00,1691035200,52.056258344357715,52.065545910386255,51.61966832709549,51.78687286376953,38219,0.0,0.0,0.0,95319,52.04,51.77,32.75,3.47,51.4238,58.93,49.04,0.23,53.203,,53.80224914333347,54.43640338997344,,-0.6432798991092454,-0.30828207205148456,-0.3349978270577609,,,,,,,,,,,,,,,,,,-0.02192975030336808,
9,2023-08-04 00:00:00-04:00,2023-08-04,00:00:00,1691121600,52.05625363610255,52.9387211568403,52.01909628830902,52.83654022216797,38219,0.0,0.0,0.0,95319,52.04,51.77,32.75,3.47,51.4238,58.93,49.04,0.23,53.203,,53.62666570312156,54.28403546923006,,-0.6871844859575091,-0.3840625548326895,-0.30312193112481967,,,,,,,,,,,,,,,,,,0.020268985176218113,
