,datetime,date,time,timestamp,open,high,low,close,volume,Capital Gains,Dividends,Stock Splits,average_volume,day_high,day_low,dividend_frequency,dividend_yield,fifty_day_average,fifty_two_week_high,fifty_two_week_low,latest_dividend_amount,latest_split_ratio,market_cap,shares_outstanding,split_frequency,two_hundred_day_average,atr,ema_short,ema_long,rsi,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,stoch_k,stoch_d,williams_r,cci,adx,plus_di,minus_di,obv,donchian_upper,donchian_middle,donchian_lower,keltner_upper,keltner_middle,keltner_lower,returns,volatility
22,2023-08-23 00:00:00-04:00,2023-08-23,00:00:00,1692763200,24.13503986471229,24.252588272094727,24.130336923975033,24.252588272094727,1371804,0.0,0.0,0.0,3745165,26.7,26.65,29.75,3.09,26.4408,53.11,25.68,0.105,2.0,3092211968,115900000,1,26.3563,0.11083128206092166,24.14014467411756,24.22991108446207,55.39898682105584,-0.11578108915132646,-0.1119457022030093,-0.003835386948317157,24.562858643155927,24.239464569091798,23.916070495027668,57.89448251636913,27.48558967365908,-42.10551748363087,-15.599892127274408,,38.18178620079411,32.7273228520762,-1646164.8,24.54719404282549,24.244725908880064,23.94225777493464,24.482838133747787,24.24377247008402,24.004706806420256,0.00919569696527156,
23,2023-08-24 00:00:00-04:00,2023-08-24,00:00:00,1692849600,24.191464535484066,24.23378203727673,24.11623362048006,24.149147033691406,1371804,0.0,0.0,0.0,3745165,26.7,26.65,29.75,3.09,26.4408,53.11,25.68,0.105,2.0,3092211968,115900000,1,26.3563,0.10344230288549129,24.141781466767352,24.22221927010296,37.0966088646272,-0.1079369211140282,-0.11114394598521309,0.003207024871184891,24.546873419214695,24.2279993057251,23.909125192235503,38.59674341880545,37.71962198212494,-61.40325658119454,-32.89843542869245,,27.922005525727922,36.03892148796251,-1920525.6,24.51438953074726,24.22832365284095,23.94225777493464,24.46243405295212,24.23082557805357,23.99921710315502,-0.004265162845416448,
24,2023-08-25 00:00:00-04:00,2023-08-25,00:00:00,1692936000,24.120931815374004,24.19146157427726,24.06921023133112,24.139739990234375,1371804,0.0,0.0,0.0,3745165,26.7,26.65,29.75,3.09,26.4408,53.11,25.68,0.105,2.0,3092211968,115900000,1,26.3563,0.10680090567945807,24.141410289215898,24.214364100591666,35.326162440778404,-0.10131157445329819,-0.1091774716788301,0.00786589722553191,24.510714560693664,24.211376571655272,23.91203858261688,36.841788885049546,44.44433827340804,-63.15821111495046,-44.25461176322205,,25.15758382165002,38.05052361152164,-2332066.8,24.51438953074726,24.22832365284095,23.94225777493464,24.449676789808418,24.215217417675802,23.980758045543187,-0.0003895393673286618,
25,2023-08-28 00:00:00-04:00,2023-08-28,00:00:00,1693195200,24.17265635832144,24.177357505788848,24.125637709061373,24.149147033691406,1371804,0.0,0.0,0.0,3745165,26.7,26.65,29.75,3.09,26.4408,53.11,25.68,0.105,2.0,3092211968,115900000,1,26.3563,0.10344217375533102,24.142816970029624,24.208152951363072,35.67558441159767,-0.09421580850938938,-0.10618513904494196,0.011969330535552589,24.46657266945752,24.194754981994627,23.922937294531735,42.30843504402586,39.24898911596029,-57.69156495597414,-28.887206900469554,,21.428436202357574,39.28601107030275,-2743608.0,24.478285533836093,24.210271654385366,23.94225777493464,24.430180934468403,24.198986671881208,23.967792409294013,0.00038969116737952447,
26,2023-08-29 00:00:00-04:00,2023-08-29,00:00:00,1693281600,24.106828529828864,24.2949049126977,24.106828529828864,24.261991500854492,1371804,0.0,0.0,0.0,3745165,26.7,26.65,29.75,3.09,26.4408,53.11,25.68,0.105,2.0,3092211968,115900000,1,26.3563,0.113853522345242,24.164485066543236,24.213280432267016,43.90234249779364,-0.07858092546329587,-0.10066429632861276,0.022083370865316893,24.45651885080165,24.190993309020996,23.92546776724034,65.38490038464597,48.17837477124046,-34.615099615354026,18.587816553728246,27.323327940525893,26.843511672348754,34.8084421377731,-3017968.8,24.478285533836093,24.210271654385366,23.94225777493464,24.426403087859526,24.192247097337056,23.958091106814585,0.004672813785333796,
27,2023-08-30 00:00:00-04:00,2023-08-30,00:00:00,1693368000,24.27609931597897,24.294905699322275,24.22907887350451,24.233781814575195,1371804,0.0,0.0,0.0,3745165,26.7,26.65,29.75,3.09,26.4408,53.11,25.68,0.105,2.0,3092211968,115900000,1,26.3563,0.10646472484070355,24.17708447527632,24.215232944867797,48.128455930045135,-0.0676862094413373,-0.09406867895115768,0.026382469509820386,24.45043831850175,24.188172149658204,23.925905980814658,82.66716446631028,63.453499964994045,-17.33283553368972,39.430174113837914,25.358397171119034,28.706540869122044,30.283869592750307,-3292329.6,24.478285533836093,24.210271654385366,23.94225777493464,24.419114959989233,24.19154178317212,23.963968606355007,-0.0011627110774605764,
28,2023-08-31 00:00:00-04:00,2023-08-31,00:00:00,1693454400,24.257284825381696,24.299602315771214,24.238476653287243,24.280794143676758,1371804,0.0,0.0,0.0,3745165,26.7,26.65,29.75,3.09,26.4408,53.11,25.68,0.105,2.0,3092211968,115900000,1,26.3563,0.10646427328534765,24.195940778621853,24.22147686856389,53.19120931286345,-0.05462883918877992,-0.08618071099868213,0.03155187180990221,24.45954843968756,24.194989585876463,23.930430732065368,94.73668408353899,80.92958297816509,-5.263315916461007,47.75701529131263,23.221913685731955,29.021766079478713,26.814106226441876,-3429510.0,24.478285533836093,24.210271654385366,23.94225777493464,24.415509203147973,24.197340458145593,23.979171713143213,0.0019399501679628894,
29,2023-09-01 00:00:00-04:00,2023-09-01,00:00:00,1693540800,24.27183638731993,24.27183638731993,24.153920351471008,24.15863800048828,1371804,0.0,0.0805,0.0,3745165,26.7,26.65,29.75,3.09,26.4408,53.11,25.68,0.105,2.0,3092211968,115900000,1,26.3563,0.11082477043368374,24.189158455324836,24.215492214461452,49.50934907915085,-0.05352080452515651,-0.07964872970397702,0.02612792517882051,24.435113045584117,24.184179401397706,23.933245757211296,60.55226842057733,79.31870565680886,-39.447731579422666,2.824650755006684,20.833940424823286,27.87987940798797,28.481665856355974,-3703870.8,24.478285533836093,24.210271654385366,23.94225777493464,24.397486984257153,24.190610896041267,23.983734807825382,-0.00503097808356856,
30,2023-09-05 00:00:00-04:00,2023-09-05,00:00:00,1693886400,24.149208215187894,24.153924065674413,24.08789136332597,24.116191864013672,1371804,0.0,0.0,0.0,3745165,26.7,26.65,29.75,3.09,26.4408,53.11,25.68,0.105,2.0,3092211968,115900000,1,26.3563,0.10748178766012982,24.175891802359168,24.20603503822833,51.27996039257943,-0.05542877908553123,-0.07480473958028787,0.019375960494756636,24.402456593270482,24.170306777954103,23.938156962637724,48.67405800347141,67.98767016919591,-51.32594199652859,-41.802270977249684,18.07900922281835,28.74702126167932,28.755575021383105,-4115412.0,24.478285533836093,24.210271654385366,23.94225777493464,24.383950098202682,24.177522436653625,23.971094775104568,-0.0017569755577178103,
31,2023-09-06 00:00:00-04:00,2023-09-06,00:00:00,1693972800,24.153924991481,24.163358492071815,24.069025285419926,24.078458786010742,1371804,0.0,0.0,0.0,3745165,26.7,26.65,29.75,3.09,26.4408,53.11,25.68,0.105,2.0,3092211968,115900000,1,26.3563,0.10683107594365053,24.158176708477637,24.193884918969513,52.07431583172259,-0.05930201005944724,-0.07170419367611974,0.012402183616672502,24.363223753419934,24.154312133789062,23.94540051415819,38.11475915015936,49.11369519140269,-61.88524084984065,-46.530445258469406,16.109703975739627,28.92212034575782,25.476557190170567,-4664133.6,24.431260165454354,24.186758970194496,23.94225777493464,24.36775357900441,24.16176680115669,23.95578002330897,-0.0015646366646815402,
32,2023-09-07 00:00:00-04:00,2023-09-07,00:00:00,1694059200,24.13033750415241,24.17278734902826,24.116188155612434,24.15863800048828,1371804,0.0,0.0,0.0,3745165,26.7,26.65,29.75,3.09,26.4408,53.11,25.68,0.105,2.0,3092211968,115900000,1,26.3563,0.10718767645621188,24.158260579752298,24.19052806959035,57.074785931723646,-0.05526472365550816,-0.06841629967199743,0.013151576016489266,24.32341887904659,24.14326696395874,23.963115048870893,60.55226842057733,49.113695191402705,-39.447731579422666,-0.7532694395673765,14.49510712207229,29.454227554406486,21.94537690059657,-5075674.8,24.431260165454354,24.186758970194496,23.94225777493464,24.36120272310977,24.150014839221306,23.938826955332843,0.003329914725444194,
33,2023-09-08 00:00:00-04:00,2023-09-08,00:00:00,1694145600,24.229386012048597,24.257686507764955,24.201087315588122,24.21523666381836,1371804,0.0,0.0,0.0,3745165,26.7,26.65,29.75,3.09,26.4408,53.11,25.68,0.105,2.0,3092211968,115900000,1,26.3563,0.1075459160382705,24.16861986776431,24.192881269040637,58.10411132390189,-0.04695681702033383,-0.0641244031416647,0.017167586121330874,24.314792189371914,24.14069414138794,23.966596093403965,76.39094982244671,58.35265913106114,-23.60905017755329,78.618174822051,13.230819106910966,31.247703008229845,21.872276006219597,-5350035.6,24.299602315771214,24.120930045352928,23.94225777493464,24.349415025281136,24.145249289753135,23.941083554225134,0.0023427919789573703,
34,2023-09-11 00:00:00-04:00,2023-09-11,00:00:00,1694404800,24.1775059861075,24.205806485706013,24.158640785631288,24.196372985839844,1371804,0.0,0.0,0.0,3745165,26.7,26.65,29.75,3.09,26.4408,53.11,25.68,0.105,2.0,3092211968,115900000,1,26.3563,0.103528083975396,24.173665889232588,24.193213813497703,61.310213751560916,-0.04141744776290324,-0.05958301206591241,0.018165564303009175,24.310992146888182,24.139293956756593,23.967595766625003,67.2310531225136,68.05809045517923,-32.768946877486385,45.254090353548065,12.639055239771958,32.460398329312795,18.83716544646894,-5624396.4,24.299602315771214,24.120930045352928,23.94225777493464,24.345993161959814,24.142750520910205,23.939507879860596,-0.0007790003558668657,
35,2023-09-12 00:00:00-04:00,2023-09-12,00:00:00,1694491200,24.20108985900879,24.219955058879794,24.186938710035452,24.20108985900879,1371804,0.0,0.0,0.0,3745165,26.7,26.65,29.75,3.09,26.4408,53.11,25.68,0.105,2.0,3092211968,115900000,1,26.3563,0.1018556967473389,24.178652065555532,24.19396391307019,59.479214448012115,-0.036229217604567765,-0.05491225317364348,0.018683035569075718,24.31444321006745,24.14095058441162,23.96745795875579,57.27568500108647,66.9658959820156,-42.72431499891352,60.169689165388846,12.831159632935172,31.017595300086896,19.146456295302063,-5761576.8,24.299602315771214,24.120930045352928,23.94225777493464,24.343350194932516,24.143388602211378,23.94342700949024,0.00019494133156672255,
36,2023-09-13 00:00:00-04:00,2023-09-13,00:00:00,1694577600,24.2152419923686,24.271841197000057,24.205808491720646,24.23882484436035,1371804,0.0,0.0,0.0,3745165,26.7,26.65,29.75,3.09,26.4408,53.11,25.68,0.105,2.0,3092211968,115900000,1,26.3563,0.09112455517912313,24.18959257079277,24.19823638271687,49.03176809665144,-0.028741298078063693,-0.04967806215452753,0.02093676407646384,24.325461852462666,24.148255825042725,23.971049797622783,73.64114226023871,66.0492934612796,-26.358857739761287,87.29535039870338,12.404909827444195,22.15237440775665,21.401208953689956,-5761576.8,24.299602315771214,24.120930045352928,23.94225777493464,24.34401658983034,24.14873470290928,23.95345281598822,0.0015592266948059041,
37,2023-09-14 00:00:00-04:00,2023-09-14,00:00:00,1694664000,24.243539707416666,24.262404907287667,24.177505210471917,24.20108985900879,1371804,0.0,0.0,0.0,3745165,26.7,26.65,29.75,3.09,26.4408,53.11,25.68,0.105,2.0,3092211968,115900000,1,26.3563,0.08744920126491477,24.191682986832042,24.19850814236372,54.026298903867364,-0.02555735656165581,-0.04485392103595319,0.01929656447429738,24.327426981230165,24.156260299682618,23.98509361813507,57.27568500108647,62.73083742080389,-42.72431499891352,57.31595986410925,11.556325202352934,23.08340424920613,23.46052369892146,-5761576.8,24.299602315771214,24.120930045352928,23.94225777493464,24.349698443412283,24.15627090387791,23.962843364343538,-0.001556799291791644,
38,2023-09-15 00:00:00-04:00,2023-09-15,00:00:00,1694750400,24.168072913152645,24.18693811255763,24.135054765867867,24.139772415161133,1371804,0.0,0.0,0.0,3745165,26.7,26.65,29.75,3.09,26.4408,53.11,25.68,0.105,2.0,3092211968,115900000,1,26.3563,0.08343375485025639,24.182244701073692,24.192914263582523,50.00232618601278,-0.027662983582960265,-0.041415733545354605,0.01375274996239434,24.321594127659463,24.16213912963867,24.00268413161788,30.68264416165937,53.86649047432818,-69.31735583834063,-10.317453913366279,10.099910548211938,24.194347571809093,24.19812188417557,-5761576.8,24.299602315771214,24.120930045352928,23.94225777493464,24.354189751740844,24.163092318476544,23.971994885212244,-0.002533664566549687,
39,2023-09-18 00:00:00-04:00,2023-09-18,00:00:00,1695009600,24.135058921639118,24.19637577821742,24.125627219940608,24.191659927368164,1371804,0.0,0.0,0.0,3745165,26.7,26.65,29.75,3.09,26.4408,53.11,25.68,0.105,2.0,3092211968,115900000,1,26.3563,0.08479295210378039,24.18395656039996,24.19279480299068,52.87468691720169,-0.024858268924070615,-0.03810424062109781,0.013245971697027195,24.320628239575314,24.16896696090698,24.01730568223865,53.18597509968895,47.048101420811605,-46.81402490031105,3.8199224521800454,8.115776957907208,24.60153951338996,23.810235627247575,-5761576.8,24.299602315771214,24.120930045352928,23.94225777493464,24.356883502017116,24.168114528237922,23.979345554458728,0.002149461532389818,
40,2023-09-19 00:00:00-04:00,2023-09-19,00:00:00,1695096000,24.15392049289995,24.186936839190494,24.120904146609405,24.125621795654297,1371804,0.0,0.0,0.0,3745165,26.7,26.65,29.75,3.09,26.4408,53.11,25.68,0.105,2.0,3092211968,115900000,1,26.3563,0.07641290909591777,24.173350239537108,24.186397373720546,40.15564373776289,-0.02764555690440318,-0.03601250387775888,0.008366946973355702,24.302626207636212,24.176019287109376,24.04941236658254,24.54559768947728,36.13807231694187,-75.45440231052271,-47.086056074619464,8.938619016288893,16.311547895792618,26.862953282204106,-5761576.8,24.299602315771214,24.14209141022195,23.984580504672692,24.361140317974904,24.176580318826563,23.992020319678222,-0.0027297891881804537,
41,2023-09-20 00:00:00-04:00,2023-09-20,00:00:00,1695182400,24.168071534357384,24.196370231478426,24.073738345690103,24.083171844482422,1371804,0.0,0.0,0.0,3745165,26.7,26.65,29.75,3.09,26.4408,53.11,25.68,0.105,2.0,3092211968,115900000,1,26.3563,0.080470413379529,24.15695416770898,24.176566370935962,39.346686346305894,-0.03290060134823847,-0.0353901233718548,0.002489522023616332,24.294465494739384,24.178597831726073,24.06273016871276,6.135285479626288,27.955619422930848,-93.86471452037371,-104.93755954389728,10.993371785472343,15.489012116160195,29.69507530582478,-5898757.2,24.299602315771214,24.184313800595568,24.069025285419926,24.372695428269793,24.181515217546334,23.990335006822875,-0.001759538118081605,
42,2023-09-21 00:00:00-04:00,2023-09-21,00:00:00,1695268800,23.974688740336656,24.012420935357785,23.946388244628906,23.946388244628906,1371804,0.0,0.0,0.0,3745165,26.7,26.65,29.75,3.09,26.4408,53.11,25.68,0.105,2.0,3092211968,115900000,1,26.3563,0.0855392061407788,24.118669454421696,24.154644644621005,29.011489959752822,-0.04755437802220186,-0.03782297430192422,-0.009731403720277643,24.313746100182463,24.163287830352782,24.0128295605231,0.0,10.22696105636786,-100.0,-275.5655809327256,14.013770008621233,14.178994664531697,38.56966545579952,-6173118.0,24.299602315771214,24.12299528020006,23.946388244628906,24.352103122201367,24.169343283487187,23.986583444773007,-0.005679633925996019,
43,2023-09-22 00:00:00-04:00,2023-09-22,00:00:00,1695355200,23.969977012799077,24.054876721639488,23.96526116197742,24.031293869018555,1371804,0.0,0.0,0.0,3745165,26.7,26.65,29.75,3.09,26.4408,53.11,25.68,0.105,2.0,3092211968,115900000,1,26.3563,0.08422596934112393,24.102782984348398,24.142896951706483,41.6153654879326,-0.05172022870692672,-0.04060242518292472,-0.011117803524001997,24.3190035404134,24.15739517211914,23.99578680382488,26.088448044810136,10.74124450814548,-73.91155195518986,-172.07285297647613,15.93741650942996,18.000571268415253,32.00016575513436,-6310298.4,24.299602315771214,24.12299528020006,23.946388244628906,24.341854322427412,24.16188110117364,23.98190787991987,0.003545654715119362,
