strategy_name,best_score,optimization_method,execution_time,n_combinations_tested,symbol,best_params
vwap_macd_scalping,-inf,grid_search,0.0013599395751953125,50,QQQ,None
vwap_macd_scalping,-inf,grid_search,0.0013878345489501953,50,DBMF,None
vwap_macd_scalping,-inf,grid_search,0.0013821125030517578,50,SHY,None
keltner_rsi_scalping,-inf,grid_search,0.006327152252197266,50,AAPL,None
keltner_rsi_scalping,-inf,grid_search,0.005667686462402344,50,MSFT,None
keltner_rsi_scalping,-inf,grid_search,0.005277395248413086,50,SPY,None
keltner_rsi_scalping,-inf,grid_search,0.005509138107299805,50,TLT,None
keltner_rsi_scalping,-inf,grid_search,0.005397319793701172,50,GLD,None
keltner_rsi_scalping,-inf,grid_search,0.005334615707397461,50,QQQ,None
keltner_rsi_scalping,-inf,grid_search,0.0053980350494384766,50,DBMF,None
keltner_rsi_scalping,-inf,grid_search,0.0053768157958984375,50,SHY,None
absorption_scalping,-inf,grid_search,0.0021092891693115234,50,AAPL,None
absorption_scalping,-inf,grid_search,0.0020592212677001953,50,MSFT,None
absorption_scalping,-inf,grid_search,0.002076387405395508,50,SPY,None
absorption_scalping,-inf,grid_search,0.002074718475341797,50,TLT,None
absorption_scalping,-inf,grid_search,0.002143383026123047,50,GLD,None
absorption_scalping,-inf,grid_search,0.001967906951904297,50,QQQ,None
absorption_scalping,-inf,grid_search,0.001984119415283203,50,DBMF,None
absorption_scalping,-inf,grid_search,0.0019588470458984375,50,SHY,None
rsi_bollinger_scalping,-inf,grid_search,0.005019664764404297,50,AAPL,None
rsi_bollinger_scalping,-inf,grid_search,0.004952669143676758,50,MSFT,None
rsi_bollinger_scalping,-inf,grid_search,0.004971981048583984,50,SPY,None
rsi_bollinger_scalping,-inf,grid_search,0.004987478256225586,50,TLT,None
rsi_bollinger_scalping,-inf,grid_search,0.004937410354614258,50,GLD,None
rsi_bollinger_scalping,-inf,grid_search,0.004975080490112305,50,QQQ,None
rsi_bollinger_scalping,-inf,grid_search,0.005050182342529297,50,DBMF,None
rsi_bollinger_scalping,-inf,grid_search,0.004908084869384766,50,SHY,None
fixed_weight_rebalance,-inf,grid_search,0.00013566017150878906,12,AAPL,None
fixed_weight_rebalance,-inf,grid_search,0.0001270771026611328,12,MSFT,None
fixed_weight_rebalance,-inf,grid_search,0.0001266002655029297,12,SPY,None
fixed_weight_rebalance,-inf,grid_search,0.0001277923583984375,12,TLT,None
fixed_weight_rebalance,-inf,grid_search,0.00012540817260742188,12,GLD,None
fixed_weight_rebalance,-inf,grid_search,0.00012922286987304688,12,QQQ,None
fixed_weight_rebalance,-inf,grid_search,0.0001270771026611328,12,DBMF,None
fixed_weight_rebalance,-inf,grid_search,0.00012636184692382812,12,SHY,None
etf_momentum_rotation,-inf,grid_search,0.0005197525024414062,50,AAPL,None
etf_momentum_rotation,-inf,grid_search,0.0005240440368652344,50,MSFT,None
etf_momentum_rotation,-inf,grid_search,0.0005319118499755859,50,SPY,None
etf_momentum_rotation,-inf,grid_search,0.00051116943359375,50,TLT,None
etf_momentum_rotation,-inf,grid_search,0.0005152225494384766,50,GLD,None
etf_momentum_rotation,-inf,grid_search,0.0005116462707519531,50,QQQ,None
etf_momentum_rotation,-inf,grid_search,0.0005199909210205078,50,DBMF,None
etf_momentum_rotation,-inf,grid_search,0.0005171298980712891,50,SHY,None
trend_following_ma20,-inf,grid_search,0.0005199909210205078,50,AAPL,None
trend_following_ma20,-inf,grid_search,0.0005385875701904297,50,MSFT,None
trend_following_ma20,-inf,grid_search,0.0005259513854980469,50,SPY,None
trend_following_ma20,-inf,grid_search,0.0005271434783935547,50,TLT,None
trend_following_ma20,-inf,grid_search,0.0005240440368652344,50,GLD,None
trend_following_ma20,-inf,grid_search,0.0005257129669189453,50,QQQ,None
trend_following_ma20,-inf,grid_search,0.0005240440368652344,50,DBMF,None
trend_following_ma20,-inf,grid_search,0.0005199909210205078,50,SHY,None
return_stacking,-inf,grid_search,0.0005652904510498047,50,AAPL,None
return_stacking,-inf,grid_search,0.0005345344543457031,50,MSFT,None
return_stacking,-inf,grid_search,0.0005354881286621094,50,SPY,None
return_stacking,-inf,grid_search,0.0005347728729248047,50,TLT,None
return_stacking,-inf,grid_search,0.0005321502685546875,50,GLD,None
return_stacking,-inf,grid_search,0.0005283355712890625,50,QQQ,None
return_stacking,-inf,grid_search,0.0005469322204589844,50,DBMF,None
return_stacking,-inf,grid_search,0.0005314350128173828,50,SHY,None
risk_parity_leverage,-inf,grid_search,0.0005240440368652344,50,AAPL,None
risk_parity_leverage,-inf,grid_search,0.0005156993865966797,50,MSFT,None
risk_parity_leverage,-inf,grid_search,0.0005192756652832031,50,SPY,None
risk_parity_leverage,-inf,grid_search,0.0005276203155517578,50,TLT,None
risk_parity_leverage,-inf,grid_search,0.0005221366882324219,50,GLD,None
risk_parity_leverage,-inf,grid_search,0.0005323886871337891,50,QQQ,None
risk_parity_leverage,-inf,grid_search,0.0005178451538085938,50,DBMF,None
risk_parity_leverage,-inf,grid_search,0.0005185604095458984,50,SHY,None
