datetime,date,time,timestamp,open,high,low,close,volume,Capital Gains,Dividends,Stock Splits,average_volume,day_high,day_low,dividend_frequency,dividend_yield,fifty_day_average,fifty_two_week_high,fifty_two_week_low,latest_dividend_amount,two_hundred_day_average,atr,ema_short,ema_long,rsi,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,stoch_k,stoch_d,williams_r,cci,adx,plus_di,minus_di,obv,donchian_upper,donchian_middle,donchian_lower,keltner_upper,keltner_middle,keltner_lower,returns,volatility
2024-01-02 00:00:00-05:00,2024-01-02,00:00:00,1704171600,33.93591492626943,34.32495037395668,28.46646718066837,28.88842010498047,5383115,0.0,0.0,0.0,7994180,65.1,57.0405,0.25,0.0,36.2432,73.88,9.21,0.109,34.53575,3.081721260010105,28.88842010498047,28.88842010498047,26.3743109770205,0.0,0.0,0.0,31.008686268438872,23.649402618408203,16.290118968377534,17.03609840454841,11.098984275357402,-82.96390159545159,-25.666511606842793,15.503420494634668,15.398499431822016,26.605162848917285,-10766230.0,34.32495037395668,26.28985957297921,18.254768772001736,29.532658735647384,23.81781876985555,18.102978804063714,-0.044544143175306306,1.6992211091023988
2024-01-03 00:00:00-05:00,2024-01-03,00:00:00,1704258000,25.85593552927714,28.668965239436826,25.417022511994933,27.60161018371582,5383115,0.0,0.0,0.0,7994180,65.1,57.0405,0.25,0.0,36.2432,73.88,9.21,0.109,34.53575,3.081721260010105,28.65445466475053,28.76586677914574,26.3743109770205,-0.10265150369063036,-0.020530300738126075,-0.08212120295250429,31.008686268438872,23.649402618408203,16.290118968377534,17.03609840454841,11.098984275357402,-82.96390159545159,-25.666511606842793,15.503420494634668,15.398499431822016,26.605162848917285,-10766230.0,34.32495037395668,26.28985957297921,18.254768772001736,29.532658735647384,23.81781876985555,18.102978804063714,-0.044544143175306306,1.6992211091023988
2024-01-04 00:00:00-05:00,2024-01-04,00:00:00,1704344400,27.70136411662967,29.965754040607777,26.743735863536415,28.46946144104004,5383115,0.0,0.0,0.0,7994180,65.1,57.0405,0.25,0.0,36.2432,73.88,9.21,0.109,34.53575,3.081721260010105,28.620819533166802,28.737637699326147,26.3743109770205,-0.11267635353416594,-0.03895951129733405,-0.07371684223683189,31.008686268438872,23.649402618408203,16.290118968377534,17.03609840454841,11.098984275357402,-82.96390159545159,-25.666511606842793,15.503420494634668,15.398499431822016,26.605162848917285,-10766230.0,34.32495037395668,26.28985957297921,18.254768772001736,29.532658735647384,23.81781876985555,18.102978804063714,0.03144205180595683,1.6992211091023988
2024-01-05 00:00:00-05:00,2024-01-05,00:00:00,1704430800,27.761214657600554,28.938298446958203,27.31232612686776,28.07044792175293,5383115,0.0,0.0,0.0,7994180,65.1,57.0405,0.25,0.0,36.2432,73.88,9.21,0.109,34.53575,3.081721260010105,28.520751967455187,28.674095815747744,26.3743109770205,-0.15107665790133495,-0.061382940618134235,-0.08969371728320072,31.008686268438872,23.649402618408203,16.290118968377534,17.03609840454841,11.098984275357402,-82.96390159545159,-25.666511606842793,15.503420494634668,15.398499431822016,26.605162848917285,-10766230.0,34.32495037395668,26.28985957297921,18.254768772001736,29.532658735647384,23.81781876985555,18.102978804063714,-0.014015492358837256,1.6992211091023988
2024-01-08 00:00:00-05:00,2024-01-08,00:00:00,1704690000,28.96822500854579,30.045555580612035,26.225021969219913,29.50688934326172,5383115,0.0,0.0,0.0,7994180,65.1,57.0405,0.25,0.0,36.2432,73.88,9.21,0.109,34.53575,3.081721260010105,28.70004967214728,28.75340948503479,26.3743109770205,-0.06485277547147561,-0.062076907588802514,-0.0027758678826730956,31.008686268438872,23.649402618408203,16.290118968377534,17.03609840454841,11.098984275357402,-82.96390159545159,-25.666511606842793,15.503420494634668,15.398499431822016,26.605162848917285,-10766230.0,34.32495037395668,26.28985957297921,18.254768772001736,29.532658735647384,23.81781876985555,18.102978804063714,0.05117272889669966,1.6992211091023988
2024-01-09 00:00:00-05:00,2024-01-09,00:00:00,1704776400,29.64654164530801,29.64654164530801,27.25247400454903,27.47193145751953,5383115,0.0,0.0,0.0,7994180,65.1,57.0405,0.25,0.0,36.2432,73.88,9.21,0.109,34.53575,3.081721260010105,28.47675545130587,28.631363958604766,26.3743109770205,-0.15889221145633314,-0.08143996836230866,-0.07745224309402449,31.008686268438872,23.649402618408203,16.290118968377534,17.03609840454841,11.098984275357402,-82.96390159545159,-25.666511606842793,15.503420494634668,15.398499431822016,26.605162848917285,-10766230.0,34.32495037395668,26.28985957297921,18.254768772001736,29.532658735647384,23.81781876985555,18.102978804063714,-0.06896551724137934,1.6992211091023988
2024-01-10 00:00:00-05:00,2024-01-10,00:00:00,1704862800,26.59410698887737,27.821066464110768,25.097814389041208,27.27242660522461,5383115,0.0,0.0,0.0,7994180,65.1,57.0405,0.25,0.0,36.2432,73.88,9.21,0.109,34.53575,3.081721260010105,28.257786570200185,28.50194135352094,26.3743109770205,-0.24667401178188086,-0.1144867770462231,-0.13218723473565774,31.008686268438872,23.649402618408203,16.290118968377534,17.03609840454841,11.098984275357402,-82.96390159545159,-25.666511606842793,15.503420494634668,15.398499431822016,26.605162848917285,-10766230.0,34.32495037395668,26.28985957297921,18.254768772001736,29.532658735647384,23.81781876985555,18.102978804063714,-0.0072621341751459845,1.6992211091023988
2024-01-11 00:00:00-05:00,2024-01-11,00:00:00,1704949200,29.307382618284134,29.965753091668695,24.23993858432648,24.499296188354492,5383115,0.0,0.0,0.0,7994180,65.1,57.0405,0.25,0.0,36.2432,73.88,9.21,0.109,34.53575,3.081721260010105,27.574424682591875,28.120737052076517,26.3743109770205,-0.5338562075504356,-0.19836066314706563,-0.33549554440337,31.008686268438872,23.649402618408203,16.290118968377534,17.03609840454841,11.098984275357402,-82.96390159545159,-25.666511606842793,15.503420494634668,15.398499431822016,26.605162848917285,-10766230.0,34.32495037395668,26.28985957297921,18.254768772001736,29.532658735647384,23.81781876985555,18.102978804063714,-0.10168256961552757,1.6992211091023988
2024-01-12 00:00:00-05:00,2024-01-12,00:00:00,1705035600,23.511744285313906,24.379594837919385,21.696242886158057,21.746118545532227,5383115,0.0,0.0,0.0,7994180,65.1,57.0405,0.25,0.0,36.2432,73.88,9.21,0.109,34.53575,3.081721260010105,26.514732657671935,27.51363052764373,26.3743109770205,-0.9723993785053437,-0.35316840621872125,-0.6192309722866225,31.008686268438872,23.649402618408203,16.290118968377534,17.03609840454841,11.098984275357402,-82.96390159545159,-25.666511606842793,15.503420494634668,15.398499431822016,26.605162848917285,-10766230.0,34.32495037395668,26.28985957297921,18.254768772001736,29.532658735647384,23.81781876985555,18.102978804063714,-0.11237782594468826,1.6992211091023988
2024-01-16 00:00:00-05:00,2024-01-16,00:00:00,1705381200,21.32715570037338,23.14265893087386,20.799463862694,22.574066162109375,5383115,0.0,0.0,0.0,7994180,65.1,57.0405,0.25,0.0,36.2432,73.88,9.21,0.109,34.53575,3.081721260010105,25.798247840296924,27.04319582616427,26.3743109770205,-1.2388587552415764,-0.5303064760232923,-0.7085522792182841,31.008686268438872,23.649402618408203,16.290118968377534,17.03609840454841,11.098984275357402,-82.96390159545159,-25.666511606842793,15.503420494634668,15.398499431822016,26.605162848917285,-10766230.0,34.32495037395668,26.28985957297921,18.254768772001736,29.532658735647384,23.81781876985555,18.102978804063714,0.03807335156587066,1.6992211091023988
