datetime,date,time,timestamp,open,high,low,close,volume,Capital Gains,Dividends,Stock Splits,average_volume,book_value,day_high,day_low,dividend_frequency,dividend_yield,fifty_day_average,fifty_two_week_high,fifty_two_week_low,latest_dividend_amount,latest_split_ratio,market_cap,pe_ratio,price_to_book,shares_outstanding,split_frequency,two_hundred_day_average,atr,ema_short,ema_long,rsi,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,stoch_k,stoch_d,williams_r,cci,adx,plus_di,minus_di,obv,donchian_upper,donchian_middle,donchian_lower,keltner_upper,keltner_middle,keltner_lower,returns,volatility
2025-05-27 08:00:00-04:00,2025-05-27,08:00:00,1748347200,516.95,518.24,508.859,516.87,42138392,0.0,0.0,0.0,44875122,357.774,564.34,558.61,21.25,0.51,534.8244,566.06,402.39,0.591,2.0,220627369984,33.7453,1.5687279,393100000,1,507.76074,8.246924874441962,514.4006380649089,513.1765143231038,72.67306604621945,0.9174017643813386,-0.19883958841140215,1.1162413527927408,519.5441240431251,511.34957592773446,503.1550278123438,72.28648849873167,73.14067879270588,-27.713511501268336,70.52937313829837,18.388391477729755,30.937338867897644,37.944629278119365,16855356.8,532.8758,503.99855,475.1213,525.8154802677409,510.92708556559245,496.038690863444,-0.00021277418855669694,0.06361251030799454
2025-05-27 09:00:00-04:00,2025-05-27,09:00:00,1748350800,516.835,517.52,505.86,516.1,42138392,0.0,0.0,0.0,44875122,357.774,564.34,558.61,21.25,0.51,534.8244,566.06,402.39,0.591,2.0,220627369984,33.7453,1.5687279,393100000,1,507.76074,8.926568516322542,514.7096129621982,513.4549415304273,69.41398259195398,1.0195573644070919,0.04483980215229666,0.9747175622547952,519.8436254376222,511.45457592773437,503.06552641784646,70.9532590534071,71.90556580006752,-29.04674094659291,43.276152978123996,18.388391477729755,28.177762962822445,37.45537100905715,8427678.4,532.8758,503.99855,475.1213,526.7844802677408,510.8970855655924,495.009690863444,-0.0014897362973280703,0.06361251030799454
2025-05-27 09:30:00-04:00,2025-05-27,09:30:00,1748352600,516.1599731445312,519.1699829101562,514.5900268554688,518.8499755859375,42138392,0.0,0.0,0.0,44875122,357.774,564.34,558.61,21.25,0.51,534.8244,566.06,402.39,0.591,2.0,220627369984,33.7453,1.5687279,393100000,1,507.76074,9.017994820731023,515.4624061665145,513.9687542976187,69.82704383851109,1.3073461876425654,0.2973410792503504,1.010005108392215,520.8133852835956,511.7950747070312,502.7767641304668,75.71475051457026,72.98483268890301,-24.28524948542975,111.57039643691337,18.388391477729755,27.959401184498102,37.075640678791885,4213839.2,532.8758,503.99855,475.1213,527.1791422957357,511.1507519881185,495.1223616805013,0.005328377418983621,0.06361251030799454
2025-05-27 10:30:00-04:00,2025-05-27,10:30:00,1748356200,518.8599853515625,519.5750122070312,518.3499755859375,519.3400268554688,42138392,0.0,0.0,0.0,44875122,357.774,564.34,558.61,21.25,0.51,534.8244,566.06,402.39,0.591,2.0,220627369984,33.7453,1.5687279,393100000,1,507.76074,8.972641339983255,516.1674281099607,514.480304065033,73.50684896688608,1.5570156383151925,0.5492759910633189,1.0077396472518736,521.59170445928,512.4885760498047,503.38544764032935,76.56325802399593,74.41042253065775,-23.43674197600408,118.14219944154684,18.388391477729755,28.224140205469634,37.26304473207146,4213839.2,532.8758,503.99855,475.1213,526.6492462019856,511.7040522322591,496.7588582625325,0.0009444951191870388,0.06361251030799454
2025-05-27 11:30:00-04:00,2025-05-27,11:30:00,1748359800,519.3200073242188,520.1500244140625,518.8200073242188,519.8250122070312,42138392,0.0,0.0,0.0,44875122,357.774,564.34,558.61,21.25,0.51,534.8244,566.06,402.39,0.591,2.0,220627369984,33.7453,1.5687279,393100000,1,507.76074,8.926928187779014,516.8324434003372,514.9893238880804,76.56297696835404,1.7735701289859662,0.7941348186478484,0.9794353103381178,522.3261042363799,513.1718266601563,504.01754908393264,77.40299406458583,76.56033420105067,-22.597005935414167,109.94489269892465,18.388391477729755,28.828765262794377,37.09378587391195,4213839.2,532.8758,503.99855,475.1213,526.3594986433919,512.281302964681,498.2031072859701,0.0009338493597326192,0.06361251030799454
2025-05-27 12:30:00-04:00,2025-05-27,12:30:00,1748363400,519.8400268554688,521.1900024414062,519.8150024414062,520.885009765625,42138392,0.0,0.0,0.0,44875122,357.774,564.34,558.61,21.25,0.51,534.8244,566.06,402.39,0.591,2.0,220627369984,33.7453,1.5687279,393100000,1,507.76074,8.861964983258925,517.5692736485713,515.55081778118,81.65271723994593,2.0075819126302576,1.0368242374443304,0.9707576751859273,523.2792534853066,513.7945775146484,504.30990154399007,79.2383446582084,77.7348655822634,-20.76165534179159,110.92306825668824,18.388391477729755,29.878331975416934,36.79344206267493,4213839.2,532.8758,503.99855,475.1213,526.7264979516601,512.9178030053711,499.109108059082,0.0020391430456438986,0.06361251030799454
2025-05-27 13:30:00-04:00,2025-05-27,13:30:00,1748367000,520.8936157226562,521.7000122070312,520.6500244140625,521.0399780273438,42138392,0.0,0.0,0.0,44875122,357.774,564.34,558.61,21.25,0.51,534.8244,566.06,402.39,0.591,2.0,220627369984,33.7453,1.5687279,393100000,1,507.76074,6.494199825613838,518.200310808348,516.0735949474813,84.25304648816099,2.180408192344771,1.2655410284244186,0.9148671639203525,524.1169732885458,514.402576171875,504.68817905520433,74.10926079765443,76.91686650681622,-25.89073920234557,105.27828229523217,15.625460142862893,41.33283019148246,13.143596616858822,4213839.2,532.8758,503.99855,475.1213,527.2176646386719,513.5499700585938,499.8822754785157,0.0002975095439750053,0.06361251030799454
2025-05-27 14:30:00-04:00,2025-05-27,14:30:00,1748370600,521.0599975585938,521.1950073242188,520.260009765625,520.4400024414062,42138392,0.0,0.0,0.0,44875122,357.774,564.34,558.61,21.25,0.51,534.8244,566.06,402.39,0.591,2.0,220627369984,33.7453,1.5687279,393100000,1,507.76074,3.2956639369419594,518.6075274689041,516.4894432802361,83.0951983093994,2.243104140338687,1.4610536508072725,0.7820504895314146,524.6975545610175,514.974075805664,505.25059705031066,92.04539902396228,81.7976681599417,-7.954600976037715,89.01962393555819,14.071065950799968,30.393858795227445,26.745130408029887,0.0,532.8758,503.99855,475.1213,527.6796656762696,514.1329702416992,500.5862748071289,-0.001151496259862883,0.06361251030799454
2025-05-27 15:30:00-04:00,2025-05-27,15:30:00,1748374200,520.4400024414062,521.27001953125,519.9099731445312,521.2000122070312,42138392,0.0,0.0,0.0,44875122,357.774,564.34,558.61,21.25,0.51,534.8244,566.06,402.39,0.591,2.0,220627369984,33.7453,1.5687279,393100000,1,507.76074,3.363524393136158,519.0788883303817,516.9380688923118,84.46405280462227,2.327290016619145,1.6343009239696469,0.6929890926494979,525.4180877412932,515.4585759277344,505.4990641141756,96.84343677602688,87.66603219921451,-3.156563223973114,83.36702007718988,12.543410535442357,29.780650480890507,26.948882410000607,-4213839.2,532.8758,503.99855,475.1213,528.0021713728842,514.6494700789389,501.29676878499356,0.0014603215780104595,0.06361251030799454
2025-05-27 16:00:00-04:00,2025-05-27,16:00:00,1748376000,521.2,521.5,414.3619,521.435,42138392,0.0,0.0,0.0,44875122,357.774,564.34,558.61,21.25,0.51,534.8244,566.06,402.39,0.591,2.0,220627369984,33.7453,1.5687279,393100000,1,507.76074,10.994581535993303,519.5072722703122,517.366348045425,84.52989065058654,2.3854712534105147,1.7845349898578207,0.600936263552694,526.0354404816637,515.9923254394532,505.94921039724267,99.75310520971325,96.21398033656747,-0.2468947902867485,-286.96179080085824,16.287368407516833,9.110664558538618,76.8158414000717,-4213839.2,532.8758,473.61885,414.3619,537.2752642195638,513.3947514607747,489.5142387019857,0.00045085914709330766,0.06361251030799454
2025-05-27 17:00:00-04:00,2025-05-27,17:00:00,1748379600,521.48,561.214,414.3619,521.595,42138392,0.0,0.0,0.0,44875122,357.774,564.34,558.61,21.25,0.51,534.8244,566.06,402.39,0.591,2.0,220627369984,33.7453,1.5687279,393100000,1,507.76074,20.779017250279022,519.8868591302554,517.7690768030035,69.75670271183364,2.416633518664071,1.9109546956190708,0.505678823045,526.5123829942683,516.5630758056641,506.6137686170599,73.0211552984261,89.87256576138874,-26.978844701573905,-128.70545203530034,18.918773059111338,15.109339689585537,40.6447533757968,0.0,561.214,487.78795,414.3619,551.1961559065755,512.8274332698568,474.458710633138,0.000306845532041633,0.06361251030799454
2025-05-27 18:00:00-04:00,2025-05-27,18:00:00,1748383200,521.53,521.5977,520.91,521.305,42138392,0.0,0.0,0.0,44875122,357.774,564.34,558.61,21.25,0.51,534.8244,566.06,402.39,0.591,2.0,220627369984,33.7453,1.5687279,393100000,1,507.76074,20.742424393136165,520.1447029247544,518.1058313931936,68.97090899272001,2.3903745125959404,2.006838659014445,0.38353585358149545,526.7062773829759,517.1640008544922,507.6217243260084,72.82367770021669,81.86597940278534,-27.176322299783312,72.89927263447959,22.134093046870483,15.135994910706499,40.6062618949219,4213839.2,561.214,487.78795,414.3619,551.6131724446615,513.4041282942709,475.19508414388025,-0.0005559869247214744,0.06361251030799454
2025-05-27 19:00:00-04:00,2025-05-27,19:00:00,1748386800,521.29,521.66,521.255,521.32,42138392,0.0,0.0,0.0,44875122,357.774,564.34,558.61,21.25,0.51,534.8244,566.06,402.39,0.591,2.0,220627369984,33.7453,1.5687279,393100000,1,507.76074,20.705638678850452,520.3583933020717,518.41194268908,66.84910532934578,2.3437570632536335,2.0742223398622825,0.269534723391351,526.6312685694102,517.7925008544922,508.9537331395743,72.83389205874484,72.89290835246254,-27.166107941255174,71.78155872989592,25.34326128276578,15.163679009928673,40.67840313004368,12641517.6,561.214,487.78795,414.3619,549.4178641113281,514.5881899609375,479.75851581054684,2.8773942317927848e-05,0.06361251030799454
2025-05-28 04:00:00-04:00,2025-05-28,04:00:00,1748419200,520.58,520.75,520.2,520.4,42138392,0.0,0.0,0.0,44875122,357.774,564.34,558.61,21.25,0.51,534.8244,566.06,402.39,0.591,2.0,220627369984,33.7453,1.5687279,393100000,1,507.76074,20.649924393136168,520.3659581562405,518.6012814805962,69.43192600278465,2.207133625013853,2.100804596892597,0.10632902812125611,526.103983740136,518.3925008544923,510.6810179688485,72.20741140235648,72.621660387106,-27.79258859764352,57.60888837596702,28.560118169136352,15.204591195792155,40.80026159918288,21069196.0,561.214,487.78795,414.3619,545.5069624446616,515.1367382942709,484.7665141438803,-0.00176475101665019,0.06361251030799454
2025-05-28 05:00:00-04:00,2025-05-28,05:00:00,1748422800,520.4,520.64,519.89,520.05,42138392,0.0,0.0,0.0,44875122,357.774,564.34,558.61,21.25,0.51,534.8244,566.06,402.39,0.591,2.0,220627369984,33.7453,1.5687279,393100000,1,507.76074,20.033424393136166,520.3085112187422,518.7392546729204,67.58859057720048,2.0470197218345447,2.0900476218809865,-0.04302790004644175,525.0573004887306,518.9827508544922,512.9082012202539,71.96907637003483,72.33679327704539,-28.03092362996517,51.61832571045228,30.91480662045223,15.67249075645925,39.452681764885895,29496874.4,561.214,487.78795,414.3619,546.1337124446615,515.7294882942708,485.3252641438802,-0.0006725595695619146,0.06361251030799454
2025-05-28 06:00:00-04:00,2025-05-28,06:00:00,1748426400,520.01,521.2,519.89,521.02,42138392,0.0,0.0,0.0,44875122,357.774,564.34,558.61,21.25,0.51,534.8244,566.06,402.39,0.591,2.0,220627369984,33.7453,1.5687279,393100000,1,507.76074,19.29413867885046,520.4378728153345,518.9564685135947,76.6235173134655,1.975625413396756,2.0671631801841404,-0.09153776678738446,523.1520607814736,519.6137508544922,516.0754409275108,72.62960488818338,72.26869755352489,-27.37039511181662,55.06023463641645,32.86877592315227,16.480324098126424,39.85411846939669,37924552.8,561.214,487.78795,414.3619,546.8517207779948,516.3468266276042,485.8419324772135,0.001865205268724246,0.06361251030799454
2025-05-28 07:00:00-04:00,2025-05-28,07:00:00,1748430000,521.08,522.64,521.06,521.95,42138392,0.0,0.0,0.0,44875122,357.774,564.34,558.61,21.25,0.51,534.8244,566.06,402.39,0.591,2.0,220627369984,33.7453,1.5687279,393100000,1,507.76074,19.08271324637278,520.7128050307282,519.2415667503952,70.88972111941726,1.971363486120481,2.0480032413714087,-0.0766397552509277,523.3968468724637,519.8222508544922,516.2476548365206,73.26289511692377,72.62052545838065,-26.737104883076235,66.40073280904727,34.84514850390804,16.584317785738314,40.295679065346555,46352231.2,561.214,487.78795,414.3619,546.2288874446614,516.5489932942708,486.86909914388013,0.001784960270239333,0.06361251030799454
