,datetime,date,time,timestamp,open,high,low,close,volume,Capital Gains,Dividends,Stock Splits,average_volume,day_high,day_low,dividend_frequency,dividend_yield,fifty_day_average,fifty_two_week_high,fifty_two_week_low,latest_dividend_amount,two_hundred_day_average,atr,ema_short,ema_long,rsi,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,stoch_k,stoch_d,williams_r,cci,adx,plus_di,minus_di,obv,donchian_upper,donchian_middle,donchian_lower,keltner_upper,keltner_middle,keltner_lower,returns,volatility
0,2023-07-25 00:00:00-04:00,2023-07-25,00:00:00,1690257600,55.43443671433858,55.59194553014244,54.989698039789616,55.23059844970703,109496,0.0,0.0,0.0,96136,51.6042,51.39,32.75,3.47,51.4196,58.93,49.04,0.23,53.17105,,55.23059844970703,55.23059844970703,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1,2023-07-26 00:00:00-04:00,2023-07-26,00:00:00,1690344000,55.221320533045976,55.221320533045976,54.915566729302924,54.99895477294922,109496,0.0,0.0,0.0,96136,51.6042,51.39,32.75,3.47,51.4196,58.93,49.04,0.23,53.17105,,55.18848141756924,55.208537147158665,,-0.01847869786102052,-0.0036957395722041044,-0.014782958288816418,,,,,,,,,,,,,,,,,,-0.004194118536824276,
2,2023-07-27 00:00:00-04:00,2023-07-27,00:00:00,1690430400,54.85997027127243,54.906296174010826,53.729603399808276,53.951969146728516,109496,0.0,0.0,0.0,96136,51.6042,51.39,32.75,3.47,51.4196,58.93,49.04,0.23,53.17105,,54.96366100468911,55.08886400426056,,-0.11626594758898534,-0.026209781175560352,-0.09005616641342498,,,,,,,,,,,,,,,,,,-0.01903646406632542,
3,2023-07-28 00:00:00-04:00,2023-07-28,00:00:00,1690516800,53.85004762135487,54.29478262965981,53.78519065354621,54.239192962646484,109496,0.0,0.0,0.0,96136,51.6042,51.39,32.75,3.47,51.4196,58.93,49.04,0.23,53.17105,,54.83193954249953,55.00794295267826,,-0.16864248046400832,-0.05469632103324995,-0.11394615943075836,,,,,,,,,,,,,,,,,,0.0053236947688939384,
4,2023-07-31 00:00:00-04:00,2023-07-31,00:00:00,1690776000,54.22066189549548,54.46155869957912,53.951966723465524,54.239192962646484,109496,0.0,0.0,0.0,96136,51.6042,51.39,32.75,3.47,51.4196,58.93,49.04,0.23,53.17105,,54.724167437071706,54.934728667913326,,-0.2077563739647914,-0.08530833161955825,-0.12244804234523315,,,,,,,,,,,,,,,,,,0.0,
5,2023-08-01 00:00:00-04:00,2023-08-01,00:00:00,1690862400,53.72830166434564,53.756167906727605,53.31029031101554,53.35673522949219,109496,0.0,0.15,0.0,96136,51.6042,51.39,32.75,3.47,51.4196,58.93,49.04,0.23,53.17105,,54.47554339932997,54.784443578539886,,-0.30642905699948386,-0.12953247669554338,-0.17689658030394048,,,,,,,,,,,,,,,,,,-0.01626974305760831,
6,2023-08-02 00:00:00-04:00,2023-08-02,00:00:00,1690948800,52.97588336386661,53.059485637902725,52.502139506675455,52.94801712036133,109496,0.0,0.0,0.0,96136,51.6042,51.39,32.75,3.47,51.4196,58.93,49.04,0.23,53.17105,,54.1978113486084,54.60954582061812,,-0.4128489392279917,-0.18619576920203307,-0.22665317002595864,,,,,,,,,,,,,,,,,,-0.007660103403495877,
7,2023-08-03 00:00:00-04:00,2023-08-03,00:00:00,1691035200,52.056258344357715,52.065545910386255,51.61966832709549,51.78687286376953,109496,0.0,0.0,0.0,96136,51.6042,51.39,32.75,3.47,51.4196,58.93,49.04,0.23,53.17105,,53.75945889681951,54.340719824727785,,-0.5841484008818298,-0.26578629553799243,-0.3183621053438374,,,,,,,,,,,,,,,,,,-0.02192989123562994,
8,2023-08-04 00:00:00-04:00,2023-08-04,00:00:00,1691121600,52.05625363610255,52.9387211568403,52.01909628830902,52.83654022216797,109496,0.0,0.0,0.0,96136,51.6042,51.39,32.75,3.47,51.4196,58.93,49.04,0.23,53.17105,,53.59165550142832,54.19746462448399,,-0.6279662707283364,-0.33822229057606124,-0.2897439801522752,,,,,,,,,,,,,,,,,,0.020268985176218113,
9,2023-08-07 00:00:00-04:00,2023-08-07,00:00:00,1691380800,52.62288949977571,52.86440516748348,52.49283878568115,52.669334411621094,109496,0.0,0.0,0.0,96136,51.6042,51.39,32.75,3.47,51.4196,58.93,49.04,0.23,53.17105,,53.423960757827004,54.05192841373515,,-0.6684785551163372,-0.4042735434841165,-0.26420501163222077,,,,,,,,,,,,,,,,,,-0.003164586663771063,
10,2023-08-08 00:00:00-04:00,2023-08-08,00:00:00,1691467200,53.189523997176465,53.38459829987121,52.687913979800584,52.80867004394531,109496,0.0,0.0,0.0,96136,51.6042,51.39,32.75,3.47,51.4196,58.93,49.04,0.23,53.17105,,53.31208971893942,53.93352285470754,,-0.6814858664586652,-0.45971600807902624,-0.22176985837963892,,,,,,,,,,,,,,,,,,0.0026454792694983187,
11,2023-08-09 00:00:00-04:00,2023-08-09,00:00:00,1691553600,52.715787127562535,52.98517261707333,52.65076353264892,52.855125427246094,109496,0.0,0.0,0.0,96136,51.6042,51.39,32.75,3.47,51.4196,58.93,49.04,0.23,53.17105,,53.2290053022679,53.83081833780645,,-0.6802047166606116,-0.5038137497953433,-0.17639096686526823,,,,,,,,,,,,,,,,,,0.0008796923547236268,
12,2023-08-10 00:00:00-04:00,2023-08-10,00:00:00,1691640000,52.752939037282005,52.96658847617255,51.972652435302734,51.972652435302734,109496,0.0,0.0,0.0,96136,51.6042,51.39,32.75,3.47,51.4196,58.93,49.04,0.23,53.17105,,53.00057750827423,53.65385015661562,,-0.7418460520261547,-0.5514202102415057,-0.19042584178464905,,,,,,,,,,,,,,,,,,-0.01669607223159586,
13,2023-08-11 00:00:00-04:00,2023-08-11,00:00:00,1691726400,51.98194775117691,52.20488833220558,51.907636586514236,52.000526428222656,109496,0.0,0.0,0.0,96136,51.6042,51.39,32.75,3.47,51.4196,58.93,49.04,0.23,53.17105,0.7272812241390975,52.81875003917394,53.49639075391153,24.490775943825383,-0.7794628930964151,-0.5970287468124876,-0.1824341462839275,,,,9.587903402990818,,-90.41209659700918,,,15.322668246954086,42.94536855213028,,,,,,,,0.0005363203841601827,
14,2023-08-14 00:00:00-04:00,2023-08-14,00:00:00,1691985600,52.04697229570739,52.25133420340724,51.74972054460964,51.796165466308594,109496,0.0,0.0,0.0,96136,51.6042,51.39,32.75,3.47,51.4196,58.93,49.04,0.23,53.17105,0.7200930933137245,52.63282557138024,53.33446453604458,23.724970144531994,-0.8163543080694424,-0.6408938590638786,-0.1754604490055638,,,,4.900449269407633,,-95.09955073059237,,,15.475622559355617,44.94048372366359,,,,,,,,-0.003929978712737592,
15,2023-08-15 00:00:00-04:00,2023-08-15,00:00:00,1692072000,51.63824815246165,51.79616158310325,51.35028398988447,51.424598693847656,109496,0.0,0.0,0.0,96136,51.6042,51.39,32.75,3.47,51.4196,58.93,49.04,0.23,53.17105,0.7294395044580116,52.41314795728341,53.15257255107345,23.22767601520971,-0.8655953095344202,-0.685834149157987,-0.1797611603764332,,,,2.0898326584740574,5.526061776957502,-97.91016734152595,,,15.277331227079866,47.55012665893017,,,,,,,,-0.007173634749132685,
16,2023-08-16 00:00:00-04:00,2023-08-16,00:00:00,1692158400,51.340999564388554,51.63825131138518,51.071614061322755,51.183082580566406,109496,0.0,0.0,0.0,96136,51.6042,51.39,32.75,3.47,51.4196,58.93,49.04,0.23,53.17105,0.679245638523832,52.18949970697122,52.96500207769183,26.414931260702446,-0.9135763503794578,-0.7313825894022813,-0.18219376097717654,,,,3.2882106092737082,3.4261641790517996,-96.7117893907263,,,16.406272322838113,41.52293673725984,,,,,,,,-0.0046965094413102815,
17,2023-08-17 00:00:00-04:00,2023-08-17,00:00:00,1692244800,51.043736925769174,51.062315598932216,50.68146165788871,50.895111083984375,109496,0.0,0.0,0.0,96136,51.6042,51.39,32.75,3.47,51.4196,58.93,49.04,0.23,53.17105,0.6786762775641247,51.9541563209736,52.76786960210064,21.519109072821564,-0.963729292644885,-0.777851930050802,-0.18587736259408305,,,,5.651956120156179,3.6766664626346484,-94.34804387984383,,,16.420036014400274,45.66400445052876,,,,,,,,-0.005626302326139476,
18,2023-08-18 00:00:00-04:00,2023-08-18,00:00:00,1692331200,50.96942965174444,51.406019675823,50.895118491795806,51.05303192138672,109496,0.0,0.0,0.0,96136,51.6042,51.39,32.75,3.47,51.4196,58.93,49.04,0.23,53.17105,0.6787703215444841,51.79031552104871,52.60455172774693,23.57491462490958,-0.9794425647393226,-0.8181700569885062,-0.16127250775081636,,,,12.08474024594461,7.008302325124833,-87.91525975405538,,,18.279615363643373,45.65767767901066,,,,,,,,0.003102868508170653,
19,2023-08-21 00:00:00-04:00,2023-08-21,00:00:00,1692590400,50.44923214452055,50.72790514711579,50.31918143602459,50.70003890991211,109496,0.0,0.0,0.0,96136,51.6042,51.39,32.75,3.47,51.4196,58.93,49.04,0.23,53.17105,0.6648380239538544,51.59208340993297,52.423169554619804,25.844713762579048,-1.0087507809453058,-0.8562862017798663,-0.15246457916543954,55.36390591621169,52.64732055664062,49.93073519706955,12.424328918501496,10.053675094867428,-87.57567108149851,-130.2131339530054,,18.6626816623697,45.908189101794164,-218992.0,55.59194553014244,52.955563483083516,50.31918143602459,54.02978297238037,52.68553802006937,51.34129306775838,-0.006914241881229688,
20,2023-08-22 00:00:00-04:00,2023-08-22,00:00:00,1692676800,50.72791228007192,51.192368530878625,50.72791228007192,51.14592361450195,109496,0.0,0.0,0.0,96136,51.6042,51.39,32.75,3.47,51.4196,58.93,49.04,0.23,53.17105,0.638961873821696,51.510963447127324,52.30152708413239,33.72495221611133,-0.984648172980485,-0.88195859601999,-0.10268957696049497,54.947855351505126,52.443086814880374,49.93831827825562,26.969975543226095,17.159681569224066,-73.0300244567739,-94.75073403601449,,24.61063271637993,38.733146678101555,-246366.0,55.221320533045976,52.77025098453528,50.31918143602459,53.806357225538626,52.47310406016626,51.13985089479389,0.008794563360831509,
21,2023-08-23 00:00:00-04:00,2023-08-23,00:00:00,1692763200,51.84261307446204,52.55787619606634,51.786877043232494,52.530006408691406,109496,0.0,0.0,0.0,96136,51.6042,51.39,32.75,3.47,51.4196,58.93,49.04,0.23,53.17105,0.644933572985878,51.69624398559352,52.32328701980468,56.45158726373854,-0.8441321384518616,-0.8743933045063644,0.030261166054502797,54.51873822885675,52.31963939666748,50.12054056447822,72.12151139184955,37.17193861785905,-27.878488608150448,-3.292055241831512,,39.50621155966059,28.600834542731963,-262790.4,54.906296174010826,52.61273880501771,50.31918143602459,53.77836460519953,52.33541935371113,50.892474102222735,0.02706144881890471,
22,2023-08-24 00:00:00-04:00,2023-08-24,00:00:00,1692849600,52.32564139004761,52.49284237542115,51.907630067814054,51.98194122314453,109496,0.0,0.0,0.0,96136,51.6042,51.39,32.75,3.47,51.4196,58.93,49.04,0.23,53.17105,0.6071141478292051,51.74818893787552,52.29077789631324,41.872890480571385,-0.7681417884408361,-0.8531430012932588,0.08500121285242268,54.284689287531705,52.22113800048828,50.15758671344486,54.242534081757384,51.11134033894434,-45.757465918242616,-8.737737974988304,,31.69406642722606,30.382488166313028,-279214.8,54.46155869957912,52.390370067801854,50.31918143602459,53.61024285107037,52.231995102808334,50.8537473545463,-0.010433373666145163,
23,2023-08-25 00:00:00-04:00,2023-08-25,00:00:00,1692936000,51.796151067129344,52.28847702213013,51.749706158341944,52.06553649902344,109496,0.0,0.0,0.0,96136,51.6042,51.39,32.75,3.47,51.4196,58.93,49.04,0.23,53.17105,0.6190573251139091,51.80588849444786,52.26932633466659,44.165183528242544,-0.6931828678385443,-0.821150974602316,0.12796810676377168,53.94445641085087,52.112455177307126,50.28045394376338,56.96957838247959,61.11120795202884,-43.03042161752042,-8.894588024158766,,31.082607942110975,31.61850371970188,-295639.2,54.46155869957912,52.390370067801854,50.31918143602459,53.50956996373188,52.12840432670238,50.74723868967288,0.001608159947702914,
24,2023-08-28 00:00:00-04:00,2023-08-28,00:00:00,1693195200,52.31634761472971,52.31634761472971,51.85189140114474,52.12127685546875,109496,0.0,0.0,0.0,96136,51.6042,51.39,32.75,3.47,51.4196,58.93,49.04,0.23,53.17105,0.6011424912092558,51.8632318328153,52.25522638426679,43.24827418760173,-0.622108324768881,-0.781342444635629,0.15923411986674796,53.54175154240946,52.00655937194824,50.47136720148703,67.59570070052726,59.60260438825475,-32.40429929947274,8.240865822151616,,26.159066760792804,32.56077655972799,-306588.8,53.756167906727605,52.037674671376095,50.31918143602459,53.39900301223988,52.02235095146325,50.645698890686624,0.001070580660325282,
25,2023-08-29 00:00:00-04:00,2023-08-29,00:00:00,1693281600,51.86118153691075,52.585732082584975,51.86118153691075,52.511417388916016,109496,0.0,0.0,0.0,96136,51.6042,51.39,32.75,3.47,51.4196,58.93,49.04,0.23,53.17105,0.6290097384413852,51.981083752106336,52.27962552756672,46.83753831941421,-0.5282112661370988,-0.7307162089359229,0.20250494279882414,53.38526793500951,51.964293479919434,50.54331902482936,82.80690954001948,69.1240628743421,-17.193090459980535,42.724087878130646,,28.05918613346187,30.696354634936174,-306588.8,53.38459829987121,51.851889867947904,50.31918143602459,53.32082009433048,51.96460324414952,50.608386393968566,0.007485245124157602,
26,2023-08-30 00:00:00-04:00,2023-08-30,00:00:00,1693368000,52.437112979545624,52.50213657310492,52.25132976501046,52.37208938598633,109496,0.0,0.0,0.0,96136,51.6042,51.39,32.75,3.47,51.4196,58.93,49.04,0.23,53.17105,0.5765919943725096,52.052175685539055,52.288431609320966,54.2574455489344,-0.45974017751527896,-0.6765210026517943,0.2167808251365153,53.29452542814155,51.93549709320068,50.576468758259814,90.57410444708738,80.32557156254471,-9.42589555291262,54.01331637260897,27.828727163705373,30.610035350724036,25.086465725971184,-306588.8,53.38459829987121,51.851889867947904,50.31918143602459,53.23830117542539,51.94153513513555,50.644769094845714,-0.0026532897007479628,
27,2023-08-31 00:00:00-04:00,2023-08-31,00:00:00,1693454400,52.46498159091588,52.650764813841384,52.41853667106457,52.52071762084961,109496,0.0,0.0,0.0,96136,51.6042,51.39,32.75,3.47,51.4196,58.93,49.04,0.23,53.17105,0.5752651145270608,52.137365128322784,52.310554086609415,55.405376479625936,-0.3889991500017871,-0.6190166321217928,0.23001748212000572,53.35376113387095,51.972189331054686,50.590617528238425,94.42236575242931,89.26779324651206,-5.577634247570687,67.27171158871009,25.47123182727043,32.52610170363731,24.337050920056985,-295639.2,53.38459829987121,51.851889867947904,50.31918143602459,53.16863270562606,51.97683400187729,50.78503529812853,0.002837928305053472,
28,2023-09-01 00:00:00-04:00,2023-09-01,00:00:00,1693540800,52.0731652945635,52.119786910509,51.504419281365685,51.52306365966797,109496,0.0,0.21,0.0,96136,51.6042,51.39,32.75,3.47,51.4196,58.93,49.04,0.23,53.17105,0.6120283060046552,52.025673952203725,52.23555499832928,47.56380415696843,-0.4087271606766265,-0.5769587378327596,0.16823157715613313,53.23909262160802,51.906515502929686,50.57393838425135,51.63367671503332,78.87671563818333,-48.36632328496668,-26.83427227022435,22.11708993546196,30.57233045936836,31.700649125141194,-295639.2,53.38459829987121,51.851889867947904,50.31918143602459,53.110959580004454,51.93271587161438,50.7544721632243,-0.01899543658911451,
29,2023-09-05 00:00:00-04:00,2023-09-05,00:00:00,1693886400,51.39252945086475,51.43914750806628,50.991607756817984,51.09416961669922,109496,0.0,0.0,0.0,96136,51.6042,51.39,32.75,3.47,51.4196,58.93,49.04,0.23,53.17105,0.6181407650350736,51.85630952756654,52.12685162865022,47.082259924762596,-0.4537394897250593,-0.5523148882112197,0.09857539848616037,53.15669228489553,51.82775726318359,50.49882224147166,33.23870756877227,59.764916678744974,-66.76129243122773,-82.04730695494132,18.72333579674756,30.270017251814902,32.69727049174532,-295639.2,53.38459829987121,51.851889867947904,50.31918143602459,53.05192097405586,51.85768831356101,50.663455653066165,-0.00832431172575021,
30,2023-09-06 00:00:00-04:00,2023-09-06,00:00:00,1693972800,51.4671258831134,51.47644807271226,51.112822213945066,51.168766021728516,109496,0.0,0.0,0.0,96136,51.6042,51.39,32.75,3.47,51.4196,58.93,49.04,0.23,53.17105,0.6049722797458317,51.73130161741417,52.03560538037196,49.86974276886682,-0.47788402872391345,-0.5374287163137584,0.05954468758984499,53.02115176098447,51.74576206207276,50.47037236316104,36.43809583594829,40.436826706584625,-63.56190416405171,-64.3434899029869,15.771642615282037,31.369312052196808,30.11876232453976,-295639.2,52.98517261707333,51.65217702654896,50.31918143602459,52.93323666391163,51.77230254664049,50.61136842936935,0.0014599788114555423,
31,2023-09-07 00:00:00-04:00,2023-09-07,00:00:00,1694059200,51.44848140013038,51.541717529296875,51.299301459425784,51.541717529296875,109496,0.0,0.0,0.0,96136,51.6042,51.39,32.75,3.47,51.4196,58.93,49.04,0.23,53.17105,0.595781607238022,51.696831783211024,51.98856844217433,55.79347154395961,-0.46160360108252974,-0.5222636932675127,0.06066009218498292,52.84548157522507,51.68009166717529,50.51470175912551,52.43372829398963,40.70351056623673,-47.56627170601037,-32.24434065150058,13.228222797849995,32.63574167821481,25.90582394189585,-295639.2,52.96658847617255,51.64288495609857,50.31918143602459,52.86861882191022,51.70383046232469,50.53904210273916,0.00728865549366553,
32,2023-09-08 00:00:00-04:00,2023-09-08,00:00:00,1694145600,51.79346133594369,52.11046916671117,51.79346133594369,51.933319091796875,109496,0.0,0.0,0.0,96136,51.6042,51.39,32.75,3.47,51.4196,58.93,49.04,0.23,53.17105,0.5999132533505696,51.73982947568118,51.98330659928124,57.57020652877086,-0.4123489692998774,-0.5002807484739856,0.08793177917410822,52.84156723835207,51.678125,50.51468276164793,69.22924872125745,52.70035761706512,-30.77075127874255,35.63281751359614,11.269302223016146,35.0905019818223,25.727408652378436,-284689.6,52.650764813841384,51.48497312493299,50.31918143602459,52.80818965235922,51.685919733119235,50.56364981387925,0.007597759276791738,
33,2023-09-11 00:00:00-04:00,2023-09-11,00:00:00,1694404800,51.63495288593892,51.74683694290403,51.476447211569145,51.56968688964844,109496,0.0,0.0,0.0,96136,51.6042,51.39,32.75,3.47,51.4196,58.93,49.04,0.23,53.17105,0.5801290672695413,51.708894460038856,51.94391424598288,57.46505253989201,-0.39806772155836256,-0.47983814309086104,0.08177042153249847,52.81080864699407,51.65658302307129,50.502357399148515,43.77738775039316,55.146788255213416,-56.22261224960684,-9.340151285263964,9.795179617264326,36.287196062594,23.416795815611053,-284689.6,52.650764813841384,51.48497312493299,50.31918143602459,52.802150327432514,51.66391839473889,50.52568646204527,-0.007001905684204113,
34,2023-09-12 00:00:00-04:00,2023-09-12,00:00:00,1694491200,51.70954901759658,51.84008103023569,51.61631288192024,51.812110900878906,109496,0.0,0.0,0.0,96136,51.6042,51.39,32.75,3.47,51.4196,58.93,49.04,0.23,53.17105,0.5642765329567366,51.72766108564613,51.93136154644917,55.92552655098164,-0.3630036579412561,-0.45647124606094003,0.09346758811968392,52.812033827372346,51.65738029479981,50.50272676222727,49.45301233464542,54.15321626876534,-50.54698766535458,14.516051208437935,9.277960376247787,32.60757754026694,24.074656877487563,-273740.0,52.650764813841384,51.48497312493299,50.31918143602459,52.770216452256626,51.655106471384045,50.53999649051146,0.004700901359925291,
