,datetime,date,time,timestamp,open,high,low,close,volume,Capital Gains,Dividends,Stock Splits,average_volume,day_high,day_low,dividend_frequency,dividend_yield,fifty_day_average,fifty_two_week_high,fifty_two_week_low,latest_dividend_amount,latest_split_ratio,market_cap,shares_outstanding,split_frequency,two_hundred_day_average,atr,ema_short,ema_long,rsi,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,stoch_k,stoch_d,williams_r,cci,adx,plus_di,minus_di,obv,donchian_upper,donchian_middle,donchian_lower,keltner_upper,keltner_middle,keltner_lower,returns,volatility
10,2023-08-08 00:00:00-04:00,2023-08-08,00:00:00,1691467200,24.445366384089823,24.47827979304363,24.379537772535944,24.398345947265625,2237237,0.0,0.0,0.0,3723142,26.63,26.56,29.75,3.09,26.4424,53.11,25.68,0.105,2.0,3078304000,115900000,1,26.3548,,24.389230964172388,24.437494052159874,,-0.055308155707333384,-0.04316152505963168,-0.012146630647701703,,,,,,,,,,,,,,,,,,0.00019250470197818004,
11,2023-08-09 00:00:00-04:00,2023-08-09,00:00:00,1691553600,24.388947393942058,24.40775557293946,24.365438067018644,24.37954330444336,2237237,0.0,0.0,0.0,3723142,26.63,26.56,29.75,3.09,26.4424,53.11,25.68,0.105,2.0,3078304000,115900000,1,26.3548,,24.387469571494382,24.43197493332973,,-0.05290345041329303,-0.04510991013036395,-0.007793540282929078,,,,,,,,,,,,,,,,,,-0.0007706523574551039,
12,2023-08-10 00:00:00-04:00,2023-08-10,00:00:00,1691640000,24.393647525722383,24.431262085737863,24.26199208155203,24.266695022583008,2237237,0.0,0.0,0.0,3723142,26.63,26.56,29.75,3.09,26.4424,53.11,25.68,0.105,2.0,3078304000,115900000,1,26.3548,,24.3655105626014,24.41623398944909,,-0.059418675867924264,-0.04797166327787602,-0.011447012590048246,,,,,,,,,,,,,,,,,,-0.004628810328853983,
13,2023-08-11 00:00:00-04:00,2023-08-11,00:00:00,1691726400,24.219673737599493,24.2760982661287,24.210271443157698,24.224376678466797,2237237,0.0,0.0,0.0,3723142,26.63,26.56,29.75,3.09,26.4424,53.11,25.68,0.105,2.0,3078304000,115900000,1,26.3548,0.1230271559972577,24.339849856395105,24.397961864593633,34.55637523407607,-0.06722188365084492,-0.0518217073524698,-0.015400176298375118,,,,19.490922424491906,,-80.50907757550809,,,18.828817640167237,36.206494676957426,,,,,,,,-0.0017438857692334553,
14,2023-08-14 00:00:00-04:00,2023-08-14,00:00:00,1691985600,24.205568049213273,24.2337803129498,24.167953491210938,24.167953491210938,2237237,0.0,0.0,0.0,3723142,26.63,26.56,29.75,3.09,26.4424,53.11,25.68,0.105,2.0,3078304000,115900000,1,26.3548,0.12002858558111333,24.308595971816164,24.37605630522385,32.81041040767492,-0.0770704416248158,-0.056871454206939,-0.020198987417876797,,,,8.365042207071777,,-91.63495779292822,,,19.299201718038656,39.62933605391405,,,,,,,,-0.002329190468129294,
15,2023-08-15 00:00:00-04:00,2023-08-15,00:00:00,1692072000,24.149144671408994,24.210270344384938,24.092721939086914,24.092721939086914,2237237,0.0,0.0,0.0,3723142,26.63,26.56,29.75,3.09,26.4424,53.11,25.68,0.105,2.0,3078304000,115900000,1,26.3548,0.12239840821922827,24.26934614768357,24.349072079877477,30.189963452438164,-0.08990963004594121,-0.06347908937473945,-0.026430540671201763,,,,0.0,9.285321543854561,-100.0,,,18.925539300411153,42.705833585047735,,,,,,,,-0.0031128639895546817,
16,2023-08-16 00:00:00-04:00,2023-08-16,00:00:00,1692158400,24.08802092197491,24.125637275624353,24.022194096734847,24.04100227355957,2237237,0.0,0.0,0.0,3723142,26.63,26.56,29.75,3.09,26.4424,53.11,25.68,0.105,2.0,3078304000,115900000,1,26.3548,0.1147208887816209,24.22782907966102,24.319732098323392,33.9536393929115,-0.10306999736899414,-0.07139727097359039,-0.03167272639540375,,,,3.8213119203979713,4.062118042489916,-96.17868807960203,,,20.192101976042963,40.90799594613003,,,,,,,,-0.0021466925014992366,
17,2023-08-17 00:00:00-04:00,2023-08-17,00:00:00,1692244800,24.0410020853689,24.059808468399943,23.970472319651524,24.022193908691406,2237237,0.0,0.0,0.0,3723142,26.63,26.56,29.75,3.09,26.4424,53.11,25.68,0.105,2.0,3078304000,115900000,1,26.3548,0.11440629488816256,24.190440866757452,24.29139512788225,26.959908281429136,-0.11370662198629233,-0.07985914117613079,-0.03384748081016155,,,,9.509158970622245,4.443490297006739,-90.49084102937776,,,20.247626123415802,44.2496885599226,,,,,,,,-0.0007823452888587878,
18,2023-08-18 00:00:00-04:00,2023-08-18,00:00:00,1692331200,24.04100188113415,24.116232793558567,24.04100188113415,24.05510711669922,2237237,0.0,0.0,0.0,3723142,26.63,26.56,29.75,3.09,26.4424,53.11,25.68,0.105,2.0,3078304000,115900000,1,26.3548,0.11509686673331007,24.165834730383228,24.26889150776958,28.678719914559252,-0.11811880277715758,-0.08751107349633615,-0.030607729280821436,,,,16.666709625666286,9.999060172228834,-83.33329037433371,,,21.00957137345069,43.98419402524658,,,,,,,,0.0013701166568265144,
19,2023-08-21 00:00:00-04:00,2023-08-21,00:00:00,1692590400,23.97517869761218,23.998688025006004,23.94226348688477,23.984580993652344,2237237,0.0,0.0,0.0,3723142,26.63,26.56,29.75,3.09,26.4424,53.11,25.68,0.105,2.0,3078304000,115900000,1,26.3548,0.11183861876968747,24.132879505523064,24.24181431594889,30.96453494717204,-0.12585557187029295,-0.0951799731711275,-0.030675598699165446,24.642250559877766,24.28091220855713,23.919573857236493,7.894817057120007,11.356895217802846,-92.10518294287999,-140.8741394693915,,21.621653263384434,44.74441383800839,447447.4,24.612811091881962,24.277537289383368,23.94226348688477,24.517879362622413,24.28733763729061,24.056795911958805,-0.0029318565369395033,
20,2023-08-22 00:00:00-04:00,2023-08-22,00:00:00,1692676800,23.998681821529704,24.040999317358526,23.984574793822603,24.03159523010254,2237237,0.0,0.0,0.0,3723142,26.63,26.56,29.75,3.09,26.4424,53.11,25.68,0.105,2.0,3078304000,115900000,1,26.3548,0.10646515267390352,24.11446418271933,24.22179345063019,36.04032691487981,-0.12673246814529904,-0.10149047216596183,-0.02524199597933721,24.608938649336903,24.254898071289062,23.900857493241222,16.665862995461598,13.742463226082629,-83.3341370045384,-108.52055088812446,,25.551640935791003,39.116331426652465,0.0,24.580009826335594,24.261136656610184,23.94226348688477,24.485865734046527,24.26046223711762,24.03505874018871,0.0019601858570152952,
21,2023-08-23 00:00:00-04:00,2023-08-23,00:00:00,1692763200,24.13503986471229,24.252588272094727,24.130336923975033,24.252588272094727,2237237,0.0,0.0,0.0,3723142,26.63,26.56,29.75,3.09,26.4424,53.11,25.68,0.105,2.0,3078304000,115900000,1,26.3548,0.11083145437127,24.139577653514856,24.22472629076967,55.399133457125174,-0.10834617591528328,-0.10286161291582613,-0.005484562999457154,24.562857537317345,24.239464378356935,23.916071219396525,57.89465388353048,27.48511131203736,-42.10534611646952,-15.599821046844063,,38.18148064546062,32.72690372283202,-447447.4,24.54719788392716,24.244730685405965,23.94226348688477,24.48283799229464,24.243772280002958,24.004706567711274,0.009195937259935505,
